Implementation smell,Namespace,Class,File,Method,Description
Long Method,SharpNav,Contour,C:\repos\Robmaister_SharpNav\Source\SharpNav\Contour.cs,Simplify,The method has 182 lines of code.
Long Method,SharpNav,PolyMesh,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMesh.cs,PolyMesh,The method has 166 lines of code.
Long Method,SharpNav,PolyMesh,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMesh.cs,Triangulate,The method has 103 lines of code.
Long Method,SharpNav,PolyMesh,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMesh.cs,RemoveVertex,The method has 163 lines of code.
Long Method,SharpNav,NavMeshBuilder,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshBuilder.cs,NavMeshBuilder,The method has 300 lines of code.
Long Method,SharpNav,PolyMeshDetail,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMeshDetail.cs,PolyMeshDetail,The method has 102 lines of code.
Long Method,SharpNav,PolyMeshDetail,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMeshDetail.cs,GetHeightDataSeedsFromVertices,The method has 106 lines of code.
Long Method,SharpNav,PolyMeshDetail,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMeshDetail.cs,BuildPolyDetail,The method has 206 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,FindRandomPointAroundCircle,The method has 115 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,FindPath,The method has 147 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,FindStraightPath,The method has 160 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,MoveAlongSurface,The method has 143 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,UpdateSlicedFindPath,The method has 168 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,Raycast,The method has 151 lines of code.
Long Method,SharpNav,NavMeshQuery,C:\repos\Robmaister_SharpNav\Source\SharpNav\NavMeshQuery.cs,FindLocalNeighborhood,The method has 122 lines of code.
Long Method,SharpNav,CompactHeightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\CompactHeightfield.cs,FilterSmallRegions,The method has 188 lines of code.
Long Method,SharpNav,CompactHeightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\CompactHeightfield.cs,CalculateDistanceField,The method has 137 lines of code.
Long Method,SharpNav,CompactHeightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\CompactHeightfield.cs,ExpandRegions,The method has 114 lines of code.
Long Method,SharpNav,CompactHeightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\CompactHeightfield.cs,BuildContourSet,The method has 124 lines of code.
Long Method,SharpNav.Crowds,Crowd,C:\repos\Robmaister_SharpNav\Source\SharpNav\Crowds\Crowd.cs,Update,The method has 293 lines of code.
Long Method,SharpNav.Crowds,Crowd,C:\repos\Robmaister_SharpNav\Source\SharpNav\Crowds\Crowd.cs,UpdateMoveRequest,The method has 173 lines of code.
Complex Method,SharpNav,Contour,C:\repos\Robmaister_SharpNav\Source\SharpNav\Contour.cs,Simplify,Cyclomatic complexity of the method is 26
Complex Method,SharpNav,Heightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\Heightfield.Rasterization.cs,RasterizeTrianglesIndexedWithAreas,Cyclomatic complexity of the method is 8
Complex Method,SharpNav,Heightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\Heightfield.Rasterization.cs,RasterizeTrianglesIndexedWithAreas,Cyclomatic complexity of the method is 8
Complex Method,SharpNav,Heightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\Heightfield.Rasterization.cs,RasterizeTrianglesWithAreas,Cyclomatic complexity of the method is 8
Complex Method,SharpNav,Heightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\Heightfield.Rasterization.cs,RasterizeTrianglesWithAreas,Cyclomatic complexity of the method is 8
Complex Method,SharpNav,Heightfield,C:\repos\Robmaister_SharpNav\Source\SharpNav\Heightfield.Rasterization.cs,RasterizeTriangle,Cyclomatic complexity of the method is 15
Complex Method,SharpNav,PolyMesh,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMesh.cs,PolyMesh,Cyclomatic complexity of the method is 26
Complex Method,SharpNav,PolyMesh,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMesh.cs,Triangulate,Cyclomatic complexity of the method is 16
Complex Method,SharpNav,PolyMesh,C:\repos\Robmaister_SharpNav\Source\SharpNav\PolyMesh.cs,GetPolyMergeValue,Cyclomatic complexity of the method is 10
