Implementation smell,Namespace,Class,File,Method,Description
Long Method,CSPspEmu.Debugger,GdbServerConnectionBase,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnectionBase.cs,handlePacket2,The method has 188 lines of code.
Magic Number,CSPspEmu.Debugger,GdbServerConnection,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnection.cs,handleRawPacket,The following statement contains a magic number: if (data[data.Length - 3] != '#')  			{  				Console.WriteLine("(2)'{0}'"' Encoding.ASCII.GetString(data));  				throw(new Exception("Invalid exception"));  			}
Magic Number,CSPspEmu.Debugger,GdbServerConnection,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnection.cs,handleRawPacket,The following statement contains a magic number: handlePacket(Encoding.ASCII.GetString(data.SliceWithBounds(1' -3)));
Magic Number,CSPspEmu.Debugger,GdbServerConnection,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnection.cs,handleRawData,The following statement contains a magic number: if (bufferedData.Length >= 2 && bufferedData[1] == 3)  			{  				outputStream.Close();  			}
Magic Number,CSPspEmu.Debugger,GdbServerConnection,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnection.cs,handleRawData,The following statement contains a magic number: if (bufferedData.Length >= 2 && bufferedData[1] == 3)  			{  				outputStream.Close();  			}
Magic Number,CSPspEmu.Debugger,GdbServerConnection,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnection.cs,handleRawData,The following statement contains a magic number: for (int n = 0; n < bufferedData.Length; n++)  			{  				if (bufferedData[n] == '#')  				{  					try  					{  						handleRawPacket(bufferedData.Slice(0' n + 3));  					}  					finally  					{  						bufferedData = bufferedData.Slice(n + 3);  						n = 0;  					}  				}  			}
Magic Number,CSPspEmu.Debugger,GdbServerConnection,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnection.cs,handleRawData,The following statement contains a magic number: for (int n = 0; n < bufferedData.Length; n++)  			{  				if (bufferedData[n] == '#')  				{  					try  					{  						handleRawPacket(bufferedData.Slice(0' n + 3));  					}  					finally  					{  						bufferedData = bufferedData.Slice(n + 3);  						n = 0;  					}  				}  			}
Magic Number,CSPspEmu.Debugger,GdbServerConnectionBase,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnectionBase.cs,hexDigitDecode,The following statement contains a magic number: if (hexDigit >= 'a' && hexDigit <= 'f') return hexDigit - 'a' + 10;
Magic Number,CSPspEmu.Debugger,GdbServerConnectionBase,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnectionBase.cs,hexDigitDecode,The following statement contains a magic number: if (hexDigit >= 'A' && hexDigit <= 'F') return hexDigit - 'A' + 10;
Magic Number,CSPspEmu.Debugger,GdbServerConnectionBase,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnectionBase.cs,hexDecode,The following statement contains a magic number: for (int n = 0; n < hexString.Length; n += 2) {  				r.Add((byte)(  					(hexDigitDecode(hexString[n + 0]) << 4) |  					(hexDigitDecode(hexString[n + 1]) << 0)  				));  			}
Magic Number,CSPspEmu.Debugger,GdbServerConnectionBase,C:\repos\soywiz_cspspemu\Core\CSPspEmu.Debugger\GdbServerConnectionBase.cs,hexDecode,The following statement contains a magic number: for (int n = 0; n < hexString.Length; n += 2) {  				r.Add((byte)(  					(hexDigitDecode(hexString[n + 0]) << 4) |  					(hexDigitDecode(hexString[n + 1]) << 0)  				));  			}
