Implementation smell,Namespace,Class,File,Method,Description
Complex Method,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,Cyclomatic complexity of the method is 9
Long Parameter List,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The method has 6 parameters. Parameters: h' s' l' r' g' b
Long Statement,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The length of the statement  "			var count = Math.Max (Math.Ceiling (Math.Sqrt ((end.X - start.X) * (end.X - start.X) + (end.Y - start.Y) * (end.Y - start.Y)) / BrushPixelStep)' " is 144.
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,FinishedLaunching,The following statement contains a magic number: UIDevice.CurrentDevice.CheckSystemVersion (7' 0)
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,FinishedLaunching,The following statement contains a magic number: segmentedControl.SelectedSegment = 2;
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,FinishedLaunching,The following statement contains a magic number: HslToRgb (2.0f / PaletteSize' PaintingView.Saturation' PaintingView.Luminosity' out r' out g' out b);
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: l < 0.5
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: float temp1 = 2.0f * l - temp2;
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: float[] temp = {  				h + 1.0f / 3.0f'  				h'  				h - 1.0f / 3.0f'  			};
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: float[] temp = {  				h + 1.0f / 3.0f'  				h'  				h - 1.0f / 3.0f'  			};
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: temp [i] = temp1 + (temp2 - temp1) * 6.0f * temp [i];
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: 6.0f * temp [i] < 1.0f
Magic Number,LowLevelGLPaint,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\MainWindow.xib.designer.cs,HslToRgb,The following statement contains a magic number: b = temp [2];
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,PaintingView,The following statement contains a magic number: IntPtr brushData = Marshal.AllocHGlobal (width * height * 4);
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,PaintingView,The following statement contains a magic number: PerformSelector (new Selector ("playback")' null' 0.2f);
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The following statement contains a magic number: vertexBuffer = new nfloat [vertexMax * 2];
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The following statement contains a magic number: vertexMax *= 2;
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The following statement contains a magic number: Array.Resize (ref vertexBuffer' vertexMax * 2);
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The following statement contains a magic number: vertexBuffer [2 * vertexCount + 0] = start.X + (end.X - start.X) * (float) i / (float) count;
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The following statement contains a magic number: vertexBuffer [2 * vertexCount + 1] = start.Y + (end.Y - start.Y) * (float) i / (float) count;
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,RenderLineFromPoint,The following statement contains a magic number: GL.VertexPointer (2' All.Float' 0' vertexBuffer);
Magic Number,LowLevelGLPaint,PaintingView,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LowLevelGLPaint\PaintingView.cs,Playback,The following statement contains a magic number: PerformSelector (new Selector ("playback")' null' 0.01f);
