Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,NetTopologySuite.Windows.Media,FontGlyphReader,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\FontGlyphReader.cs,Read,The method has 6 parameters. Parameters: text' font' style' size' origin' geomFact
Long Parameter List,NetTopologySuite.Windows.Media,FontGlyphReader,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\FontGlyphReader.cs,Read,The method has 8 parameters. Parameters: text' font' style' size' origin' flowDirection' flatness' geomFact
Long Parameter List,NetTopologySuite.Windows.Media,FontGlyphReader,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\FontGlyphReader.cs,Read,The method has 6 parameters. Parameters: text' font' size' origin' flowDirection' geomFact
Long Statement,NetTopologySuite.Windows.Media,CirclePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The length of the statement  "            var segment = new WpfArcSegment { Size = new Size(Size' Size)' RotationAngle = 360' IsLargeArc = true' SweepDirection = WpfSweepDirection.Clockwise' Point = start }; " is 165.
Complex Conditional,NetTopologySuite.Windows.Media,WpfGeometryReader,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\WpfGeometryReader.cs,Read,The conditional expression  "seqIndex < pathPtSeq.Count &&                                 (pathPtSeq[seqIndex].Item1 || pathPtSeq[seqIndex].Item2) &&                                 IsHole(holePts = pathPtSeq[seqIndex].Item3)"  is complex.
Magic Number,NetTopologySuite.Windows.Media,FontGlyphReader,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\FontGlyphReader.cs,Read,The following statement contains a magic number: return Read(text' font' FontStyles.Normal' 12' new Point(0'0)' geomFact);
Magic Number,NetTopologySuite.Windows.Media,FontGlyphReader,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\FontGlyphReader.cs,Read,The following statement contains a magic number: return Read(text' font' 12' new Point()' FlowDirection.LeftToRight' geomFact);
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: var figure = new WpfPathFigure {StartPoint = new WpfPoint(point.X - 0.5*Size' point.Y - 0.5*Size)};
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: var figure = new WpfPathFigure {StartPoint = new WpfPoint(point.X - 0.5*Size' point.Y - 0.5*Size)};
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint(point.X + 0.5*Size' point.Y - 0.5*Size));
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint(point.X + 0.5*Size' point.Y - 0.5*Size));
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint(point.X + 0.5*Size' point.Y + 0.5*Size));
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint(point.X + 0.5*Size' point.Y + 0.5*Size));
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint(point.X - 0.5*Size' point.Y + 0.5*Size));
Magic Number,NetTopologySuite.Windows.Media,SquarePath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint(point.X - 0.5*Size' point.Y + 0.5*Size));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: var start = new WpfPoint(point.X' (point.Y - Size / 2));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*1/8)' (point.Y - Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*1/8)' (point.Y - Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size/2)' (point.Y - Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size/2)' (point.Y - Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*2/8)' (point.Y + Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*2/8)' (point.Y + Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*2/8)' (point.Y + Size*1/8)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*3/8)' (point.Y + Size/2)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*3/8)' (point.Y + Size/2)));
Magic Number,NetTopologySuite.Windows.Media,StarPath,C:\repos\NetTopologySuite_NetTopologySuite\NetTopologySuite.Windows.Media\PointToPathGeometryFactory.cs,AddShape,The following statement contains a magic number: points.Add(new WpfPoint((point.X + Size*3/8)' (point.Y + Size/2)));
