Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Core,Core.Camera,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Core.Camera' Core,Core.Camera.CameraBase' Core.InputLayouts' Core.ParticleSystem
Cyclic Dependency,Core,Core.Camera,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Core.Camera' Core' Core.FX' Core,Core.Camera.CameraBase' Core.InputLayouts' Core.ParticleSystem' Core.FX.BasicEffect
Cyclic Dependency,Core,Core,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Core' Core.FX,Core.InputLayouts' Core.ParticleSystem' Core.FX.BasicEffect
Unstable Dependency,Core,Core.Camera,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Core,Core.Camera.Frustum' Core.Camera.MathF
Unstable Dependency,Core,Core.FX,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Core,Core.FX.DirectionalLight' Core.FX.Util' Core.FX.Material' Core.FX.DisposableClass
God Component,Core,Core,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 36,Core.MeshData' Core.SubdivisionCount' Core.InputLayoutDescriptions' Core.DirectionalLight' Core.PointLight' Core.SpotLight' Core.Material
Feature Concentration,Core,Core,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MathF' GeometryGenerator' MeshData' SubdivisionCount' Subdivider' Sky' Ssao' Util' D3DApp' DisposableClass' FontCache' GameTimer' ParticleSystem' ProgressUpdate' ShadowMap' TextureAtlas' InputLayoutDescriptions' InputLayouts' Material' RenderStates]' [Frustum]' [Vertex]' [DirectionalLight]' [PointLight]' [SpotLight]' [RenderOptions]' [VertexPC]' [VertexPN]' [Basic32]' [TreePointSprite]' [PosNormalTexTan]' [TerrainCP]' [PosNormalTexTanSkinned]' [BonePalette]' [Particle]' [Waves]. LCC (Lack of Component Cohesion) = 0.47,Core.PointLight' Core.SpotLight' Core.RenderOptions' Core.VertexPC' Core.VertexPN' Core.Basic32' Core.TreePointSprite' Core.PosNormalTexTan' Core.TerrainCP' Core.PosNormalTexTanSkinned' Core.BonePalette' Core.Particle' Core.Waves
Feature Concentration,Core,Core.Model,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AnimationChannel]' [AnimEvaluator]' [BasicModel' BasicModelInstance' MeshGeometry' Subset' SdkMesh' SdkMeshHeader' SkinnedModel' SkinnedModelInstance' TextureManager' Waves' Bone' SceneAnimator' IModel<TVertexType>]' [RenderMode' IModelInstance<T>]' [MutableTuple<T1'T2'T3>]' [SdkMeshVertexBuffer]' [SdkMeshIndexBuffer]' [SdkMeshMesh]' [SdkMeshSubset]' [SdkMeshFrame]' [SdkMeshMaterial]. LCC (Lack of Component Cohesion) = 0.46,Core.Model.AnimEvaluator' Core.Model.MutableTuple<T1'T2'T3>' Core.Model.SdkMeshVertexBuffer' Core.Model.SdkMeshIndexBuffer' Core.Model.SdkMeshMesh' Core.Model.SdkMeshSubset' Core.Model.SdkMeshFrame' Core.Model.SdkMeshMaterial
Feature Concentration,Core,Vertex,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [VertexPC]' [VertexPN]' [Basic32]' [TreePointSprite]' [PosNormalTexTan]' [TerrainCP]' [PosNormalTexTanSkinned]' [BonePalette]' [Particle]. LCC (Lack of Component Cohesion) = 1,Vertex.VertexPN' Vertex.Basic32' Vertex.TreePointSprite' Vertex.PosNormalTexTan' Vertex.TerrainCP' Vertex.PosNormalTexTanSkinned' Vertex.BonePalette' Vertex.Particle
Scattered Functionality,Core,Core.Model,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Core' Core.FX,Core.MathF' Core.FX.BasicEffect' Core.FX.SsaoNormalDepthEffect' Core.FX.BuildShadowMapEffect' Core.FX.DisplacementMapEffect' Core.FX.WavesEffect
Scattered Functionality,Core,Core.Terrain,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Core' Core.FX,Core.Ssao' Core.FX.SsaoEffect' Core.FX.TerrainEffect' Core.ShadowMap' Core.Frustum
