Implementation smell,Namespace,Class,File,Method,Description
Complex Method,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,UpdateScene,Cyclomatic complexity of the method is 10
Long Statement,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,Init,The length of the statement  "            _sceneBounds = new BoundingSphere(new Vector3()' MathF.Sqrt(_terrain.Width * _terrain.Width + _terrain.Depth * _terrain.Depth) / 2); " is 132.
Long Statement,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,DrawScene,The length of the statement  "            ImmediateContext.ClearDepthStencilView(DepthStencilView' DepthStencilClearFlags.Depth | DepthStencilClearFlags.Stencil' 1.0f' 0); " is 129.
Long Statement,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,DrawScene,The length of the statement  "            ImmediateContext.ClearDepthStencilView(DepthStencilView' DepthStencilClearFlags.Depth | DepthStencilClearFlags.Stencil' 1.0f' 0); " is 129.
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _camera = new LookAtCamera {                  Position = new Vector3(0' 20' 100)              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _camera = new LookAtCamera {                  Position = new Vector3(0' 20' 100)              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
Magic Number,_33_Pathfinding,PathfindingDemo,D:\research\architectureSmells\repos\ericrrichards_dx11\DX11\33-Pathfinding\PathfindingDemo.cs,PathfindingDemo,The following statement contains a magic number: _dirLights = new[] {                  new DirectionalLight {                      Ambient = new Color4(0.8f' 0.8f' 0.8f)'                      Diffuse = new Color4(0.6f' 0.6f' 0.5f)'                      Specular = new Color4(0.8f' 0.8f' 0.7f)'                      Direction = new Vector3(0' -.36f' 1.06f)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4( 0.4f' 0.4f' 0.4f)'                      Specular = new Color4( 0.2f' 0.2f' 0.2f)'                      Direction = new Vector3(0.707f' -0.707f' 0)                  }'                  new DirectionalLight {                      Ambient = new Color4(0'0'0)'                      Diffuse = new Color4(0.2f' 0.2f' 0.2f)'                      Specular = new Color4(0.2f'0.2f'0.2f)'                      Direction = new Vector3(0' 0' -1)                  }              };
