Architecture smell,Project,Namespace,Cause,Responsible Classes
Ambiguous Interface,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_0_2_19033.Hotfix,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: HotfixSerializer<T>,WowPacketParserModule.V6_0_2_19033.Hotfix.HotfixSerializer<T>
God Component,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_0_2_19033.Hotfix,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45,WowPacketParserModule.V6_0_2_19033.Hotfix.AreaPOIEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.AreaPOIStateEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.BattlePetSpeciesEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.BroadcastTextEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ChrUpgradeBucketEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ChrUpgradeBucketSpellEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ChrUpgradeTierEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.CreatureEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.CriteriaTreeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.CurvePointEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.GameObjectsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.HolidaysEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemAppearanceEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemBonusEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemBonusTreeNodeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemCurrencyCostEntry
God Component,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_0_2_19033.Parsers,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 52,WowPacketParserModule.V6_0_2_19033.Parsers.WardenHandler' WowPacketParserModule.V6_0_2_19033.Parsers.ActionBarHandler' WowPacketParserModule.V6_0_2_19033.Parsers.AddonHandler' WowPacketParserModule.V6_0_2_19033.Parsers.CreatureHandler' WowPacketParserModule.V6_0_2_19033.Parsers.RecruitAFriendHandler' WowPacketParserModule.V6_0_2_19033.Parsers.ArenaHandler' WowPacketParserModule.V6_0_2_19033.Parsers.AreaTriggerHandler' WowPacketParserModule.V6_0_2_19033.Parsers.CorpseHandler' WowPacketParserModule.V6_0_2_19033.Parsers.WorldStateHandler' WowPacketParserModule.V6_0_2_19033.Parsers.AccountDataHandler' WowPacketParserModule.V6_0_2_19033.Parsers.ArchaelogyHandler' WowPacketParserModule.V6_0_2_19033.Parsers.EquipmentSetHandler' WowPacketParserModule.V6_0_2_19033.Parsers.HotfixHandler' WowPacketParserModule.V6_0_2_19033.Parsers.CurrencyHandler' WowPacketParserModule.V6_0_2_19033.Parsers.TradeHandler' WowPacketParserModule.V6_0_2_19033.Parsers.BlackMarketHandler' WowPacketParserModule.V6_0_2_19033.Parsers.ChallengeModeHandler' WowPacketParserModule.V6_0_2_19033.Parsers.ContactHandler' WowPacketParserModule.V6_0_2_19033.Parsers.ReputationHandler' WowPacketParserModule.V6_0_2_19033.Parsers.TaxiHandler' WowPacketParserModule.V6_0_2_19033.Parsers.UpdateHandler' WowPacketParserModule.V6_0_2_19033.Parsers.AchievementHandler' WowPacketParserModule.V6_0_2_19033.Parsers.GameObjectHandler
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_0_2_19033.Enums,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MovementFlag]' [ObjectField]' [ObjectDynamicField]' [ItemField]' [ItemDynamicField]' [ContainerField]' [ContainerDynamicField]' [UnitField]' [UnitDynamicField]' [PlayerField]' [PlayerDynamicField]' [GameObjectField]' [GameObjectDynamicField]' [DynamicObjectField]' [DynamicObjectDynamicField]' [CorpseField]' [CorpseDynamicField]' [AreaTriggerField]' [AreaTriggerDynamicField]' [SceneObjectField]' [SceneObjectDynamicField]' [ConversationField]' [ConversationDynamicField]' [CharacterUndeleteResult]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_0_2_19033.Enums.ObjectField' WowPacketParserModule.V6_0_2_19033.Enums.ObjectDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.ItemField' WowPacketParserModule.V6_0_2_19033.Enums.ItemDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.ContainerField' WowPacketParserModule.V6_0_2_19033.Enums.ContainerDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.UnitField' WowPacketParserModule.V6_0_2_19033.Enums.UnitDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.PlayerField' WowPacketParserModule.V6_0_2_19033.Enums.PlayerDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.GameObjectField' WowPacketParserModule.V6_0_2_19033.Enums.GameObjectDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.DynamicObjectField' WowPacketParserModule.V6_0_2_19033.Enums.DynamicObjectDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.CorpseField' WowPacketParserModule.V6_0_2_19033.Enums.CorpseDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.AreaTriggerField' WowPacketParserModule.V6_0_2_19033.Enums.AreaTriggerDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.SceneObjectField' WowPacketParserModule.V6_0_2_19033.Enums.SceneObjectDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.ConversationField' WowPacketParserModule.V6_0_2_19033.Enums.ConversationDynamicField' WowPacketParserModule.V6_0_2_19033.Enums.CharacterUndeleteResult
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_1_2_19802.Enums,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ObjectField]' [ObjectDynamicField]' [ItemField]' [ItemDynamicField]' [ContainerField]' [ContainerDynamicField]' [UnitField]' [UnitDynamicField]' [PlayerField]' [PlayerDynamicField]' [GameObjectField]' [GameObjectDynamicField]' [DynamicObjectField]' [DynamicObjectDynamicField]' [CorpseField]' [CorpseDynamicField]' [AreaTriggerField]' [AreaTriggerDynamicField]' [SceneObjectField]' [SceneObjectDynamicField]' [ConversationField]' [ConversationDynamicField]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_1_2_19802.Enums.ObjectDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.ItemField' WowPacketParserModule.V6_1_2_19802.Enums.ItemDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.ContainerField' WowPacketParserModule.V6_1_2_19802.Enums.ContainerDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.UnitField' WowPacketParserModule.V6_1_2_19802.Enums.UnitDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.PlayerField' WowPacketParserModule.V6_1_2_19802.Enums.PlayerDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.GameObjectField' WowPacketParserModule.V6_1_2_19802.Enums.GameObjectDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.DynamicObjectField' WowPacketParserModule.V6_1_2_19802.Enums.DynamicObjectDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.CorpseField' WowPacketParserModule.V6_1_2_19802.Enums.CorpseDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.AreaTriggerField' WowPacketParserModule.V6_1_2_19802.Enums.AreaTriggerDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.SceneObjectField' WowPacketParserModule.V6_1_2_19802.Enums.SceneObjectDynamicField' WowPacketParserModule.V6_1_2_19802.Enums.ConversationField' WowPacketParserModule.V6_1_2_19802.Enums.ConversationDynamicField
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_2_0_20173.Enums,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ObjectField]' [ObjectDynamicField]' [ItemField]' [ItemDynamicField]' [ContainerField]' [ContainerDynamicField]' [UnitField]' [UnitDynamicField]' [PlayerField]' [PlayerDynamicField]' [GameObjectField]' [GameObjectDynamicField]' [DynamicObjectField]' [DynamicObjectDynamicField]' [CorpseField]' [CorpseDynamicField]' [AreaTriggerField]' [AreaTriggerDynamicField]' [SceneObjectField]' [SceneObjectDynamicField]' [ConversationField]' [ConversationDynamicField]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_2_0_20173.Enums.ObjectDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.ItemField' WowPacketParserModule.V6_2_0_20173.Enums.ItemDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.ContainerField' WowPacketParserModule.V6_2_0_20173.Enums.ContainerDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.UnitField' WowPacketParserModule.V6_2_0_20173.Enums.UnitDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.PlayerField' WowPacketParserModule.V6_2_0_20173.Enums.PlayerDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.GameObjectField' WowPacketParserModule.V6_2_0_20173.Enums.GameObjectDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.DynamicObjectField' WowPacketParserModule.V6_2_0_20173.Enums.DynamicObjectDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.CorpseField' WowPacketParserModule.V6_2_0_20173.Enums.CorpseDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.AreaTriggerField' WowPacketParserModule.V6_2_0_20173.Enums.AreaTriggerDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.SceneObjectField' WowPacketParserModule.V6_2_0_20173.Enums.SceneObjectDynamicField' WowPacketParserModule.V6_2_0_20173.Enums.ConversationField' WowPacketParserModule.V6_2_0_20173.Enums.ConversationDynamicField
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_2_2_20444.Enums,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ObjectField]' [ObjectDynamicField]' [ItemField]' [ItemDynamicField]' [ContainerField]' [ContainerDynamicField]' [UnitField]' [UnitDynamicField]' [PlayerField]' [PlayerDynamicField]' [GameObjectField]' [GameObjectDynamicField]' [DynamicObjectField]' [DynamicObjectDynamicField]' [CorpseField]' [CorpseDynamicField]' [AreaTriggerField]' [AreaTriggerDynamicField]' [SceneObjectField]' [SceneObjectDynamicField]' [ConversationField]' [ConversationDynamicField]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_2_2_20444.Enums.ObjectDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.ItemField' WowPacketParserModule.V6_2_2_20444.Enums.ItemDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.ContainerField' WowPacketParserModule.V6_2_2_20444.Enums.ContainerDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.UnitField' WowPacketParserModule.V6_2_2_20444.Enums.UnitDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.PlayerField' WowPacketParserModule.V6_2_2_20444.Enums.PlayerDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.GameObjectField' WowPacketParserModule.V6_2_2_20444.Enums.GameObjectDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.DynamicObjectField' WowPacketParserModule.V6_2_2_20444.Enums.DynamicObjectDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.CorpseField' WowPacketParserModule.V6_2_2_20444.Enums.CorpseDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.AreaTriggerField' WowPacketParserModule.V6_2_2_20444.Enums.AreaTriggerDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.SceneObjectField' WowPacketParserModule.V6_2_2_20444.Enums.SceneObjectDynamicField' WowPacketParserModule.V6_2_2_20444.Enums.ConversationField' WowPacketParserModule.V6_2_2_20444.Enums.ConversationDynamicField
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_2_3_20726.Enums,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ObjectField]' [ObjectDynamicField]' [ItemField]' [ItemDynamicField]' [ContainerField]' [ContainerDynamicField]' [UnitField]' [UnitDynamicField]' [PlayerField]' [PlayerDynamicField]' [GameObjectField]' [GameObjectDynamicField]' [DynamicObjectField]' [DynamicObjectDynamicField]' [CorpseField]' [CorpseDynamicField]' [AreaTriggerField]' [AreaTriggerDynamicField]' [SceneObjectField]' [SceneObjectDynamicField]' [ConversationField]' [ConversationDynamicField]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_2_3_20726.Enums.ObjectDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.ItemField' WowPacketParserModule.V6_2_3_20726.Enums.ItemDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.ContainerField' WowPacketParserModule.V6_2_3_20726.Enums.ContainerDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.UnitField' WowPacketParserModule.V6_2_3_20726.Enums.UnitDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.PlayerField' WowPacketParserModule.V6_2_3_20726.Enums.PlayerDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.GameObjectField' WowPacketParserModule.V6_2_3_20726.Enums.GameObjectDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.DynamicObjectField' WowPacketParserModule.V6_2_3_20726.Enums.DynamicObjectDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.CorpseField' WowPacketParserModule.V6_2_3_20726.Enums.CorpseDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.AreaTriggerField' WowPacketParserModule.V6_2_3_20726.Enums.AreaTriggerDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.SceneObjectField' WowPacketParserModule.V6_2_3_20726.Enums.SceneObjectDynamicField' WowPacketParserModule.V6_2_3_20726.Enums.ConversationField' WowPacketParserModule.V6_2_3_20726.Enums.ConversationDynamicField
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_2_4_21315.Enums,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ObjectField]' [ObjectDynamicField]' [ItemField]' [ItemDynamicField]' [ContainerField]' [ContainerDynamicField]' [UnitField]' [UnitDynamicField]' [PlayerField]' [PlayerDynamicField]' [GameObjectField]' [GameObjectDynamicField]' [DynamicObjectField]' [DynamicObjectDynamicField]' [CorpseField]' [CorpseDynamicField]' [AreaTriggerField]' [AreaTriggerDynamicField]' [SceneObjectField]' [SceneObjectDynamicField]' [ConversationField]' [ConversationDynamicField]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_2_4_21315.Enums.ObjectDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.ItemField' WowPacketParserModule.V6_2_4_21315.Enums.ItemDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.ContainerField' WowPacketParserModule.V6_2_4_21315.Enums.ContainerDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.UnitField' WowPacketParserModule.V6_2_4_21315.Enums.UnitDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.PlayerField' WowPacketParserModule.V6_2_4_21315.Enums.PlayerDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.GameObjectField' WowPacketParserModule.V6_2_4_21315.Enums.GameObjectDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.DynamicObjectField' WowPacketParserModule.V6_2_4_21315.Enums.DynamicObjectDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.CorpseField' WowPacketParserModule.V6_2_4_21315.Enums.CorpseDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.AreaTriggerField' WowPacketParserModule.V6_2_4_21315.Enums.AreaTriggerDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.SceneObjectField' WowPacketParserModule.V6_2_4_21315.Enums.SceneObjectDynamicField' WowPacketParserModule.V6_2_4_21315.Enums.ConversationField' WowPacketParserModule.V6_2_4_21315.Enums.ConversationDynamicField
Feature Concentration,WowPacketParserModule.V6_0_2_19033,WowPacketParserModule.V6_0_2_19033.Hotfix,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AreaPOIEntry]' [AreaPOIStateEntry]' [BattlePetSpeciesEntry]' [BroadcastTextEntry]' [ChrUpgradeBucketEntry]' [ChrUpgradeBucketSpellEntry]' [ChrUpgradeTierEntry]' [CreatureEntry]' [CriteriaTreeEntry]' [CurvePointEntry]' [GameObjectsEntry]' [HolidaysEntry]' [HotfixSerializer<T>]' [ItemAppearanceEntry]' [ItemBonusEntry]' [ItemBonusTreeNodeEntry]' [ItemCurrencyCostEntry]' [ItemEffectEntry]' [ItemEntry]' [ItemExtendedCost]' [ItemModifiedAppearanceEntry]' [ItemSparseEntry]' [KeyChainEntry]' [LocationEntry]' [OverrideSpellDataEntry]' [PhaseXPhaseGroupEntry]' [RulesetItemUpgradeEntry]' [SceneScriptEntry]' [MountEntry]' [SpellAuraRestrictionsEntry]' [SpellCastingRequirementsEntry]' [SpellClassOptionsEntry]' [SpellEffectGroupSizeEntry]' [SpellLearnSpellEntry]' [SpellMiscEntry]' [SpellPowerEntry]' [SpellReagentsEntry]' [SpellRuneCostEntry]' [SpellTotemsEntry]' [TaxiNodesEntry]' [TaxiPathEntry]' [TaxiPathNodeEntry]' [ToyEntry]' [VignetteEntry]' [WbAccessControlListEntry]. LCC (Lack of Component Cohesion) = 1,WowPacketParserModule.V6_0_2_19033.Hotfix.AreaPOIStateEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.BattlePetSpeciesEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.BroadcastTextEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ChrUpgradeBucketEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ChrUpgradeBucketSpellEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ChrUpgradeTierEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.CreatureEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.CriteriaTreeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.CurvePointEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.GameObjectsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.HolidaysEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.HotfixSerializer<T>' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemAppearanceEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemBonusEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemBonusTreeNodeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemCurrencyCostEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemEffectEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemExtendedCost' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemModifiedAppearanceEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ItemSparseEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.KeyChainEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.LocationEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.OverrideSpellDataEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.PhaseXPhaseGroupEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.RulesetItemUpgradeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SceneScriptEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.MountEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellAuraRestrictionsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellCastingRequirementsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellClassOptionsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellEffectGroupSizeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellLearnSpellEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellMiscEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellPowerEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellReagentsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellRuneCostEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.SpellTotemsEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.TaxiNodesEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.TaxiPathEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.TaxiPathNodeEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.ToyEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.VignetteEntry' WowPacketParserModule.V6_0_2_19033.Hotfix.WbAccessControlListEntry
