Method,LOC,CC,PC
Box:Box,2,1,2
Box:Box,2,1,2
Box:Box,2,1,3
Box:Box,2,1,3
Box:Box,2,1,2
Circle3D:Circle3D,5,1,3
Circle3DRenderer:Circle3DRenderer,4,1,1
Circle3DRenderer:Draw,9,3,1
Circle3DRenderer:AddVerticesFromEllipse,10,2,1
Grid3D:Grid3D,2,1,2
Grid3D:Grid3D,6,1,3
Grid3D:DrawGrid,4,1,0
Grid3D:CreateHorizontalLines,5,3,0
Grid3D:CreateVerticalLines,5,3,0
Grid3D:ToggleVisibility,5,3,0
LevelDebugRenderer:LevelDebugRenderer,5,1,1
LevelDebugRenderer:RecreateTiles,6,5,0
LevelDebugRenderer:Initialize,20,4,0
LevelDebugRenderer:Dispose3D,6,4,0
LevelDebugRenderer:Dispose2D,6,4,0
LevelDebugRenderer:UpdateTileAt,4,1,2
LevelDebugRenderer:UpdateTile,8,2,1
LevelDebugRenderer:UpdateTile3D,12,3,3
LevelDebugRenderer:CreateModel,5,1,2
LevelDebugRenderer:UpdateTile2D,12,2,3
LevelDebugRenderer:CreateRectangle,4,1,2
LevelDebugRenderer:GetRectangleDrawPosition,3,1,1
LevelDebugRenderer:RemoveCommands,3,1,0
LevelDebugRenderer:GetBorder,3,1,0
BoxMesh:BoxMesh,2,1,2
BoxMesh:BoxMesh,3,1,2
BoxMesh:CreateGeometry,8,1,2
BoxMesh:ComputeVertices,8,3,3
BoxMesh:ComputeColorVertices,19,1,2
BoxMesh:ComputeNormalUVVertices,35,1,1
BoxMesh:ComputeUVVertices,35,1,1
Line3DRenderer:Line3DRenderer,4,1,1
Line3DRenderer:Draw,9,3,1
Line3DRenderer:AddVerticesFromLine,6,3,1
Line3D:Line3D,8,1,3
