Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DDS,22,2,0,0,1,62,4,0,0,0,0,0
MathHelper,0,13,0,0,13,129,27,0,0,0,0,5
Visualization3DDataSource,0,1,5,0,1,31,1,0,0,0,1,7
DrawableComponent,5,9,4,0,4,71,9,4,0,0.93,4,2
DrawableComponentsManager,2,8,0,0,8,82,21,0,0,0.19,2,1
DX3DHost,13,21,5,0,3,304,40,0,0,0.9,6,7
ValueSlider,3,3,4,0,1,80,6,0,0,0.56,2,0
RgbPalette,0,3,0,0,3,107,8,0,0,0,0,5
TimeManager,5,4,1,0,2,43,5,0,0,0.75,2,1
TimedEventArgs,0,0,1,0,0,7,0,0,0,0,0,2
TimeEntity,2,2,2,0,2,25,2,0,0,0.5,0,8
WiredCube,10,6,10,0,5,201,13,0,0,0.57,3,0
Camera,13,6,10,0,4,217,8,0,0,0.9,1,4
Metaball,11,1,1,2,0,5114,5,0,1,0.82,2,0
ExplosionParticleSystem,0,2,0,0,1,27,2,0,1,0,3,1
Particle,5,2,1,5,2,35,2,0,0,0.1,1,1
ParticleType,0,0,0,0,0,5,0,0,0,0,0,1
ParticleArtillery,7,6,1,0,4,71,10,0,1,0.6,7,0
ParticleEmitter,5,2,0,0,2,52,4,0,0,0.2,2,1
ParticleSettings,19,0,0,19,0,58,0,0,0,0,0,4
ParticleSystem,9,9,1,0,5,176,19,3,1,0.75,8,2
ParticleSystem3D,18,9,6,0,4,282,30,0,0,0.73,5,0
Projectile,16,2,0,0,2,60,7,0,0,0.33,3,1
ProjectileParticleSystem,0,2,0,0,1,24,2,0,2,0,3,1
SmokeParticleSystem,0,2,0,0,1,24,2,0,2,0,3,1
Resources,2,1,2,0,0,45,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,0
RayCastingProvider,19,10,2,0,4,284,24,0,1,0.79,6,1
SurfaceSlice,0,0,0,0,0,3,0,0,0,0,0,0
MetaballVertex,2,5,4,0,5,124,5,0,0,1,0,1
ParticleVertex,4,1,6,0,1,84,1,0,0,0,0,1
TransformedColoredVertex,0,5,4,0,5,117,5,0,0,0,0,0
Vertex,1,0,1,1,0,11,0,0,0,0,1,1
VertexElementAttribute,0,1,5,0,1,57,1,0,0,0,0,1
VertexPositionNormalColor,4,6,5,1,5,151,6,0,0,1,0,2
