Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Map,0,4,0,0,0,50,13,3,0,0,2,1
MapMagnifyingGlass,3,14,6,0,1,157,20,0,2,0.88,5,0
NewMap,21,25,12,1,1,467,64,0,1,0.92,23,0
CoordinateType,0,0,0,0,0,5,0,0,0,0,0,1
Degree,2,17,7,0,16,161,23,0,0,0.65,1,1
TileProvider,3,6,3,0,6,50,8,2,0,0.89,2,3
CacheLocation,0,0,0,0,0,26,0,0,0,0,0,2
AutoDisposableFileServer,0,4,0,0,1,32,6,0,1,0,0,2
MemoryTileServer,1,5,0,0,5,36,6,0,1,0.4,1,0
WeakRefMemoryTileServer,1,6,0,0,5,58,10,0,1,0.5,1,0
AsyncFileSystemServer,5,7,3,0,3,129,13,2,1,0.77,1,1
WriteableFileSystemTileServer,1,4,1,0,4,74,10,1,1,0.75,4,0
SaveOption,0,0,0,0,0,5,0,0,0,0,0,1
ReadonlyTileServer,1,3,1,0,3,26,3,1,1,0.67,2,0
ReadonlyTileCache,5,5,3,0,5,77,10,0,0,0.6,1,2
ZipFileTileServer,5,11,3,0,8,125,25,0,2,0.84,5,0
IDirectAccessTileServer,0,0,0,0,0,6,0,1,1,0,0,0
ITileStore,0,2,0,0,0,16,2,4,0,0,1,0
ITileSystem,0,0,0,0,0,3,0,5,2,0,0,1
IWriteableTileServer,0,0,0,0,0,3,0,4,1,0,0,1
TileServerStatistics,3,1,3,0,1,40,5,0,0,0,1,1
StatisticsDictionary,1,3,0,0,2,30,3,0,0,0.33,0,1
FileSystemTileServer,8,14,6,0,4,230,42,1,1,0.92,3,1
ITileServer,0,2,1,0,0,10,2,4,0,0,1,0
LowerTileInfo,0,0,2,0,0,23,0,0,0,0,0,2
MapTileUIElement,0,2,3,0,1,28,3,0,0,0,0,1
MapTileProvider,7,10,8,0,10,153,13,1,1,0.97,2,7
MercatorShaderMap,4,10,1,0,1,117,18,0,1,0.85,13,0
NetworkTileServer,4,14,1,0,4,158,24,2,1,0.82,5,0
PendingBitmapSet,1,2,0,0,2,17,2,0,0,0,1,1
Set,1,7,1,0,6,59,9,0,0,0.29,0,2
TileIndex,3,7,4,0,7,196,8,0,0,0.29,0,37
TileLoadResultEventArgs,0,0,4,0,0,20,0,0,0,0,0,6
TileLoadResult,0,0,0,0,0,5,0,0,0,0,0,6
TileServerBase,3,18,3,0,3,156,20,6,1,0.94,6,0
TileServerSystem,8,15,7,0,7,275,45,0,3,0.86,11,2
TileSystemMode,0,0,0,0,0,20,0,0,0,0,0,3
CapturingPlotter,0,1,0,0,1,14,1,0,2,0,0,2
MapElement,1,1,1,1,0,18,1,0,0,0,0,1
VectorFieldConvolutionChart,4,13,2,1,3,201,16,0,1,0.9,10,0
VectorFieldExtensions,0,1,0,0,1,24,6,0,0,0,2,0
IRenderingTileServer,0,0,1,0,0,7,0,1,0,0,0,1
OneThreadRenderingMap,0,2,1,0,2,19,2,0,1,0,0,1
RenderingMap,3,9,1,0,1,118,16,1,1,0.85,16,0
RenderTileProvider,0,6,0,0,5,42,9,0,1,0,2,1
RenderTileServer,6,13,2,0,4,151,19,0,1,0.79,7,1
ThreadedRenderTileServer,9,17,3,0,4,194,23,0,1,0.84,6,0
ConvolutionColor,3,5,0,3,5,51,5,0,0,0.4,0,1
IntPoint,2,1,0,2,1,10,1,0,0,1,0,1
NormalizeFilter,0,1,0,0,1,31,7,0,1,0,1,1
VectorFieldConvolutionEffect,3,2,2,2,1,43,2,0,0,0,1,1
VectorFieldConvolutionFilter,0,1,0,0,1,4,1,1,0,0,0,0
Collection,0,1,6,0,1,58,1,0,0,0,0,3
DeepZoomFileServer,0,2,0,0,0,18,2,0,2,0,1,1
DeepZoomTileProvider,0,1,2,0,1,59,1,0,2,0,2,2
DeepZoomTileServer,5,8,2,0,4,95,17,0,1,0.85,9,1
DeepZoomViewer,1,2,1,0,2,23,2,0,1,0.5,4,0
DisplayRect,0,0,3,0,0,27,0,0,0,0,0,0
I,2,0,8,0,0,73,0,0,0,0,0,1
Image,0,0,5,0,0,47,0,0,0,0,0,1
uint32rect,0,0,4,0,0,35,0,0,0,0,0,0
uint32size,0,0,2,0,0,19,0,0,0,0,0,0
Viewport,0,0,3,0,0,36,0,0,0,0,0,16
Global,1,1,1,0,1,19,1,0,0,0,0,2
MapsTraceSource,2,1,2,0,0,18,1,0,0,1,0,3
MercatorShader,7,2,6,6,1,93,2,0,0,0,1,1
VisibleTileInfo,0,0,3,0,0,16,0,0,0,0,0,3
LRUMemoryCache,0,1,0,0,1,6,1,0,3,0,0,3
LRUMemoryCacheBase,9,11,6,0,8,198,27,1,3,0.78,1,0
EmptyWriteableTileServer,0,3,0,0,2,17,3,0,2,0,1,0
ModeChangedEventArgs,1,1,1,0,1,13,1,0,0,0,1,0
EmptyTileServer,0,3,0,0,2,16,3,1,1,0,1,1
ResourcesTileServer,8,8,2,0,2,93,12,2,1,0.94,3,0
VEHybridResourceServer,0,1,0,0,1,8,1,0,2,0,0,0
VERoadResourceServer,0,1,0,0,1,7,1,0,2,0,0,0
InternetCacheServer,1,7,1,0,4,62,8,0,2,0.57,1,0
NetworkAvailabilityManager,0,6,1,0,2,36,6,0,0,0,0,1
SourceTileServer,14,5,14,0,4,150,5,7,2,1,1,3
Resources,2,1,3,0,0,53,1,0,0,0,0,1
DefaultPathProvider,0,1,0,0,1,9,1,0,1,0,1,0
TilePathProvider,0,3,0,0,3,53,19,2,0,0,3,1
FoundTileInfo,0,0,2,0,0,11,0,0,0,0,0,2
VEPathProvider,0,1,0,0,1,20,1,0,1,0,1,0
OpenStreetMapRenderer,0,0,0,0,0,7,0,0,0,0,0,1
OpenStreetMapServer,1,2,1,0,1,64,15,0,2,0.5,3,0
