Implementation smell,Namespace,Class,File,Method,Description
Complex Method,gitter.Git,DiffHunk,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Diff\DiffHunk.cs,Cut,Cyclomatic complexity of the method is 11
Complex Method,gitter.Git,Hash,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Hash.cs,DumpPart,Cyclomatic complexity of the method is 9
Complex Method,gitter.Git,Hash,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Hash.cs,CompareTo,Cyclomatic complexity of the method is 9
Long Parameter List,gitter,Argument,D:\research\architectureSmells\repos\amgine_gitter\shared\Verify.cs,IsInRange,The method has 5 parameters. Parameters: lowerBoundInclusive' value' upperBoundInclusive' message' parameterName
Long Parameter List,gitter,Argument,D:\research\architectureSmells\repos\amgine_gitter\shared\Verify.cs,IsInRange,The method has 5 parameters. Parameters: lowerBoundInclusive' value' upperBoundInclusive' message' parameterName
Long Parameter List,gitter.Git,BlameCommit,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Blame\BlameCommit.cs,BlameCommit,The method has 12 parameters. Parameters: hash' author' authorEmail' authorDate' authorTimeZone' committer' committerEmail' commitDate' committerTimeZone' summary' isBoundary' previous
Long Parameter List,gitter.Git,DiffFile,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Diff\DiffFile.cs,DiffFile,The method has 10 parameters. Parameters: oldIndex' newIndex' oldMode' newMode' sourceFile' targetFile' status' hunks' isBinary' stats
Long Parameter List,gitter.Git,DiffLine,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Diff\DiffLine.cs,DiffLine,The method has 5 parameters. Parameters: state' states' nums' text' ending
Long Parameter List,gitter.Git,TreeDirectoryData,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Data\TreeDirectoryData.cs,TreeDirectoryData,The method has 5 parameters. Parameters: name' shortName' parent' fileStatus' stagedStatus
Long Parameter List,gitter.Git,Hash,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Hash.cs,Hash,The method has 5 parameters. Parameters: part0' part1' part2' part3' part4
Long Parameter List,gitter.Git.AccessLayer,ObjectCountData,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Data\ObjectCountData.cs,ObjectCountData,The method has 7 parameters. Parameters: count' size' inPack' packs' sizePack' prunePackable' garbage
Long Parameter List,gitter.Git.AccessLayer,BranchData,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Data\BranchData.cs,BranchData,The method has 5 parameters. Parameters: name' sha1' isFake' isRemote' isCurrent
Long Parameter List,gitter.Git.AccessLayer,StatusData,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Data\StatusData.cs,StatusData,The method has 9 parameters. Parameters: stagedFiles' unstagedFiles' unstagedUntrackedCount' unstagedRemovedCount' unstagedModifiedCount' unmergedCount' stagedAddedCount' stagedModifiedCount' stagedRemovedCount
Long Parameter List,gitter.Git.AccessLayer,CreateBranchParameters,D:\research\architectureSmells\repos\amgine_gitter\gitter.git.fw.prj\Parameters\Branch\CreateBranchParameters.cs,CreateBranchParameters,The method has 6 parameters. Parameters: branchName' startingRevision' checkout' orphan' createReflog' trackingMode
