Implementation smell,Namespace,Class,File,Method,Description
Long Method,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The method has 101 lines of code.
Long Parameter List,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,DrawTile,The method has 5 parameters. Parameters: schema' graphics' bitmap' extent' levelId
Long Identifier,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,,The length of the parameter getSampleFileFromInternetToolStripMenuItem is 42.
Long Statement,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,OnLoad,The length of the statement  "                var scale = (float)(1.1 * Math.Max(_source.Schema.Extent.Width / picMap.Width' _source.Schema.Extent.Height / picMap.Height)); " is 126.
Long Statement,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,RenderToBuffer,The length of the statement  "                    g.DrawString(string.Format("({2}:{0}'{1})"' tileInfo.Index.Col' tileInfo.Index.Row' tileInfo.Index.Level)' new Font("Arial"' 8' FontStyle.Regular)' Brushes.OrangeRed' roundedExtent' new StringFormat { Alignment = StringAlignment.Center' LineAlignment = StringAlignment.Center' Trimming = StringTrimming.None }); " is 311.
Long Statement,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,DrawTile,The length of the statement  "            graphics.DrawImage(bitmap' roundedExtent' 0' 0' schema.GetTileWidth(levelId)' schema.GetTileHeight(levelId)' GraphicsUnit.Pixel' imageAttributes); " is 146.
Long Statement,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,getSampleFileFromInternetToolStripMenuItem_Click,The length of the statement  "                    var scale = (float)(1.1 * Math.Max(_source.Schema.Extent.Width / picMap.Width' _source.Schema.Extent.Height / picMap.Height)); " is 126.
Long Statement,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The length of the statement  "            this.statusStrip1.Font = new System.Drawing.Font("Segoe UI"' 8.25F' System.Drawing.FontStyle.Regular' System.Drawing.GraphicsUnit.Point' ((byte)(0))); " is 150.
Long Statement,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The length of the statement  "            this.getSampleFileFromInternetToolStripMenuItem.Click += new System.EventHandler(this.getSampleFileFromInternetToolStripMenuItem_Click); " is 136.
Magic Number,BruTile.Samples.MbTiles,MapTransform,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MapTransform.cs,UpdateExtent,The following statement contains a magic number: _extent = new Extent(                  _center.X - spanX * 0.5f' _center.Y - spanY * 0.5f'                  _center.X + spanX * 0.5f' _center.Y + spanY * 0.5f);
Magic Number,BruTile.Samples.MbTiles,MapTransform,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MapTransform.cs,UpdateExtent,The following statement contains a magic number: _extent = new Extent(                  _center.X - spanX * 0.5f' _center.Y - spanY * 0.5f'                  _center.X + spanX * 0.5f' _center.Y + spanY * 0.5f);
Magic Number,BruTile.Samples.MbTiles,MapTransform,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MapTransform.cs,UpdateExtent,The following statement contains a magic number: _extent = new Extent(                  _center.X - spanX * 0.5f' _center.Y - spanY * 0.5f'                  _center.X + spanX * 0.5f' _center.Y + spanY * 0.5f);
Magic Number,BruTile.Samples.MbTiles,MapTransform,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MapTransform.cs,UpdateExtent,The following statement contains a magic number: _extent = new Extent(                  _center.X - spanX * 0.5f' _center.Y - spanY * 0.5f'                  _center.X + spanX * 0.5f' _center.Y + spanY * 0.5f);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,OnLoad,The following statement contains a magic number: var scale = (float)(1.1 * Math.Max(_source.Schema.Extent.Width / picMap.Width' _source.Schema.Extent.Height / picMap.Height));
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,OnMouseWheel,The following statement contains a magic number: factor = 1.2f;
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,OnMouseWheel,The following statement contains a magic number: var center = new PointF(picMap.Width * 0.5f' picMap.Height * 0.5f);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,OnMouseWheel,The following statement contains a magic number: var center = new PointF(picMap.Width * 0.5f' picMap.Height * 0.5f);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,RenderToBuffer,The following statement contains a magic number: g.DrawString(string.Format("({2}:{0}'{1})"' tileInfo.Index.Col' tileInfo.Index.Row' tileInfo.Index.Level)' new Font("Arial"' 8' FontStyle.Regular)' Brushes.OrangeRed' roundedExtent' new StringFormat { Alignment = StringAlignment.Center' LineAlignment = StringAlignment.Center' Trimming = StringTrimming.None });
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,RenderToBuffer,The following statement contains a magic number: g.DrawRectangle(new Pen(Color.Tomato' 2)' RoundToPixel(_mapTransform.WorldToMap(_source.Schema.Extent)));
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,openToolStripMenuItem_Click,The following statement contains a magic number: var scale = (float)(1.1 * Math.Max(extent.Width / picMap.Width' extent.Height / picMap.Height));
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,getSampleFileFromInternetToolStripMenuItem_Click,The following statement contains a magic number: var buffer = new byte[4 * 8192];
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,getSampleFileFromInternetToolStripMenuItem_Click,The following statement contains a magic number: var buffer = new byte[4 * 8192];
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.statusStrip1.Font = new System.Drawing.Font("Segoe UI"' 8.25F' System.Drawing.FontStyle.Regular' System.Drawing.GraphicsUnit.Point' ((byte)(0)));
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.statusStrip1.Location = new System.Drawing.Point(0' 416);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.statusStrip1.Size = new System.Drawing.Size(700' 22);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.statusStrip1.Size = new System.Drawing.Size(700' 22);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.tsslPosition.Size = new System.Drawing.Size(0' 17);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.tsslExtent.Size = new System.Drawing.Size(0' 17);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.picMap.Location = new System.Drawing.Point(0' 24);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.picMap.Size = new System.Drawing.Size(700' 392);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.picMap.Size = new System.Drawing.Size(700' 392);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.menuStrip1.Size = new System.Drawing.Size(700' 24);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.menuStrip1.Size = new System.Drawing.Size(700' 24);
Magic Number,BruTile.Samples.MbTiles,MbTilesForm,D:\research\architectureSmells\repos\BruTile_BruTile\Samples\BruTile.Samples.MbTiles\MbTilesForm.cs,InitializeComponent,The following statement contains a magic number: this.menuStrip1.TabIndex = 2;
