Implementation smell,Namespace,Class,File,Method,Description
Long Method,EventStore.Core,ClusterVNode,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\ClusterVNode.cs,ClusterVNode,The method has 481 lines of code.
Long Method,EventStore.Core,VNodeBuilder,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\VNodeBuilder.cs,Build,The method has 106 lines of code.
Long Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,PTable,The method has 113 lines of code.
Long Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,CacheMidpointsAndVerifyHash,The method has 139 lines of code.
Long Method,EventStore.Core.Services.VNode,ClusterVNodeController,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\VNode\ClusterVNodeController.cs,CreateFSM,The method has 163 lines of code.
Long Method,EventStore.Core.TransactionLog.Chunks,TFChunkDb,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\TransactionLog\Chunks\TFChunkDb.cs,Open,The method has 126 lines of code.
Long Method,EventStore.Core.TransactionLog.Chunks,TFChunkScavenger,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\TransactionLog\Chunks\TFChunkScavenger.cs,ScavengeChunk,The method has 141 lines of code.
Long Method,EventStore.Core.TransactionLog.Chunks,TFChunkScavenger,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\TransactionLog\Chunks\TFChunkScavenger.cs,MergeChunks,The method has 107 lines of code.
Complex Method,EventStore.Core.Authentication,InternalAuthenticationProvider,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Authentication\InternalAuthenticationProvider.cs,ReadUserDataCompleted,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Bus,QueuedHandlerThreadPool,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Bus\QueuedHandlerThreadPool.cs,ReadFromQueue,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core,ClusterVNode,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\ClusterVNode.cs,ClusterVNode,Cyclomatic complexity of the method is 18
Complex Method,EventStore.Core,VNodeBuilder,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\VNodeBuilder.cs,EnsureHttpPrefixes,Cyclomatic complexity of the method is 11
Complex Method,EventStore.Core.Data,StreamMetadata,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Data\StreamMetadata.cs,FromJsonReader,Cyclomatic complexity of the method is 9
Complex Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,PTable,Cyclomatic complexity of the method is 14
Complex Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,CacheMidpointsAndVerifyHash,Cyclomatic complexity of the method is 22
Complex Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,TryGetLargestEntry,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,TryGetSmallestEntry,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,GetRange,Cyclomatic complexity of the method is 10
Complex Method,EventStore.Core.Index,PTable,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\PTable.cs,MergeTo,Cyclomatic complexity of the method is 10
Complex Method,EventStore.Core.Index,TableIndex,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Index\TableIndex.cs,GetRangeInternal,Cyclomatic complexity of the method is 10
Complex Method,EventStore.Core.Messaging,MessageHierarchy,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Messaging\Message.cs,MessageHierarchy,Cyclomatic complexity of the method is 12
Complex Method,EventStore.Core.Services.AwakeReaderService,AwakeService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\AwakeReaderService\AwakeService.cs,NotifyEventInStream,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services,ClusterStorageWriterService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\ClusterStorageWriterService.cs,Handle,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services,ClusterStorageWriterService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\ClusterStorageWriterService.cs,Handle,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services,ElectionsService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\ElectionsService.cs,Handle,Cyclomatic complexity of the method is 10
Complex Method,EventStore.Core.Services,HttpSendService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\HttpSendService.cs,ForwardRequest,Cyclomatic complexity of the method is 18
Complex Method,EventStore.Core.Services,SubscriptionsService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\SubscriptionsService.cs,Handle,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services,SubscriptionsService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\SubscriptionsService.cs,Handle,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services.Monitoring.Stats,StatsContainer,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\Monitoring\Stats\StatsContainer.cs,Group,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services.Monitoring.Utils,PerfCounterHelper,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\Monitoring\Utils\PerfCounterHelper.cs,RefreshInstanceName,Cyclomatic complexity of the method is 20
Complex Method,EventStore.Core.Services.PersistentSubscription.ConsumerStrategy,PinnedByCorrelationPersistentSubscriptionConsumerStrategy,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\PersistentSubscription\ConsumerStrategy\PinnedByCorrelationPersistentSubscriptionConsumerStrategy.cs,CorrelationFromJsonBytes,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services.PersistentSubscription,PersistentSubscription,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\PersistentSubscription\PersistentSubscription.cs,HandleReadCompleted,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services.PersistentSubscription,PersistentSubscription,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\PersistentSubscription\PersistentSubscription.cs,HandleNackedMessage,Cyclomatic complexity of the method is 8
Complex Method,EventStore.Core.Services.Replication,MasterReplicationService,D:\research\architectureSmells\repos\EventStore_EventStore\src\EventStore.Core\Services\Replication\MasterReplicationService.cs,GetValidLogPosition,Cyclomatic complexity of the method is 9
