Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Client,Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client' Client.Graphics,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager
Cyclic Dependency,Client,Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client' Client.Graphics' Client.Patterns.Chaining,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager' Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager' Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase
Cyclic Dependency,Client,Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client' Client.Graphics' Client.Patterns.Chaining' Client.Components,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager' Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase' Client.Components.ConsoleLine' Client.Components.Console,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager' Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase' Client.Components.ConsoleLine' Client.Components.Console
Cyclic Dependency,Client,Client,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client' Client.Graphics' Client.Patterns.Chaining' Client.Components' Client.Diagnostics.Tracer,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager' Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase' Client.Components.ConsoleLine' Client.Components.Console' Client.Diagnostics.Tracer.GameConsoleTracer,Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager' Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase' Client.Components.ConsoleLine' Client.Components.Console' Client.Diagnostics.Tracer.GameConsoleTracer
Cyclic Dependency,Client,Client.Graphics.Elements,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client.Graphics.Elements' Client.Testing' Client' Client.Graphics,Client.Graphics.Elements.ElementRect' Client.Testing.TestRendering' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager,Client.Graphics.Elements.ElementRect' Client.Testing.TestRendering' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager
Cyclic Dependency,Client,Client.Patterns.Chaining,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client.Patterns.Chaining' Client,Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain,Client.Patterns.Chaining.IUIRenderChain' Client.Patterns.Chaining.UpdateDelegateChainStep' Client.Patterns.Chaining.RenderChainBase' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain
Cyclic Dependency,Client,Client.Components,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client.Components' Client' Client.Graphics,Client.Components.ConsoleLine' Client.Components.Console' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager,Client.Components.ConsoleLine' Client.Components.Console' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager
Cyclic Dependency,Client,Client.Components,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client.Components' Client.Diagnostics.Tracer' Client' Client.Graphics,Client.Components.ConsoleLine' Client.Components.Console' Client.Diagnostics.Tracer.GameConsoleTracer' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager,Client.Components.ConsoleLine' Client.Components.Console' Client.Diagnostics.Tracer.GameConsoleTracer' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager
Cyclic Dependency,Client,Client.Input,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client.Input' Client' Client.Graphics,Client.Input.InputManager' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager,Client.Input.InputManager' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager
Cyclic Dependency,Client,Client.Input,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Client.Input' Client.Components' Client' Client.Graphics,Client.Input.InputManager' Client.Components.ConsoleLine' Client.Components.Console' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager,Client.Input.InputManager' Client.Components.ConsoleLine' Client.Components.Console' Client.Engine' Client.EngineModule' Client.GameTime' Client.UpdateChain' Client.Graphics.Projection' Client.Graphics.DeviceContext' Client.Graphics.DeviceContextManager
