Implementation smell,Namespace,Class,File,Method,Description
Complex Method,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Update,Cyclomatic complexity of the method is 17
Long Statement,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Draw,The length of the statement  "	spriteBatch.Begin (SpriteSortMode.Deferred' BlendState.AlphaBlend' null' null' null' null' Resolution.TransformationMatrix ()); " is 127.
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: Resolution.SetDesiredResolution (1280' 720);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: Resolution.SetDesiredResolution (1280' 720);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: Resolution.SetScreenResolution (1280' 720' false);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: Resolution.SetScreenResolution (1280' 720' false);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: _boidManager.StartPosition = new Vector2 (Resolution.ScreenArea.Width / 2' Resolution.ScreenArea.Height / 2);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: _boidManager.StartPosition = new Vector2 (Resolution.ScreenArea.Width / 2' Resolution.ScreenArea.Height / 2);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: _boidManager.SetWorldSize (new Vector2 (Resolution.ScreenArea.Width' Resolution.ScreenArea.Height)' true' false' 5' 4);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: _boidManager.SetWorldSize (new Vector2 (Resolution.ScreenArea.Width' Resolution.ScreenArea.Height)' true' false' 5' 4);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: _simpleManager.StartPosition = new Vector2 (graphics.PreferredBackBufferWidth / 2' graphics.PreferredBackBufferHeight / 2);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Game1,The following statement contains a magic number: _simpleManager.StartPosition = new Vector2 (graphics.PreferredBackBufferWidth / 2' graphics.PreferredBackBufferHeight / 2);  
Magic Number,BulletCircusDemo,Game1,C:\repos\dmanning23_BulletCircusDemo\Windows\..\Source\Game1.cs,Draw,The following statement contains a magic number: rankText.Append (((int)(_Rank * 10)).ToString ());  
