Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes' CameraControl.Core,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes' CameraControl.Core.Interfaces' CameraControl.Core,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes' CameraControl.Core' CameraControl.Core.Database' CameraControl.Core,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Database.Database,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Database.Database
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes' CameraControl.Core.Interfaces' CameraControl.Core' CameraControl.Core.Database' CameraControl.Core,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Database.Database,CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Database.Database
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes.Queue,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes.Queue' CameraControl.Core.Classes,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes.Queue,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes.Queue' CameraControl.Core.Classes' CameraControl.Core.Interfaces,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes.Queue,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes.Queue' CameraControl.Core.Classes' CameraControl.Core' CameraControl.Core.Classes,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Classes.Queue,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Classes.Queue' CameraControl.Core.Classes' CameraControl.Core.Interfaces' CameraControl.Core' CameraControl.Core.Classes,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider,CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Database,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Database' CameraControl.Core,CameraControl.Core.Database.Database' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider,CameraControl.Core.Database.Database' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Database,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Database' CameraControl.Core' CameraControl.Core.Classes,CameraControl.Core.Database.Database' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT,CameraControl.Core.Database.Database' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Database,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Database' CameraControl.Core' CameraControl.Core.Classes.Queue' CameraControl.Core.Classes,CameraControl.Core.Database.Database' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT,CameraControl.Core.Database.Database' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider' CameraControl.Core.Classes.Queue.QueueItemFileItem' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Interfaces,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Interfaces' CameraControl.Core.Classes,CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT,CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT
Cyclic Dependency,CameraControl.Core,CameraControl.Core.Interfaces,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CameraControl.Core.Interfaces' CameraControl.Core.Classes' CameraControl.Core' CameraControl.Core.Classes,CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider,CameraControl.Core.Interfaces.IAutoExportPlugin' CameraControl.Core.Classes.Analytics' CameraControl.Core.Classes.AutoExportPluginConfig' CameraControl.Core.Classes.FileItem' CameraControl.Core.Classes.PipeServerT' CameraControl.Core.PluginManager' CameraControl.Core.ServiceProvider
