Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,VEngine,ExpressionEvaluator,C:\repos\achlubek_vengine\VEngine\ExpressionEvaluator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,KeyboardController,C:\repos\achlubek_vengine\VEngine\Game\KeyboardController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine,Bind,C:\repos\achlubek_vengine\VEngine\Game\KeyboardController.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Action' Key' Type
Unutilized Abstraction,VEngine,RainSystem,C:\repos\achlubek_vengine\VEngine\RainSystem.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine,ConeInfo,C:\repos\achlubek_vengine\VEngine\Rendering\Camera.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' FrustumConeLeftBottom' FrustumConeBottomLeftToBottomRight' FrustumConeBottomLeftToTopLeft
Duplicate Abstraction,VEngine,ComputeShader,C:\repos\achlubek_vengine\VEngine\Compute\ComputeShader.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ComputeShader (C:\repos\achlubek_vengine\VEngine\Compute\ComputeShader.cs' [106' 133])' ShaderProgram (C:\repos\achlubek_vengine\VEngine\Rendering\ShaderProgram.cs' [216' 243])
Unnecessary Abstraction,VEngine,InternalRenderingState,C:\repos\achlubek_vengine\VEngine\Rendering\InternalRenderingState.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' PassState
Unutilized Abstraction,VEngine,DrawMode,C:\repos\achlubek_vengine\VEngine\Rendering\Materials\GenericMaterial.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,VEngine,SingleInterpolation<T>,C:\repos\achlubek_vengine\VEngine\Internals\Interpolator.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Interpolate
Unutilized Abstraction,VEngine,SingleInterpolation<T>,C:\repos\achlubek_vengine\VEngine\Internals\Interpolator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,VEngine,VertexInfo,C:\repos\achlubek_vengine\VEngine\Rendering\Object3dManager.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  VertexInfo (C:\repos\achlubek_vengine\VEngine\Rendering\Object3dManager.cs' [795' 824])' Object3dInfo (C:\repos\achlubek_vengine\VEngine\Rendering\Object3dInfo.cs' [66' 95])
Unnecessary Abstraction,VEngine,AxisAlignedBoundingBox,C:\repos\achlubek_vengine\VEngine\Rendering\Object3dManager.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Minimum' Maximum
Unnecessary Abstraction,VEngine,ObjFileData,C:\repos\achlubek_vengine\VEngine\Rendering\Object3dManager.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Name' MaterialName' VBO
Imperative Abstraction,VEngine,PassiveVoxelizer,C:\repos\achlubek_vengine\VEngine\Rendering\PassiveVoxelizer.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Voxelize
Unutilized Abstraction,VEngine,PassiveVoxelizer,C:\repos\achlubek_vengine\VEngine\Rendering\PassiveVoxelizer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine,Voxel,C:\repos\achlubek_vengine\VEngine\Rendering\PassiveVoxelizer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Density' Maximum' Minimum' Albedo' Normal
Unutilized Abstraction,VEngine,TransformationJoint,C:\repos\achlubek_vengine\VEngine\Rendering\TransformationJoint.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine,LinkInfo,C:\repos\achlubek_vengine\VEngine\Rendering\TransformationJoint.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Offset' Parent' Child' Rotation' UpdateRotation
Unnecessary Abstraction,VEngine,CubeMapInfo,C:\repos\achlubek_vengine\VEngine\Rendering\Renderer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Texture' Position' FalloffScale
Unnecessary Abstraction,VEngine,MixRange,C:\repos\achlubek_vengine\VEngine\Rendering\RenderableInterfaces.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Start' End
Unutilized Abstraction,VEngine,MixRange,C:\repos\achlubek_vengine\VEngine\Rendering\RenderableInterfaces.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,LightMixMode,C:\repos\achlubek_vengine\VEngine\Rendering\RenderableInterfaces.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,IControllable,C:\repos\achlubek_vengine\VEngine\Rendering\RenderableInterfaces.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,IHasMass,C:\repos\achlubek_vengine\VEngine\Rendering\RenderableInterfaces.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,IPhysical,C:\repos\achlubek_vengine\VEngine\Rendering\RenderableInterfaces.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,ShaderCache,C:\repos\achlubek_vengine\VEngine\Internals\ShaderCache.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,TransformationManagerExtensions,C:\repos\achlubek_vengine\VEngine\Internals\TransformationManager.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine,ValuePointer<T>,C:\repos\achlubek_vengine\VEngine\Internals\ValuePointer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,VEngine,Texture,C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [461' 573])' Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [864' 976])
Duplicate Abstraction,VEngine,Texture,C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [576' 733])' Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [979' 1136])
Duplicate Abstraction,VEngine,Texture,C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [733' 758])' Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [1138' 1163])
Duplicate Abstraction,VEngine,Texture,C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [761' 801])' Texture (C:\repos\achlubek_vengine\VEngine\Rendering\Texture.cs' [1165' 1205])
Unutilized Abstraction,VEngine.GUI.Drawables,Container,C:\repos\achlubek_vengine\VEngine\GUI\Drawables\Container.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine.GUI,GUIDrawable,C:\repos\achlubek_vengine\VEngine\GUI\GUIDrawable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine.GUI,LayoutType,C:\repos\achlubek_vengine\VEngine\GUI\GUIDrawable.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine.GUI,GUIRenderer,C:\repos\achlubek_vengine\VEngine\GUI\GUIRenderer.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,VEngine.GUI,GUIRenderer,C:\repos\achlubek_vengine\VEngine\GUI\GUIRenderer.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,VEngine.PathTracing,JitterRandomSequenceGenerator,C:\repos\achlubek_vengine\VEngine\PathTracing\JitterRandomSequenceGenerator.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine.UI,AbsUIElement,C:\repos\achlubek_vengine\VEngine\UI\AbsUIElement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,VEngine.UI,AbsUIElement,C:\repos\achlubek_vengine\VEngine\UI\AbsUIElement.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,VEngine.UI,UIMLTree,C:\repos\achlubek_vengine\VEngine\UI\UIMLTree.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,VEngine.UI,UIMLTree,C:\repos\achlubek_vengine\VEngine\UI\UIMLTree.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Deficient Encapsulation,VEngine,Bind,C:\repos\achlubek_vengine\VEngine\Game\KeyboardController.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Action' Key' Type
Deficient Encapsulation,VEngine,PhysicalBody,C:\repos\achlubek_vengine\VEngine\PhysicalBody.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Body' Shape' Transformation
Deficient Encapsulation,VEngine,RainDrop,C:\repos\achlubek_vengine\VEngine\RainSystem.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Center' Radius
Deficient Encapsulation,VEngine,Camera,C:\repos\achlubek_vengine\VEngine\Rendering\Camera.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Current' MainDisplayCamera' Brightness' CurrentDepthFocus' FocalLength' LensBlurAmount' Pitch' Roll' Far' Transformation
Deficient Encapsulation,VEngine,Camera,C:\repos\achlubek_vengine\VEngine\Rendering\Camera.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: Current' MainDisplayCamera
Deficient Encapsulation,VEngine,FrustumCone,C:\repos\achlubek_vengine\VEngine\Rendering\Camera.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LeftBottom' LeftTop' Origin' RightBottom' RightTop
Deficient Encapsulation,VEngine,ConeInfo,C:\repos\achlubek_vengine\VEngine\Rendering\Camera.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FrustumConeLeftBottom' FrustumConeBottomLeftToBottomRight' FrustumConeBottomLeftToTopLeft
Deficient Encapsulation,VEngine,ComputeShader,C:\repos\achlubek_vengine\VEngine\Compute\ComputeShader.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Current' Lock' ExportedConsts
Deficient Encapsulation,VEngine,ComputeShader,C:\repos\achlubek_vengine\VEngine\Compute\ComputeShader.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: Current' Lock
Deficient Encapsulation,VEngine,CubeMapDepthFramebuffer,C:\repos\achlubek_vengine\VEngine\Rendering\CubeMapDepthFramebuffer.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DepthInternalFormat' DepthPixelFormat' DepthPixelType' DrawBufferIndex' Generated' Width' Height' Transformation
Deficient Encapsulation,VEngine,CubeMapFramebuffer,C:\repos\achlubek_vengine\VEngine\Rendering\CubeMapFramebuffer.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ColorInternalFormat' ColorPixelFormat' ColorPixelType' DepthInternalFormat' DepthPixelFormat' DepthPixelType' DrawBufferIndex' Generated' Resolution' Transformation' Texture' Width' Height
Deficient Encapsulation,VEngine,InternalRenderingState,C:\repos\achlubek_vengine\VEngine\Rendering\InternalRenderingState.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PassState
