Implementation smell,Namespace,Class,File,Method,Description
Long Statement,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaHotmail,The length of the statement  "	if (ConfigurationManager.AppSettings ["serverEmail"] == null && ConfigurationManager.AppSettings ["serverEmailPassword"] == null) { " is 131.
Long Statement,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaHotmail,The length of the statement  "			SmtpServer.Credentials = new System.Net.NetworkCredential (ConfigurationManager.AppSettings ["serverEmail"]' ConfigurationManager.AppSettings ["serverEmailPassword"]); " is 167.
Long Statement,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaGMail,The length of the statement  "			string subject = "Chen's list for " + searchRequest.GetFormattedKeywordString () + " Price Range From $" + searchRequest.PriceMin + " To $" + searchRequest.PriceMax; " is 165.
Long Statement,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,AssembleEmailContentAsText,The length of the statement  "		sBuilder.Append (string.Format ("{0}{1}{2}{3}"' "Description: "' searchResult.Description' Environment.NewLine' Environment.NewLine)); " is 134.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ProcessSearchRequest,The length of the statement  "		searchRequest.SearchResultsHtml = client.DownloadString (string.Format ("{0}{1}{2}"' SearchUrl' searchRequest.GetFormattedKeywordString ()' "&sort=1")); " is 152.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ParseHTML,The length of the statement  "	HtmlAgilityPack.HtmlNodeCollection detailBoxNodes = htmlDoc.DocumentNode.SelectNodes ("//div[contains( @class''detailBox')]"); " is 126.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ParseHTML,The length of the statement  "						//sBuilder.Append(string.Format("{0}{1}{2}"' "Price: "' priceNode.InnerText.TrimStart().TrimEnd().Remove(priceNode.InnerText.TrimStart().TrimEnd().Length - 2' 2) " is 161.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ParseHTML,The length of the statement  "						searchResult.Price = priceNode.InnerText.TrimStart ().TrimEnd ().Remove (priceNode.InnerText.TrimStart ().TrimEnd ().Length - 2' 2); " is 132.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ParseHTML,The length of the statement  "						//sBuilder.Append(string.Format("{0}{1}{2}{3}"' "Description: "' descNode.InnerText.TrimStart()' Environment.NewLine' Environment.NewLine));                                 " is 140.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ProcessCustomerTransaction,The length of the statement  "	if (!customer.SearchQueues.Any (o => o.Keyword == searchRequest.GetFormattedKeywordString () && o.PriceMin == Convert.ToDouble (searchRequest.PriceMin) && o.PriceMax == Convert.ToDouble (searchRequest.PriceMax))) { " is 214.
Long Statement,SearchEngineSystem,SearchEngine,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\SearchEngine.cs,ProcessCustomerTransaction,The length of the statement  "		// you can use this syntax of linq method if (customer.SearchResults.Where( c=>c.Description==searchResult.description)!=null) " is 126.
Magic Number,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaHotmail,The following statement contains a magic number: if (searchRequest.SearchResultsFound.Count > 0) {  	try {  		SmtpClient SmtpServer = new SmtpClient ("smtp.live.com");  		var mail = new MailMessage ();  		mail.From = new MailAddress (ConfigurationManager.AppSettings ["serverEmail"]);  		mail.To.Add (searchRequest.OriginatingSearchUser.EmailAddress);  		mail.Subject = "New search results found for you!";  		//mail.IsBodyHtml = false;  		//mail.Body = AssembleEmailContentAsText(searchRequest.SearchResultsFound);  		mail.IsBodyHtml = true;  		mail.Body = AssembleEmailContentAsHtml (searchRequest.SearchResultsFound);  		SmtpServer.Port = 587;  		SmtpServer.UseDefaultCredentials = false;  		SmtpServer.Credentials = new System.Net.NetworkCredential (ConfigurationManager.AppSettings ["serverEmail"]' ConfigurationManager.AppSettings ["serverEmailPassword"]);  		SmtpServer.EnableSsl = true;  		SmtpServer.Send (mail);  	}  	catch (SystemException e) {  		MessageBox.Show ("OOPS email can't be sent via hotmail.com! \n" + e.ToString ());  	}  }  
Magic Number,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaHotmail,The following statement contains a magic number: try {  	SmtpClient SmtpServer = new SmtpClient ("smtp.live.com");  	var mail = new MailMessage ();  	mail.From = new MailAddress (ConfigurationManager.AppSettings ["serverEmail"]);  	mail.To.Add (searchRequest.OriginatingSearchUser.EmailAddress);  	mail.Subject = "New search results found for you!";  	//mail.IsBodyHtml = false;  	//mail.Body = AssembleEmailContentAsText(searchRequest.SearchResultsFound);  	mail.IsBodyHtml = true;  	mail.Body = AssembleEmailContentAsHtml (searchRequest.SearchResultsFound);  	SmtpServer.Port = 587;  	SmtpServer.UseDefaultCredentials = false;  	SmtpServer.Credentials = new System.Net.NetworkCredential (ConfigurationManager.AppSettings ["serverEmail"]' ConfigurationManager.AppSettings ["serverEmailPassword"]);  	SmtpServer.EnableSsl = true;  	SmtpServer.Send (mail);  }  catch (SystemException e) {  	MessageBox.Show ("OOPS email can't be sent via hotmail.com! \n" + e.ToString ());  }  
Magic Number,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaHotmail,The following statement contains a magic number: SmtpServer.Port = 587;  
Magic Number,SearchEngineSystem,NotificationEmail,C:\repos\FYKSolutions_WatchKSL\WatchKSL\SearchEngine\NotificationEmail.cs,SendMailViaGMail,The following statement contains a magic number: if (searchRequest.SearchResultsFound.Count > 0) {  	try {  		var fromAddress = new MailAddress (ConfigurationManager.AppSettings ["serverEmail"]' "FYK Solutions");  		var toAddress = new MailAddress (searchRequest.OriginatingSearchUser.EmailAddress' "Client");  		string fromPassword = ConfigurationManager.AppSettings ["serverEmailPassword"];  		string subject = "Chen's list for " + searchRequest.GetFormattedKeywordString () + " Price Range From $" + searchRequest.PriceMin + " To $" + searchRequest.PriceMax;  		var smtp = new SmtpClient {  			Host = "smtp.gmail.com"'  			Port = 587'  			EnableSsl = true'  			DeliveryMethod = SmtpDeliveryMethod.Network'  			UseDefaultCredentials = false'  			Credentials = new NetworkCredential (fromAddress.Address' fromPassword)  		};  		using (var message = new MailMessage (fromAddress' toAddress) {  			Subject = subject'  			Body = AssembleEmailContentAsText (searchRequest.SearchResultsFound)  		}) {  			smtp.Send (message);  		}  	}  	catch (SystemException e) {  		MessageBox.Show ("OOPS email can't be sent via gmail.com! \n" + e.ToString ());  	}  }  
