Implementation smell,Namespace,Class,File,Method,Description
Complex Method,DotSquish,Alpha,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Alpha.cs,CompressAlphaDxt5,Cyclomatic complexity of the method is 12
Complex Method,DotSquish,ClusterFit,C:\repos\Rogueadyn_SaintCoinach\DotSquish\ClusterFit.cs,ConstructOrdering,Cyclomatic complexity of the method is 9
Complex Method,DotSquish,ColourSet,C:\repos\Rogueadyn_SaintCoinach\DotSquish\ColourSet.cs,ColourSet,Cyclomatic complexity of the method is 8
Long Parameter List,DotSquish,Alpha,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Alpha.cs,WriteAlphaBlock,The method has 5 parameters. Parameters: alpha0' alpha1' indices' target' targetOffset
Long Parameter List,DotSquish,Alpha,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Alpha.cs,WriteAlphaBlock5,The method has 5 parameters. Parameters: alpha0' alpha1' indices' target' targetOffset
Long Parameter List,DotSquish,Alpha,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Alpha.cs,WriteAlphaBlock7,The method has 5 parameters. Parameters: alpha0' alpha1' indices' target' targetOffset
Long Parameter List,DotSquish,Squish,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Squish.cs,DecompressImage,The method has 5 parameters. Parameters: blocks' offset' width' height' flags
Long Parameter List,DotSquish,Squish,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Squish.cs,DecompressToBitmap,The method has 5 parameters. Parameters: blocks' offset' width' height' flags
Long Parameter List,DotSquish,Squish,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Squish.cs,CompressImage,The method has 5 parameters. Parameters: input' output' width' height' flags
Long Parameter List,DotSquish,Squish,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Squish.cs,DecompressImage,The method has 5 parameters. Parameters: input' output' width' height' flags
Long Statement,DotSquish,SquishOptionsExtensions,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Flags.cs,GetFit,The length of the statement  "            return (self & (SquishOptions.ColourIterativeClusterFit | SquishOptions.ColourClusterFit | SquishOptions.ColourRangeFit)); " is 122.
Magic Number,DotSquish,Alpha,C:\repos\Rogueadyn_SaintCoinach\DotSquish\Alpha.cs,CompressAlphaDxt3,The following statement contains a magic number: for (int i = 0; i < 8; ++i) {                  // Qnatise down to 4 bits.                  var alpha1 = rgba[8 * i + 3] * (15f / 255f);                  var alpha2 = rgba[8 * i + 7] * (15f / 255f);                  var quant1 = FloatToInt(alpha1' 15);                  var quant2 = FloatToInt(alpha2' 15);                    // Set alpha to zero where masked.                  var bit1 = 1 << (2 * i);                  var bit2 = 1 << (2 * i + 1);                  if ((mask & bit1) == 0)                      quant1 = 0;                  if ((mask & bit2) == 0)                      quant2 = 0;                    // Pack into the byte.                  target[targetOffset + i] = (byte)(quant1 | (quant2 << 4));              }
