Implementation smell,Namespace,Class,File,Method,Description
Complex Method,mdr,CallFrame,C:\repos\mcjs_mcjs\MCDynamicRuntime\CallFrame.cs,UpdateSignature,Cyclomatic complexity of the method is 15
Complex Method,mdr,CallFrame,C:\repos\mcjs_mcjs\MCDynamicRuntime\CallFrame.cs,SetArg,Cyclomatic complexity of the method is 15
Complex Method,mdr,CallFrame,C:\repos\mcjs_mcjs\MCDynamicRuntime\CallFrame.cs,SetArg,Cyclomatic complexity of the method is 15
Complex Method,mdr,CallFrame,C:\repos\mcjs_mcjs\MCDynamicRuntime\CallFrame.cs,SetArg,Cyclomatic complexity of the method is 15
Complex Method,mdr,CallFrame,C:\repos\mcjs_mcjs\MCDynamicRuntime\CallFrame.cs,SetArg,Cyclomatic complexity of the method is 15
Complex Method,mdr,CallFrame,C:\repos\mcjs_mcjs\MCDynamicRuntime\CallFrame.cs,SetArg,Cyclomatic complexity of the method is 15
Complex Method,mdr,DRegExp,C:\repos\mcjs_mcjs\MCDynamicRuntime\DRegExp.cs,DRegExp,Cyclomatic complexity of the method is 23
Complex Method,mdr,DObject,C:\repos\mcjs_mcjs\MCDynamicRuntime\DObject.cs,GetPropertyDescriptor,Cyclomatic complexity of the method is 18
Complex Method,mdr,DObject,C:\repos\mcjs_mcjs\MCDynamicRuntime\DObject.cs,AddPropertyDescriptor,Cyclomatic complexity of the method is 18
Complex Method,mdr,DObject,C:\repos\mcjs_mcjs\MCDynamicRuntime\DObject.cs,DeletePropertyDescriptor,Cyclomatic complexity of the method is 18
Complex Method,mdr,DValue,C:\repos\mcjs_mcjs\MCDynamicRuntime\DValue.cs,ToString,Cyclomatic complexity of the method is 56
Complex Method,mdr,PropertyDescriptor,C:\repos\mcjs_mcjs\MCDynamicRuntime\PropertyDescriptor.cs,SetAttributes,Cyclomatic complexity of the method is 8
Complex Method,mdr,PropertyMapMetadata,C:\repos\mcjs_mcjs\MCDynamicRuntime\PropertyMapMetadata.cs,PropagateAdditionDownPrototypeChain,Cyclomatic complexity of the method is 10
Complex Method,mdr,PropertyMapMetadata,C:\repos\mcjs_mcjs\MCDynamicRuntime\PropertyMapMetadata.cs,PropagateDeletionDownPrototypeChain,Cyclomatic complexity of the method is 10
Complex Method,mdr,BitArray,C:\repos\mcjs_mcjs\MCDynamicRuntime\TypedArray.cs,Set,Cyclomatic complexity of the method is 8
Long Parameter List,mdr,Runtime,C:\repos\mcjs_mcjs\MCDynamicRuntime\Runtime.cs,Runtime,The method has 13 parameters.
Long Parameter List,mdr,RuntimeConfiguration,C:\repos\mcjs_mcjs\MCDynamicRuntime\RuntimeConfiguration.cs,RuntimeConfiguration,The method has 8 parameters.
Long Parameter List,mdr,DForwardingProperty,C:\repos\mcjs_mcjs\MCDynamicRuntime\DForwardingProperty.cs,DForwardingProperty,The method has 6 parameters.
Long Statement,mdr,DArray,C:\repos\mcjs_mcjs\MCDynamicRuntime\DArray.cs,RemoveElements,The length of the statement  "	//even after the above adjustment of count' still count + startIndex can be equal to Length. In that case no copying is needed. " is 127.
Long Statement,mdr,DFunctionCodeCache,C:\repos\mcjs_mcjs\MCDynamicRuntime\DFunctionCodeCache.cs,Add,The length of the statement  "		Debug.Assert (code.Signature.Value != _items [i].Code.Signature.Value' "Code signature {0} already exists in the cache"' code.Signature.ToString ()); " is 149.
Long Statement,mdr,DFunctionSignature,C:\repos\mcjs_mcjs\MCDynamicRuntime\DFunctionSignature.cs,GetMask,The length of the statement  "			///TODO: we used to have the following code so that higher types can capture lowe types. (e.g. Object captures also Array). However " is 131.
Long Statement,mdr,DProperty,C:\repos\mcjs_mcjs\MCDynamicRuntime\DProperty.cs,Set,The length of the statement  "		Trace.Fail (new NotSupportedException (string.Format ("Cannot find setter for {0}:{1} on property {2}"' v' typeof(DValue)' base.ToString ()))); " is 143.
Long Statement,mdr,DRegExp,C:\repos\mcjs_mcjs\MCDynamicRuntime\DRegExp.cs,ToString,The length of the statement  "	return "/" + Value.ToString () + "/" + (Global ? "g" : String.Empty) + (IgnoreCase ? "i" : String.Empty) + (Multiline ? "m" : String.Empty); " is 140.
Long Statement,mdr,DObject,C:\repos\mcjs_mcjs\MCDynamicRuntime\DObject.cs,FirstInPrototypeChainAs,The length of the statement  "		throw new InvalidCastException (string.Format ("Could not find type {0} in prorotype chain of object {1}"' typeof(T).Name' ToString ())); " is 137.
Long Statement,mdr,DObject,C:\repos\mcjs_mcjs\MCDynamicRuntime\DObject.cs,InvalidAssignment,The length of the statement  "	Trace.Fail (new NotSupportedException (string.Format ("Cannot assign {0}:{1} to {2}"' v' typeof(T)' this.ToString ()))); " is 120.
