Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,StreamControlThread,Cyclomatic complexity of the method is 17
Long Statement,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,InitSecondaryBuffer,The length of the statement  "	description.BufferBytes = (int)Math.Round (((double)WaveFormat.AverageBytesPerSecond * this.BufferLength.TotalSeconds)); " is 120.
Long Statement,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,HandleNewBytesInControlThread,The length of the statement  "		throw new ApplicationException ("An event handler provided the streaming buffer with " + bytesObtained + " bytes of sound' but it only requested " + byteWindowSize + " bytes."); " is 177.
Long Statement,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,StreamControlThread,The length of the statement  "		//Console.WriteLine(DateTime.Now + ": Received request for bytes at " + nextPlaceForBytes + " and I'm now at " + SB.PlayPosition); " is 130.
Magic Number,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,InitSecondaryBuffer,The following statement contains a magic number: bpn [0].Offset = length / 2 - 1;  
Magic Number,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,InitSecondaryBuffer,The following statement contains a magic number: bpn [2] = new BufferPositionNotify ();  
Magic Number,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,InitSecondaryBuffer,The following statement contains a magic number: bpn [2].Offset = (int)PositionNotifyFlag.OffsetStop;  
Magic Number,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,InitSecondaryBuffer,The following statement contains a magic number: bpn [2].EventNotifyHandle = NotificationEvent.Handle;  
Magic Number,Mp3Sharp,EventRaisingSoundBuffer,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\EventRaisingSoundBuffer.cs,InitSecondaryBuffer,The following statement contains a magic number: Notify.SetNotificationPositions (bpn' 3);  
Magic Number,Mp3Sharp,MainForm,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\Main.cs,InitializeComponent,The following statement contains a magic number: this.btnSoundfile.Location = new System.Drawing.Point (12' 13);  
Magic Number,Mp3Sharp,MainForm,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\Main.cs,InitializeComponent,The following statement contains a magic number: this.btnSoundfile.Location = new System.Drawing.Point (12' 13);  
Magic Number,Mp3Sharp,MainForm,C:\repos\superlucky8848_Misc_VS\MP3Sharp\mp3sharp\ManagedDirectsoundDemo\Main.cs,InitializeComponent,The following statement contains a magic number: this.btnSoundfile.Size = new System.Drawing.Size (83' 24);  
