Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Caliburn.Micro,ActionMessage,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\ActionMessage.cs,Invoke,Cyclomatic complexity of the method is 9
Complex Method,Caliburn.Micro,MessageBinder,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\MessageBinder.cs,CoerceValue,Cyclomatic complexity of the method is 10
Long Parameter List,Caliburn.Micro,Action,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\Action.cs,Invoke,The method has 6 parameters. Parameters: target' methodName' view' source' eventArgs' parameters
Long Parameter List,Caliburn.Micro,ConventionManager,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\ConventionManager.cs,SetBindingWithoutBindingOverwrite,The method has 6 parameters. Parameters: viewModelType' path' property' element' convention' bindableProperty
Long Parameter List,Caliburn.Micro,ConventionManager,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\ConventionManager.cs,SetBindingWithoutBindingOrValueOverwrite,The method has 6 parameters. Parameters: viewModelType' path' property' element' convention' bindableProperty
Long Parameter List,Caliburn.Micro,Parser,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\Parser.cs,BindParameter,The method has 5 parameters. Parameters: target' parameter' elementName' path' bindingMode
Long Identifier,Caliburn.Micro,ConventionManager,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\ConventionManager.cs,ApplyHeaderTemplate,The length of the parameter headerTemplateSelectorProperty is 30.
Long Identifier,Caliburn.Micro,DefaultCloseStrategy<T>,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\DefaultCloseStrategy.cs,DefaultCloseStrategy,The length of the parameter closeConductedItemsWhenConductorCannotClose is 43.
Long Identifier,Caliburn.Micro,DefaultCloseStrategy<T>,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\DefaultCloseStrategy.cs,,The length of the parameter closeConductedItemsWhenConductorCannotClose is 43.
Long Identifier,Caliburn.Micro,EventAggregator,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\EventAggregator.cs,,The length of the parameter DefaultPublicationThreadMarshaller is 34.
Long Identifier,Caliburn.Micro,TypeMappingConfiguration,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\TypeMappingConfiguration.cs,,The length of the parameter DefaultSubNamespaceForViewModels is 32.
Long Identifier,Caliburn.Micro,TypeMappingConfiguration,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\TypeMappingConfiguration.cs,,The length of the parameter IncludeViewSuffixInViewModelNames is 33.
Long Statement,Caliburn.Micro,ActionMessage,C:\repos\Code52_dodo\lib\caliburn.micro\src\Caliburn.Micro.Silverlight\ActionMessage.cs,ElementLoaded,The length of the statement  "            const string bindingText = "<Binding xmlns='http://schemas.microsoft.com/winfx/2006/xaml/presentation\' xmlns:cal='clr-namespace:Caliburn.Micro;assembly=Caliburn.Micro' Path='(cal:Message.Handler)' />"; " is 202.
