Implementation smell,Namespace,Class,File,Method,Description
Long Method,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The method has 121 lines of code.
Long Method,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,TryWriteFile,The method has 126 lines of code.
Long Method,ImageResizer.Plugins.DiskCache,CustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\CustomDiskCache.cs,GetCachedFile,The method has 120 lines of code.
Long Method,ImageResizer.Plugins.DiskCache,CustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\CustomDiskCache.cs,TryWriteFile,The method has 112 lines of code.
Complex Method,ImageResizer.Plugins.DiskCache,CleanupWorker,C:\repos\imazen_resizer\Plugins\DiskCache\Cleanup\CleanupWorker.cs,mainInner,Cyclomatic complexity of the method is 11
Complex Method,ImageResizer.Plugins.DiskCache,CleanupWorker,C:\repos\imazen_resizer\Plugins\DiskCache\Cleanup\CleanupWorker.cs,CleanFolder,Cyclomatic complexity of the method is 8
Complex Method,ImageResizer.Plugins.DiskCache,DiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\DiskCache.cs,GetIssues,Cyclomatic complexity of the method is 8
Long Parameter List,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,Computation,The method has 6 parameters. Parameters: c' trustedKeys' permanentIssueSink' mgr' clock' enforcementEnabled
Long Parameter List,ImageResizer.Plugins.LicenseVerifier,LicenseFetcher,C:\repos\imazen_resizer\Plugins\LicenseVerifier\LicenseFetcher.cs,LicenseFetcher,The method has 9 parameters. Parameters: clock' getClient' licenseResult' getInfo' sink' licenseId' licenseSecret' baseUrls' licenseFetchIntervalSeconds
Long Parameter List,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The method has 5 parameters. Parameters: keyBasis' extension' writeCallback' timeoutMs' asynchronous
Long Parameter List,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,TryWriteFile,The method has 6 parameters. Parameters: result' physicalPath' relativePath' writeCallback' timeoutMs' recheckFS
Long Parameter List,ImageResizer.Plugins.DiskCache,CustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\CustomDiskCache.cs,GetCachedFile,The method has 5 parameters. Parameters: keyBasis' extension' writeCallback' timeoutMs' asynchronous
Long Parameter List,ImageResizer.Plugins.DiskCache,CustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\CustomDiskCache.cs,TryWriteFile,The method has 6 parameters. Parameters: result' physicalPath' relativePath' writeCallback' timeoutMs' recheckFS
Long Parameter List,ImageResizer.Plugins.SourceMemCache,ConstrainedCache<K;V>,C:\repos\imazen_resizer\Plugins\DiskCache\SourceMemCache\ConstrainedCache.cs,ConstrainedCache,The method has 5 parameters. Parameters: keyComparer' calculator' maxBytes' usageWindow' minCleanupInterval
Long Identifier,ImageResizer.Plugins.DiskCache,CleanupStrategy,C:\repos\imazen_resizer\Plugins\DiskCache\Cleanup\CleanupStrategy.cs,,The length of the parameter prohibitRemovalIfCreatedWithin is 30.
Long Statement,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,AreFeaturesLicensed,The length of the statement  "                    $"License {b.Fields.Id} needs to be upgraded; it does not cover in-use features {notCovered.SelectMany(v => v).Distinct().Delimited("' ")}"' b.ToRedactedString()'" is 162.
Long Statement,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,IsLicenseValid,The length of the statement  "                    $"License {details.Id} covers ImageResizer versions prior to {details.SubscriptionExpirationDate?.ToString("D")}' but you are using a build dated {GetBuildDate()?.ToString("D")}"'" is 179.
Long Statement,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,IsLicenseValid,The length of the statement  "                permanentIssues.AcceptIssue(new Issue($"License {details.Id}" + (message != null ? $": {message}" : " is no longer valid")'" is 123.
Long Statement,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,GetGracePeriodFor,The length of the statement  "                    $"License {chain.Id} was not found in the disk cache and could not be retrieved from the remote server within {graceMinutes} minutes."'" is 135.
Long Statement,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,SalesMessage,The length of the statement  "                return "Need to change domains? Get a discounted upgrade to a floating license: https://imageresizing.net/licenses/convert";" is 124.
Long Statement,ImageResizer.Plugins.LicenseVerifier,Computation,C:\repos\imazen_resizer\Plugins\LicenseVerifier\Computation.cs,SalesMessage,The length of the statement  "A universal license key would fix that. See if your purchase is eligible for a free key: https://imageresizing.net/licenses/convert";" is 133.
Long Statement,ImageResizer.Plugins.LicenseVerifier,DomainLookup,C:\repos\imazen_resizer\Plugins\LicenseVerifier\DomainLookup.cs,GetDomainMappings,The length of the statement  "                        $"You have mapped {from} to {to}. {to} is not one of the known domains: {string.Join(" "' knownDomains.OrderBy(s => s))}"'" is 122.
Long Statement,ImageResizer.Plugins.LicenseVerifier,LicenseChain,C:\repos\imazen_resizer\Plugins\LicenseVerifier\LicenseChain.cs,ToPublicString,The length of the statement  "                $"License {Id}{(IsRemote ? " (remote)" : "")}\n{string.Join("\n\n"' Licenses().Where(b => b.Fields.IsPublic()).Select(b => freshness(b) + b.ToRedactedString()))}\n");" is 166.
Long Statement,ImageResizer.Plugins.LicenseVerifier,LicenseChain,C:\repos\imazen_resizer\Plugins\LicenseVerifier\LicenseChain.cs,ToString,The length of the statement  "                $"License {Id} (remote={IsRemote})\n    {string.Join("\n\n"' Licenses().Select(b => freshness(b) + b.ToRedactedString())).Replace("\n"' "\n    ")}\n");" is 151.
Long Statement,ImageResizer.Plugins.LicenseVerifier,SignatureTestApp,C:\repos\imazen_resizer\Plugins\LicenseVerifier\LicenseParsing.cs,Test_Generic,The length of the statement  "                "28178177427582259905122756905913963624440517746414712044433894631438407111916149031583287058323879921298234454158166031934230083094710974550125942791690254427377300877691173542319534371793100994953897137837772694304619234054383162641475011138179669415510521009673718000682851222831185756777382795378538121010194881849505437499638792289283538921706236004391184253166867653735050981736002298838523242717690667046044130539971131293603078008447972889271580670305162199959939004819206804246872436611558871928921860176200657026263241409488257640191893499783065332541392967986495144643652353104461436623253327708136399114561");" is 621.
Long Statement,ImageResizer.Plugins.LicenseVerifier,SignatureTestApp,C:\repos\imazen_resizer\Plugins\LicenseVerifier\LicenseParsing.cs,Test_Generic,The length of the statement  "                "localhost:RG9tYWluOiBsb2NhbGhvc3QKT3duZXI6IEV2ZXJ5b25lCklzc3VlZDogMjAxNS0wMy0yOFQwOTozNjo1OVoKRmVhdHVyZXM6IFI0RWxpdGUgUjRDcmVhdGl2ZSBSNFBlcmZvcm1hbmNlCg==:h6D+kIXbF3qmvmW2gDpb+b4gdxBjnrkZLvSzXmEnqKAywNJNpTdFekpTOB4SwU14WbTeVyWwvFngHax7WuHBV+0WkQ5lDqKFaRW32vj8CJQeG8Wvnyj9PaNGaS/FpKhNjZbDEmh3qqirBp2NR0bpN4QbhP9NMy7+rOMo0nynAruwWvJKCnuf7mWWdb9a5uTZO9OUcSeS/tY8QaNeIhaCnhPe0Yx9qvOXe5nMnl10CR9ur+EtS54d1qzBGHqN/3oFhiB+xlqNELwz23qR4c8HxbTEyNarkG4CZx8CbbgJfHmPxAYGJTTBTPJ+cdah8MJR16Ta36cRZ2Buy8XYo/nf1g==";" is 502.
Long Statement,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The length of the statement  "            //2013-apr-25: What happens if the file is still being written to disk - it's present but not complete? To handle that' we use mayBeLocked." is 139.
Long Statement,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The length of the statement  "                //May throw an IOException if the file cannot be opened' and is locked by an external processes for longer than timeoutMs. " is 122.
Long Statement,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The length of the statement  "                //Looks like a miss. Let's enter a lock for the creation of the file. This is a different locking system than for writing to the file - far less contention' as it doesn't include the " is 182.
Long Statement,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The length of the statement  "                //Lock execution using relativePath as the sync basis. Ignore casing differences. This prevents duplicate entries in the write queue and wasted CPU/RAM usage." is 158.
Long Statement,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The length of the statement  "                        //Now' if the item we seek is in the queue' we have a memcached hit. If not' we should check the index. It's possible the item has been written to disk already." is 160.
Long Statement,ImageResizer.Plugins.DiskCache,AsyncCustomDiskCache,C:\repos\imazen_resizer\Plugins\DiskCache\AsyncCustomDiskCache.cs,GetCachedFile,The length of the statement  "                        //On the second check' use cached data for speed. The cached data should be updated if another thread updated a file (but not if another process did)." is 150.
