Implementation smell,Namespace,Class,File,Method,Description
Long Method,BinarySerialization.Graph.TypeGraph,TypeNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\TypeGraph\TypeNode.cs,TypeNode,The method has 178 lines of code.
Long Method,BinarySerialization.Graph.ValueGraph,ValueValueNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\ValueGraph\ValueValueNode.cs,Serialize,The method has 130 lines of code.
Long Method,BinarySerialization.Graph.ValueGraph,ValueValueNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\ValueGraph\ValueValueNode.cs,SerializeAsync,The method has 123 lines of code.
Complex Method,BinarySerialization.Graph.TypeGraph,ContainerTypeNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\TypeGraph\ContainerTypeNode.cs,GetNodeType,Cyclomatic complexity of the method is 8
Complex Method,BinarySerialization.Graph.TypeGraph,TypeNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\TypeGraph\TypeNode.cs,TypeNode,Cyclomatic complexity of the method is 22
Complex Method,BinarySerialization.Graph.ValueGraph,ObjectValueNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\ValueGraph\ObjectValueNode.cs,GetValue,Cyclomatic complexity of the method is 8
Complex Method,BinarySerialization.Graph.ValueGraph,ValueNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\ValueGraph\ValueNode.cs,SubtypeBindingCallback,Cyclomatic complexity of the method is 8
Complex Method,BinarySerialization.Graph.ValueGraph,ValueNode,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\Graph\ValueGraph\ValueNode.cs,ItemSubtypeBindingCallback,Cyclomatic complexity of the method is 8
Long Parameter List,BinarySerialization,BinarySerializationContext,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\BinarySerializationContext.cs,BinarySerializationContext,The method has 5 parameters. Parameters: value' parentValue' parentType' parentContext' memberInfo
Long Parameter List,BinarySerialization,BindingInfo,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\BindingInfo.cs,BindingInfo,The method has 5 parameters. Parameters: path' bindingMode' relativeSourceMode' converterType' converterParameter
Long Parameter List,BinarySerialization,EventShuttle,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\EventShuttle.cs,OnMemberSerialized,The method has 6 parameters. Parameters: sender' name' value' context' offset' localOffset
Long Parameter List,BinarySerialization,EventShuttle,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\EventShuttle.cs,OnMemberDeserialized,The method has 6 parameters. Parameters: sender' name' value' context' offset' localOffset
Long Parameter List,BinarySerialization,EventShuttle,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\EventShuttle.cs,OnMemberSerializing,The method has 5 parameters. Parameters: sender' name' context' offset' localOffset
Long Parameter List,BinarySerialization,EventShuttle,C:\repos\jefffhaynes_BinarySerializer\BinarySerializer\EventShuttle.cs,OnMemberDeserializing,The method has 5 parameters. Parameters: sender' name' context' offset' localOffset
