Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,GW2PAO.API.Constants,AscalonianCatacombsPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,CaudecusManorPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,TwilightArborPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,SorrowsEmbracePathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,CitadelOfFlamePathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,HonorOfTheWavesPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,CrucibleOfEternityPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3
Unnecessary Abstraction,GW2PAO.API.Constants,RuinedCityOfArahPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Story' P1' P2' P3' P4
Unnecessary Abstraction,GW2PAO.API.Constants,FractalsOfTheMistsPathID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\DungeonID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Tier0' Tier1' Tier2' Tier3' Tier4
Unnecessary Abstraction,GW2PAO.API.Constants,MetaEventID,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\MetaEventID.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' DryTop' VerdantBrink' AuricBasin' TangledDepths' DragonsStand
Unnecessary Abstraction,GW2PAO.API.Constants,Paths,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Constants\Paths.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' LocalizationFolder
Unutilized Abstraction,GW2PAO.API.Data.Entities,DynamicEvent,D:\research\architectureSmells\repos1\SamHurne_gw2pao\GW2PAO.API\Data\Entities\DynamicEvent.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
