Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Cirrious.Sphero.WorkBench.UI.WinRT.Common,RichTextColumns,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Common\RichTextColumns.cs,MeasureOverride,Cyclomatic complexity of the method is 8
Long Identifier,Cirrious.Sphero.WorkBench.UI.WinRT.Controls,Joystick,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Controls\Joystick.xaml.cs,ellipseSense_ManipulationStarted,The length of the parameter manipulationStartedRoutedEventArgs is 34.
Long Identifier,Cirrious.Sphero.WorkBench.UI.WinRT.Controls,Joystick,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Controls\Joystick.xaml.cs,ellipseSense_ManipulationCompleted,The length of the parameter manipulationCompletedRoutedEventArgs is 36.
Long Statement,Cirrious.Sphero.WorkBench.UI.WinRT.Common,SuspensionManager,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Common\SuspensionManager.cs,SaveAsync,The length of the statement  "                StorageFile file = await ApplicationData.Current.LocalFolder.CreateFileAsync(sessionStateFilename' CreationCollisionOption.ReplaceExisting); " is 140.
Long Statement,Cirrious.Sphero.WorkBench.UI.WinRT.Common,SuspensionManager,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Common\SuspensionManager.cs,RegisterFrame,The length of the statement  "                throw new InvalidOperationException("Frames must be either be registered before accessing frame session state' or not registered at all"); " is 138.
Long Statement,Cirrious.Sphero.WorkBench.UI.WinRT.Controls,Joystick,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Controls\Joystick.xaml.cs,timer_Tick,The length of the statement  "            if (((direction - lastDirection) > 5 || (direction - lastDirection) < -5) || ((speed - lastSpeed) > 5 || (speed - lastSpeed) < -5)) " is 131.
Complex Conditional,Cirrious.Sphero.WorkBench.UI.WinRT.Common,LayoutAwarePage,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Common\LayoutAwarePage.cs,CoreDispatcher_AcceleratorKeyActivated,The conditional expression  "(args.EventType == CoreAcceleratorKeyEventType.SystemKeyDown ||                  args.EventType == CoreAcceleratorKeyEventType.KeyDown) &&                  (virtualKey == VirtualKey.Left || virtualKey == VirtualKey.Right ||                  (int)virtualKey == 166 || (int)virtualKey == 167)"  is complex.
Complex Conditional,Cirrious.Sphero.WorkBench.UI.WinRT.Common,LayoutAwarePage,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Common\LayoutAwarePage.cs,CoreDispatcher_AcceleratorKeyActivated,The conditional expression  "((int)virtualKey == 166 && noModifiers) ||                      (virtualKey == VirtualKey.Left && onlyAlt)"  is complex.
Complex Conditional,Cirrious.Sphero.WorkBench.UI.WinRT.Common,LayoutAwarePage,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Common\LayoutAwarePage.cs,CoreDispatcher_AcceleratorKeyActivated,The conditional expression  "((int)virtualKey == 167 && noModifiers) ||                      (virtualKey == VirtualKey.Right && onlyAlt)"  is complex.
Complex Conditional,Cirrious.Sphero.WorkBench.UI.WinRT.Controls,Joystick,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Controls\Joystick.xaml.cs,timer_Tick,The conditional expression  "((direction - lastDirection) > 5 || (direction - lastDirection) < -5) || ((speed - lastSpeed) > 5 || (speed - lastSpeed) < -5)"  is complex.
Empty Catch Block,Cirrious.Sphero.WorkBench.UI.WinRT.Controls,Joystick,C:\repos\slodge_BallControl\Cirrious.Sphero.WorkBench\Cirrious.Sphero.WorkBench.UI.WinRT\Controls\Joystick.xaml.cs,OnPointerMoved,The method has an empty catch block.
