Implementation smell,Namespace,Class,File,Method,Description
Long Method,Revenj.DatabasePersistence.Postgres.NpgsqlTypes,Fastpath,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\NpgsqlTypes\FastPath.cs,FastpathV3,The method has 112 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.NpgsqlTypes,NpgsqlTypesHelper,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\NpgsqlTypes\NpgsqlTypesHelper.cs,PrepareDefaultTypesMap,The method has 100 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.NpgsqlTypes,NpgsqlTypesHelper,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\NpgsqlTypes\NpgsqlTypesHelper.cs,TypeInfoList,The method has 129 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.NpgsqlTypes,ExpectedTypeConverter,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\NpgsqlTypes\NpgsqlTypesHelper.cs,ChangeType,The method has 167 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,NpgsqlBufferedStream,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\NpgsqlBufferedStream.cs,Write,The method has 121 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,NpgsqlCommand,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\NpgsqlCommand.cs,GetClearCommandStream,The method has 133 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,NpgsqlConnectionStringBuilder,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\NpgsqlConnectionStringBuilder.cs,SetValue,The method has 104 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,NpgsqlConnector,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\NpgsqlConnector.cs,Open,The method has 102 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,NpgsqlSchema,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\NpgsqlSchema.cs,GetReservedWords,The method has 112 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,MD5CryptoServiceProvider,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\Security\MD5CryptoServiceProvider.cs,ProcessBlock,The method has 223 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.Npgsql,NpgsqlState,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\Npgsql\State\NpgsqlState.cs,ProcessBackendResponses_Ver_3,The method has 258 lines of code.
Long Method,Revenj.DatabasePersistence.Postgres.QueryGeneration.Visitors,SqlGeneratorExpressionTreeVisitor,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\DatabasePersistence\Postgres\QueryGeneration\Visitors\SqlGeneratorExpressionTreeVisitor.cs,VisitBinaryExpression,The method has 117 lines of code.
Long Method,Mono.Security.Authenticode,AuthenticodeBase,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\Security\Mono.Security\Mono.Security.Authenticode\AuthenticodeBase.cs,GetHash,The method has 106 lines of code.
Long Method,Mono.Security.Protocol.Tls,SslClientStream,C:\research\architectureSmells\repos\ngs-doo_revenj\csharp\Core\Revenj.Core\Security\Mono.Security\Mono.Security.Protocol.Tls\SslClientStream.cs,NegotiateAsyncWorker,The method has 142 lines of code.
