Method,LOC,CC,PC
Benchmark:benchmark,103,5,2
KPKPosition:probe_kpk_bitbase,4,1,4
KPKPosition:init,19,8,0
KPKPosition:k_attacks,1,1,1
KPKPosition:p_attacks,1,1,0
KPKPosition:index,4,1,4
KPKPosition:decode_index,6,1,1
KPKPosition:classify_leaf,50,9,1
KPKPosition:classify,32,7,2
KPKPosition:classify_index,4,1,2
Bitcount:popcount_1s_Full,18,1,1
Bitcount:popcount_1s_Max15,16,1,1
Book:init,6,2,0
Book:probe,141,6,3
Book:Read,25,2,2
Book:book_key,21,5,1
Book:binary_search,20,3,3
Endgame:key,10,1,2
Endgame:probeValue,10,2,2
Endgame:probeScaleFactor,10,2,2
Endgame:AddValue,15,1,2
Endgame:AddScaleFactor,15,1,2
Endgame:init,16,1,0
Endgame:Endgame_KXK,29,3,2
Endgame:Endgame_KBNK,24,2,2
Endgame:Endgame_KPK,35,4,2
Endgame:Endgame_KRKP,43,3,2
Endgame:Endgame_KRKB,10,1,2
Endgame:Endgame_KRKN,12,1,2
Endgame:Endgame_KQKR,14,1,2
Endgame:Endgame_KBBKN,19,1,2
Endgame:Endgame_KmmKm,3,1,2
Endgame:Endgame_KNNK,3,1,2
Endgame:Endgame_KBPsK,43,6,2
Endgame:Endgame_KQKRPs,21,3,2
Endgame:Endgame_KRPKR,101,13,2
Endgame:Endgame_KRPPKRP,30,4,2
Endgame:Endgame_KPsK,28,3,2
Endgame:Endgame_KBPKB,44,4,2
Endgame:Endgame_KBPPKB,61,4,2
Endgame:Endgame_KBPKN,18,2,2
Endgame:Endgame_KNPK,17,3,2
Endgame:Endgame_KPKP,32,4,2
Engine:Run,37,2,1
EvalInfo:EvalInfo,6,2,0
Evaluate:init,29,3,0
Evaluate:trace,32,1,1
Evaluate:do_evaluate,122,7,3
Evaluate:init_eval_info,18,2,3
Evaluate:evaluate_threats,29,7,3
Evaluate:evaluate_pieces_of_color,240,26,5
Evaluate:evaluate_king,196,12,6
Evaluate:evaluate_passed_pawns,90,2,3
Evaluate:evaluate_unstoppable_pawns,136,19,2
Evaluate:evaluate_space,15,1,3
Evaluate:weight_option,6,1,3
Evaluate:to_cp,1,1,1
Evaluate:trace_add,4,1,2
Evaluate:trace_add,4,1,3
Evaluate:FormatDouble,16,3,3
Evaluate:trace_row,35,2,2
History:History,7,2,0
History:clear,7,2,0
History:value,3,1,2
History:add,3,2,3
History:gain,3,1,2
History:update_gain,3,1,3
MaterialEntry:scale_factor_WHITE,6,2,1
MaterialEntry:scale_factor_BLACK,6,2,1
MaterialEntry:material_value,3,1,0
MaterialEntry:space_weight,3,1,0
MaterialEntry:game_phase,3,1,0
MaterialTable:MaterialTable,8,2,0
MaterialTable:is_KXK,6,1,2
MaterialTable:is_KBPsKs,5,1,2
MaterialTable:is_KQKRPs,8,1,2
MaterialTable:imbalance,23,5,1
MaterialTable:probe,136,17,2
Movegen:move_pawns,8,1,2
Movegen:generate_castle,31,7,6
Movegen:generate_promotions,19,5,7
Movegen:generate_pawn_moves,81,16,7
Movegen:generate_direct_checks,21,2,6
Movegen:generate_king_moves,14,2,5
Movegen:generate_moves,34,3,5
Movegen:generate_legal,20,4,3
Movegen:generate_evasion,52,3,3
Movegen:generate_quiet_check,31,6,3
Movegen:generate_quiet,13,2,3
Movegen:generate_non_evasion,13,2,3
Movegen:generate_capture,8,1,3
MovePicker:Recycle,5,1,0
MovePicker:pick_best,16,4,0
MovePicker:partition,16,6,2
MovePicker:MovePickerC,31,2,7
MovePicker:MovePickerC,33,2,5
MovePicker:MovePickerC,18,2,4
MovePicker:score_captures,24,3,0
MovePicker:score_noncaptures,6,2,0
MovePicker:score_evasions,25,4,0
MovePicker:sort,11,3,0
MovePicker:generate_next,66,2,0
MovePicker:next_move,81,5,0
BrokerManager:Warmup,27,21,0
BrokerManager:Report,14,1,0
CheckInfoBroker:init,6,2,0
CheckInfoBroker:GetObject,19,3,0
CheckInfoBroker:Free,7,1,0
CheckInfoBroker:Report,9,3,0
EvalInfoBroker:init,6,2,0
EvalInfoBroker:GetObject,19,3,0
EvalInfoBroker:Free,7,1,0
EvalInfoBroker:Report,9,3,0
SwapListBroker:init,6,2,0
SwapListBroker:GetObject,19,3,0
SwapListBroker:Free,7,1,0
SwapListBroker:Report,9,3,0
MovesSearchedBroker:init,6,2,0
MovesSearchedBroker:GetObject,19,3,0
MovesSearchedBroker:Free,7,1,0
MovesSearchedBroker:Report,9,3,0
StateInfoArrayBroker:init,6,2,0
StateInfoArrayBroker:GetObject,19,3,0
StateInfoArrayBroker:Free,7,1,0
StateInfoArrayBroker:Report,9,3,0
PositionBroker:init,6,2,0
PositionBroker:GetObject,19,3,0
PositionBroker:Free,7,1,0
PositionBroker:Report,9,3,0
MListBroker:init,6,2,0
MListBroker:GetObject,19,3,0
MListBroker:Free,7,1,0
MListBroker:Report,9,3,0
StateInfoBroker:init,6,2,0
StateInfoBroker:GetObject,19,3,0
StateInfoBroker:Free,7,1,0
StateInfoBroker:Report,9,3,0
MovePickerBroker:init,6,2,0
MovePickerBroker:GetObject,19,3,0
MovePickerBroker:Free,8,1,1
MovePickerBroker:Report,9,3,0
LoopStackBroker:init,6,2,0
LoopStackBroker:GetObject,19,3,0
LoopStackBroker:Free,8,1,1
LoopStackBroker:Report,9,3,0
PawnEntry:pawns_value,3,1,0
PawnEntry:passed_pawns,3,1,1
PawnEntry:king_safety,12,2,3
PawnEntry:shelter_storm,22,2,3
PawnEntry:update_safety_WHITE,13,4,2
PawnEntry:update_safety_BLACK,13,4,2
PawnTable:PawnTable,6,2,0
PawnTable:probe,23,2,2
PawnTable:evaluate_pawns,94,13,5
IPlug:Write,0,1,1
IPlug:ReadLine,0,1,0
Plug:Init,3,1,1
Plug:Write,3,2,1
Plug:ReadLine,3,1,0
CheckInfo:CheckInfo,2,1,0
CheckInfo:CreateCheckInfo,17,1,1
StateInfo:Clear,15,1,0
Position:piece_on,3,1,1
Position:piece_moved,3,1,1
Position:is_empty,3,1,1
Position:pieces_C,3,1,1
Position:pieces_PT,3,1,1
Position:pieces_PTC,3,1,2
Position:pieces,3,1,3
Position:piece_count,3,1,2
Position:king_square,3,1,1
Position:can_castle_CR,3,1,1
Position:can_castle_C,3,1,1
Position:castle_impeded,3,1,2
Position:castle_rook_square,3,1,2
Position:attacks_from_PAWN,3,1,2
Position:attacks_from_PTS,6,4,2
Position:attacks_from_BISHOP,9,1,1
Position:attacks_from_ROOK,9,1,1
Position:attacks_from_QUEEN,11,1,1
Position:attacks_from_KING,3,1,1
Position:attacks_from_KNIGHT,3,1,1
Position:attacks_from_PS,3,1,2
Position:attacks_from,7,4,3
Position:attackers_to,17,1,1
Position:attackers_to,17,1,2
Position:in_check,3,1,0
Position:discovered_check_candidates,24,3,0
Position:pinned_pieces,24,3,0
Position:pawn_is_passed,3,1,2
Position:key,3,1,0
Position:exclusion_key,3,1,0
Position:pawn_key,3,1,0
Position:material_key,3,1,0
Position:psq_delta,3,1,3
Position:psq_score,3,1,0
Position:non_pawn_material,3,1,1
Position:is_passed_pawn_push,4,1,1
Position:startpos_ply_counter,3,1,0
Position:bishop_pair,5,1,1
Position:pawn_on_7th,3,1,1
Position:is_capture_or_promotion,3,1,1
Position:is_capture,4,1,1
Position:captured_piece_type,3,1,0
Position:this_thread,3,1,0
Position:copy,29,3,1
Position:copy,4,1,2
Position:Position,13,3,0
Position:Position,3,1,1
Position:Position,3,1,3
Position:from_fen,122,12,3
Position:to_fen,44,11,0
Position:print,32,5,1
Position:set_castle_right,17,5,2
Position:move_attacks_square,19,2,2
Position:pl_move_is_legal,35,3,2
Position:move_is_legal,14,3,1
Position:is_pseudo_legal,98,13,1
Position:move_gives_check,51,8,2
Position:do_move,6,1,2
Position:do_move,190,13,4
Position:undo_move,75,5,1
Position:do_castle_move,72,4,2
Position:do_null_move,25,3,2
Position:see,93,6,2
Position:clear,26,4,0
Position:put_piece,10,1,2
Position:compute_key,13,4,0
Position:compute_pawn_key,9,2,0
Position:compute_material_key,8,4,0
Position:compute_psq_score,9,2,0
Position:compute_non_pawn_material,6,2,1
Position:is_draw,42,7,1
Position:init,42,10,0
Position:flip,36,8,0
Position:pos_is_ok,4,1,0
Position:pos_is_ok,114,40,1
ConsolePlug:Write,3,1,1
ConsolePlug:ReadLine,3,1,0
Program:Main,10,1,1
RKISS:RKISS,8,2,0
RKISS:rand,7,1,0
LimitsType:LimitsType,1,1,0
LimitsType:use_time_management,1,1,0
RootMove:RootMove,5,1,1
RootMove:extract_pv_from_tt,33,2,1
RootMove:insert_pv_in_tt,31,1,1
Search:piece_is_slider,1,1,1
Search:razor_margin,1,1,1
Search:futility_margin,4,1,2
Search:futility_move_count,3,1,1
Search:reduction,3,1,3
Search:is_dangerous,22,4,3
Search:init,44,8,0
Search:perft,28,3,2
Search:validmoves,24,5,2
Search:think,77,6,0
Search:id_loop,172,16,1
Search:search,664,71,7
Search:qsearch,201,18,7
Search:check_is_dangerous,39,5,4
Search:connected_moves,44,6,3
Search:value_to_tt,9,3,2
Search:value_from_tt,9,3,2
Search:connected_threat,34,4,3
Search:can_return_tt,8,1,4
Search:refine_eval,7,2,3
Search:pv_info_to_uci,43,6,4
Search:do_skill_level,39,5,0
Search:score_to_uci,3,1,1
Search:score_to_uci,12,2,3
Search:check_time,23,4,0
Search:find,7,3,4
Thread:Thread,17,2,2
Thread:StartThread,7,4,1
Thread:exit,5,1,0
Thread:wake_up,5,1,0
Thread:wait_for_stop_or_ponderhit,7,2,0
Thread:cutoff_occurred,7,3,0
Thread:is_available_to,10,2,1
Thread:main_loop,26,5,1
Thread:timer_loop,11,2,1
Thread:idle_loop,129,10,2
Threads:min_split_depth,1,1,0
Threads:size,1,1,0
Threads:main_thread,1,1,0
Threads:read_uci_options,26,4,1
Threads:init,14,2,0
Threads:launch_threads,6,1,1
Threads:exit,7,2,0
Threads:available_slave_exists,6,3,1
Threads:split,77,7,13
Threads:start_searching,22,3,3
Threads:wait_for_search_finished,7,2,0
Threads:set_timer,6,1,1
Threads:wake_up,9,3,0
Threads:sleep,4,2,0
ThreadHelper:lock_grab,3,1,1
ThreadHelper:lock_release,3,1,1
ThreadHelper:cond_signal,6,1,1
ThreadHelper:cond_wait,8,1,2
ThreadHelper:cond_timedwait,8,1,3
TimeMgr:move_importance,1,1,1
TimeMgr:pv_instability,4,1,2
TimeMgr:available_time,1,1,0
TimeMgr:maximum_time,1,1,0
TimeMgr:init,42,3,3
TimeMgr:remaining,11,2,5
TTEntry:save,10,1,8
TTEntry:set_generation,1,1,1
TTEntry:depth,1,1,0
TTEntry:move,1,1,0
TTEntry:value,1,1,0
TTEntry:type,1,1,0
TTEntry:generation,1,1,0
TTEntry:static_value,1,1,0
TTEntry:static_value_margin,1,1,0
TT:set_size,14,3,1
TT:clear,6,2,0
TT:store,54,7,7
TT:probe,15,3,3
TT:new_search,3,1,0
StateInfoArray:StateInfoArray,3,2,0
LoopStack:Recycle,3,1,0
Uci:uci_loop,120,6,1
Uci:set_position,28,4,2
Uci:set_option,29,4,1
Uci:go,38,3,2
UCIOption:UCIOption,5,1,2
UCIOption:UCIOption,4,1,3
UCIOption:UCIOption,4,1,3
UCIOption:UCIOption,4,1,5
UCIOptionIndexComparer:Compare,3,1,2
UCIOptionChanges:on_eval,1,1,1
UCIOptionChanges:on_threads,1,1,1
UCIOptionChanges:on_clear_hash,1,1,1
OptionMap:cpu_count,11,1,0
OptionMap:Contains,3,1,1
OptionMap:ToString,19,4,0
OptionMap:OptionMap,31,1,0
OptionMap:Add,5,1,2
Utils:init,121,25,0
Utils:sliding_attack,13,4,3
Utils:pick_random,16,3,3
Utils:init_magics,57,2,7
Utils:piece_type_to_char,3,1,1
Utils:isdigit,3,1,1
Utils:islower,3,1,1
Utils:toupper,3,1,1
Utils:tolower,3,1,1
Utils:file_to_char,3,1,1
Utils:rank_to_char,3,1,1
Utils:square_to_string,3,1,1
Utils:CreateStack,14,3,1
Utils:bit_is_set,3,1,2
Utils:set_bit,3,1,2
Utils:xor_bit,3,1,2
Utils:set_bit,3,1,2
Utils:xor_bit,3,1,2
Utils:single_bit,3,1,1
Utils:more_than_one,3,1,1
Utils:pop_1st_bit,11,1,1
Utils:first_1,8,1,1
Utils:last_1,19,4,1
Utils:rank_bb_R,3,1,1
Utils:rank_bb_S,3,1,1
Utils:file_bb_S,3,1,1
Utils:file_bb_F,3,1,1
Utils:adjacent_files_bb,3,1,1
Utils:this_and_adjacent_files_bb,3,1,1
Utils:in_front_bb_CR,3,1,2
Utils:in_front_bb_CS,3,1,2
Utils:magic_index,15,1,3
Utils:rook_attacks_bb,9,1,2
Utils:bishop_attacks_bb,9,1,2
Utils:between_bb,3,1,2
Utils:forward_bb,3,1,2
Utils:passed_pawn_mask,3,1,2
Utils:attack_span_mask,3,1,2
Utils:squares_aligned,4,1,3
Utils:same_color_squares,4,1,1
Utils:square_distance,3,1,2
Utils:mate_in,3,1,1
Utils:mated_in,3,1,1
Utils:make_piece,3,1,2
Utils:type_of,3,1,1
Utils:color_of,3,1,1
Utils:flip_C,3,1,1
Utils:make_square,3,1,2
Utils:is_ok_S,3,1,1
Utils:is_ok_M,3,1,1
Utils:file_of,3,1,1
Utils:rank_of,3,1,1
Utils:flip_S,3,1,1
Utils:mirror,3,1,1
Utils:relative_square,3,1,2
Utils:relative_rank_CR,3,1,2
Utils:relative_rank_CS,3,1,2
Utils:opposite_colors,4,1,2
Utils:file_distance,3,1,2
Utils:rank_distance,3,1,2
Utils:pawn_push,3,1,1
Utils:from_sq,3,1,1
Utils:to_sq,3,1,1
Utils:is_special,3,1,1
Utils:is_promotion,3,1,1
Utils:is_enpassant,3,1,1
Utils:is_castle,3,1,1
Utils:promotion_type,3,1,1
Utils:make_move,3,1,2
Utils:make_promotion,3,1,3
Utils:make_enpassant,3,1,2
Utils:make_castle,3,1,2
Utils:make_castle_right,3,1,2
Utils:engine_info,1,1,0
Utils:engine_info,43,3,1
Utils:move_to_uci,14,5,2
Utils:move_from_uci,16,3,2
Utils:move_to_san,74,5,2
Utils:make_score,1,1,2
Utils:mg_value,1,1,1
Utils:eg_value,3,1,1
Utils:apply_weight,3,1,2
Utils:sort,11,3,3
Utils:sort,11,3,3
Utils:existSearchMove,9,4,2
Utils:existRootMove,9,4,2
Utils:dbg_hit_on,1,2,1
Utils:dbg_hit_on_c,1,2,2
Utils:dbg_mean_of,1,1,1
Utils:dbg_print,20,3,0
