Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllFINANCIAL_PROCEDURERecords,The length of the statement  "	return message.GetAllRecords<DFT_P03_FINANCIAL_PROCEDURE> ("FINANCIAL_PROCEDURERepetitionsUsed"' "GetFINANCIAL_PROCEDURE"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllMF_PHASE_SCHED_DETAILRecords,The length of the statement  "	return message.GetAllRecords<MFN_M06_MF_PHASE_SCHED_DETAIL> ("MF_PHASE_SCHED_DETAILRepetitionsUsed"' "GetMF_PHASE_SCHED_DETAIL"); " is 129.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllASSOCIATED_RX_ADMINRecords,The length of the statement  "	return message.GetAllRecords<PEX_P07_ASSOCIATED_RX_ADMIN> ("ASSOCIATED_RX_ADMINRepetitionsUsed"' "GetASSOCIATED_RX_ADMIN"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PGL_PC6_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PPG_PCG_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PPP_PCB_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPATHWAY_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PPR_PC1_PATHWAY_OBSERVATION> ("PATHWAY_OBSERVATIONRepetitionsUsed"' "GetPATHWAY_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PPT_PCL_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PPV_PCA_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PRR_PC5_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPROBLEM_OBSERVATIONRecords,The length of the statement  "	return message.GetAllRecords<PTR_PCF_PROBLEM_OBSERVATION> ("PROBLEM_OBSERVATIONRepetitionsUsed"' "GetPROBLEM_OBSERVATION"); " is 123.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPERSONNEL_RESOURCERecords,The length of the statement  "	return message.GetAllRecords<SIU_S12_PERSONNEL_RESOURCE> ("PERSONNEL_RESOURCERepetitionsUsed"' "GetPERSONNEL_RESOURCE"); " is 120.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPERSONNEL_RESOURCERecords,The length of the statement  "	return message.GetAllRecords<SQM_S25_PERSONNEL_RESOURCE> ("PERSONNEL_RESOURCERepetitionsUsed"' "GetPERSONNEL_RESOURCE"); " is 120.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPERSONNEL_RESOURCERecords,The length of the statement  "	return message.GetAllRecords<SQR_S25_PERSONNEL_RESOURCE> ("PERSONNEL_RESOURCERepetitionsUsed"' "GetPERSONNEL_RESOURCE"); " is 120.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPERSONNEL_RESOURCERecords,The length of the statement  "	return message.GetAllRecords<SRM_S01_PERSONNEL_RESOURCE> ("PERSONNEL_RESOURCERepetitionsUsed"' "GetPERSONNEL_RESOURCE"); " is 120.
Long Statement,NHapiTools.Model.V231.Group,GroupExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Group\GroupExtensions.cs,GetAllPERSONNEL_RESOURCERecords,The length of the statement  "	return message.GetAllRecords<SRR_S01_PERSONNEL_RESOURCE> ("PERSONNEL_RESOURCERepetitionsUsed"' "GetPERSONNEL_RESOURCE"); " is 120.
Long Statement,NHapiTools.Model.V231.Message,MessageExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Message\MessageExtensions.cs,GetAllMF_TEST_CATEGORICALRecords,The length of the statement  "	return message.GetAllRecords<MFN_M09_MF_TEST_CATEGORICAL> ("MF_TEST_CATEGORICALRepetitionsUsed"' "GetMF_TEST_CATEGORICAL"); " is 123.
Long Statement,NHapiTools.Model.V231.Message,MessageExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Message\MessageExtensions.cs,GetAllMF_TEST_CALCULATEDRecords,The length of the statement  "	return message.GetAllRecords<MFN_M11_MF_TEST_CALCULATED> ("MF_TEST_CALCULATEDRepetitionsUsed"' "GetMF_TEST_CALCULATED"); " is 120.
Long Statement,NHapiTools.Model.V231.Message,MessageExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Message\MessageExtensions.cs,GetAllCLOCK_AND_STATS_WITH_NOTESRecords,The length of the statement  "	return message.GetAllRecords<NMD_N02_CLOCK_AND_STATS_WITH_NOTES> ("CLOCK_AND_STATS_WITH_NOTESRepetitionsUsed"' "GetCLOCK_AND_STATS_WITH_NOTES"); " is 144.
Long Statement,NHapiTools.Model.V231.Message,MessageExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Message\MessageExtensions.cs,GetAllCLOCK_AND_STATISTICSRecords,The length of the statement  "	return message.GetAllRecords<NMQ_N01_CLOCK_AND_STATISTICS> ("CLOCK_AND_STATISTICSRepetitionsUsed"' "GetCLOCK_AND_STATISTICS"); " is 126.
Long Statement,NHapiTools.Model.V231.Message,MessageExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Message\MessageExtensions.cs,GetCLOCK_AND_STATS_WITH_NOTES_ALTRecords,The length of the statement  "	object[] result = message.GetRecords ("CLOCK_AND_STATS_WITH_NOTES_ALTRepetitionsUsed"' "GetCLOCK_AND_STATS_WITH_NOTES_ALT"); " is 124.
Long Statement,NHapiTools.Model.V231.Message,MessageExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Message\MessageExtensions.cs,GetAllCLOCK_AND_STATS_WITH_NOTES_ALTRecords,The length of the statement  "	return message.GetAllRecords<NMR_N01_CLOCK_AND_STATS_WITH_NOTES_ALT> ("CLOCK_AND_STATS_WITH_NOTES_ALTRepetitionsUsed"' "GetCLOCK_AND_STATS_WITH_NOTES_ALT"); " is 156.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetEventsScheduledThisTimePointRecords,The length of the statement  "	object[] result = message.GetRecords ("EventsScheduledThisTimePointRepetitionsUsed"' "GetEventsScheduledThisTimePoint"); " is 120.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetPersonPerformingStudyRegistrationRecords,The length of the statement  "	object[] result = message.GetRecords ("PersonPerformingStudyRegistrationRepetitionsUsed"' "GetPersonPerformingStudyRegistration"); " is 130.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllPersonPerformingStudyRegistrationRecords,The length of the statement  "	return message.GetAllRecords<XCN> ("PersonPerformingStudyRegistrationRepetitionsUsed"' "GetPersonPerformingStudyRegistration"); " is 127.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetStratumForStudyRandomizationRecords,The length of the statement  "	object[] result = message.GetRecords ("StratumForStudyRandomizationRepetitionsUsed"' "GetStratumForStudyRandomization"); " is 120.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetContactCommunicationInformationRecords,The length of the statement  "	object[] result = message.GetRecords ("ContactCommunicationInformationRepetitionsUsed"' "GetContactCommunicationInformation"); " is 126.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllContactCommunicationInformationRecords,The length of the statement  "	return message.GetAllRecords<XTN> ("ContactCommunicationInformationRepetitionsUsed"' "GetContactCommunicationInformation"); " is 123.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetGuarantorEmployerPhoneNumberRecords,The length of the statement  "	object[] result = message.GetRecords ("GuarantorEmployerPhoneNumberRepetitionsUsed"' "GetGuarantorEmployerPhoneNumber"); " is 120.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetContactPersonSTelephoneNumberRecords,The length of the statement  "	object[] result = message.GetRecords ("ContactPersonSTelephoneNumberRepetitionsUsed"' "GetContactPersonSTelephoneNumber"); " is 122.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetGuarantorEmployerSOrganizationNameRecords,The length of the statement  "	object[] result = message.GetRecords ("GuarantorEmployerSOrganizationNameRepetitionsUsed"' "GetGuarantorEmployerSOrganizationName"); " is 132.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllGuarantorEmployerSOrganizationNameRecords,The length of the statement  "	return message.GetAllRecords<XON> ("GuarantorEmployerSOrganizationNameRepetitionsUsed"' "GetGuarantorEmployerSOrganizationName"); " is 129.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetEmployerContactPersonPhoneNumberRecords,The length of the statement  "	object[] result = message.GetRecords ("EmployerContactPersonPhoneNumberRepetitionsUsed"' "GetEmployerContactPersonPhoneNumber"); " is 128.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllEmployerContactPersonPhoneNumberRecords,The length of the statement  "	return message.GetAllRecords<XTN> ("EmployerContactPersonPhoneNumberRepetitionsUsed"' "GetEmployerContactPersonPhoneNumber"); " is 125.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetInsuredSContactPersonPhoneNumberRecords,The length of the statement  "	object[] result = message.GetRecords ("InsuredSContactPersonPhoneNumberRepetitionsUsed"' "GetInsuredSContactPersonPhoneNumber"); " is 128.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllInsuredSContactPersonPhoneNumberRecords,The length of the statement  "	return message.GetAllRecords<XTN> ("InsuredSContactPersonPhoneNumberRepetitionsUsed"' "GetInsuredSContactPersonPhoneNumber"); " is 125.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetRelationshipToThePatientStopDateRecords,The length of the statement  "	object[] result = message.GetRecords ("RelationshipToThePatientStopDateRepetitionsUsed"' "GetRelationshipToThePatientStopDate"); " is 128.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllRelationshipToThePatientStopDateRecords,The length of the statement  "	return message.GetAllRecords<DT> ("RelationshipToThePatientStopDateRepetitionsUsed"' "GetRelationshipToThePatientStopDate"); " is 124.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetInsuredOrganizationNameAndIDRecords,The length of the statement  "	object[] result = message.GetRecords ("InsuredOrganizationNameAndIDRepetitionsUsed"' "GetInsuredOrganizationNameAndID"); " is 120.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetInsuredEmployerOrganizationNameAndIDRecords,The length of the statement  "	object[] result = message.GetRecords ("InsuredEmployerOrganizationNameAndIDRepetitionsUsed"' "GetInsuredEmployerOrganizationNameAndID"); " is 136.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetAllInsuredEmployerOrganizationNameAndIDRecords,The length of the statement  "	return message.GetAllRecords<XON> ("InsuredEmployerOrganizationNameAndIDRepetitionsUsed"' "GetInsuredEmployerOrganizationNameAndID"); " is 133.
Long Statement,NHapiTools.Model.V231.Segment,SegmentExtensions,F:\newReposMay17\dib0_NHapiTools\Model.V231\Segment\SegmentExtensions.cs,GetCertificationContactPhoneNumberRecords,The length of the statement  "	object[] result = message.GetRecords ("CertificationContactPhoneNumberRepetitionsUsed"' "GetCertificationContactPhoneNumber"); " is 126.
