Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,WCell.RealmServer.Achievements,DeathInDungeonAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' ManLimit
Unnecessary Abstraction,WCell.RealmServer.Achievements,CompleteRaidAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' RaidSize
Unnecessary Abstraction,WCell.RealmServer.Achievements,BeSpellTargetAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' SpellId' SpellCount
Unnecessary Abstraction,WCell.RealmServer.Achievements,HonorableKillAtAreaAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' AreaId' KillCount
Unnecessary Abstraction,WCell.RealmServer.Achievements,WinArenaAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' MapId
Unnecessary Abstraction,WCell.RealmServer.Achievements,PlayArenaAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' MapId
Unnecessary Abstraction,WCell.RealmServer.Achievements,WinRatedArenaAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' Unused' Count' Flag
Unnecessary Abstraction,WCell.RealmServer.Achievements,HighestTeamRatingAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' TeamSize
Unnecessary Abstraction,WCell.RealmServer.Achievements,ReachTeamRatingAchievementCriteriaEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteria.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' TeamSize' TeamRating
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCategoryEntry,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCategoryEntry.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' ID' ParentCategory
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementPlayerDead,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementAura1,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementArea,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementAura2,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementValue,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementBgLossTeamScore,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementInstanceScript,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementEquippedItemLevel,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,WCell.RealmServer.Achievements,AchievementCriteriaRequirementNthBirthday,C:\repos\WCell_WCell\Services\WCell.RealmServer\Achievements\AchievementCriteriaRequirement.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Duplicate Abstraction,WCell.RealmServer.AI.Actions.Movement,AIMoveToThenExecAction,C:\repos\WCell_WCell\Services\WCell.RealmServer\AI\Actions\Movement\AIMoveAndExecuteActions.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  AIMoveToThenExecAction (C:\repos\WCell_WCell\Services\WCell.RealmServer\AI\Actions\Movement\AIMoveAndExecuteActions.cs' [172' 197])' AIMoveToThenExecAction (C:\repos\WCell_WCell\Services\WCell.RealmServer\AI\Actions\Movement\AIMoveAndExecuteActions.cs' [290' 315])
Unutilized Abstraction,WCell.RealmServer.Commands,Extensions,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\Extensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,WCell.RealmServer.Commands,Extensions,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\Extensions.cs,The tool detected the smell in this class because two or more abstractions have identical names. The abstractions with identical names are: WCell.RealmServer.Commands.Extensions' WCell.RealmServer.Extensions
Unnecessary Abstraction,WCell.RealmServer.Commands,SpawnCommands,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\SpawnCommands.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unutilized Abstraction,WCell.RealmServer.Commands,SpawnCommands,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\SpawnCommands.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,WCell.RealmServer.Commands,CommandUtility,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\RealmCommandHandler.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,WCell.RealmServer.Commands,ContentCommand,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\ContentCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ContentCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\ContentCommands.cs' [14' 39])' ShutdownCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\AdminCommands.cs' [805' 830])' ShutdownCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\AdminCommands.cs' [853' 878])
Duplicate Abstraction,WCell.RealmServer.Commands,GuildCommand,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\GuildCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  GuildCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\GuildCommands.cs' [97' 118])' GuildCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\GuildCommands.cs' [188' 209])
Imperative Abstraction,WCell.RealmServer.Commands,InstanceCommand,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\InstanceCommand.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: GetInstance
Imperative Abstraction,WCell.RealmServer.Commands,TicketCommand,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\TicketCommands.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: MayTrigger
Unnecessary Abstraction,WCell.RealmServer.Commands,TicketSubCmd,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\TicketCommands.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: RequiresTicketHandler' RequiresActiveTicket' RequiresIngameTarget
Duplicate Abstraction,WCell.RealmServer.Commands,ShutdownCommand,C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\AdminCommands.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ShutdownCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\AdminCommands.cs' [685' 712])' ShutdownCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\AdminCommands.cs' [805' 832])' ShutdownCommand (C:\repos\WCell_WCell\Services\WCell.RealmServer\Commands\AdminCommands.cs' [853' 880])
