Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessGroup,The method has 6 parameters. Parameters: a' b' c' dataGroup' position' length
Long Parameter List,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The method has 6 parameters. Parameters: a' b' c' remainder' position' length
Long Parameter List,System.Data.HashFunction,JenkinsLookup3,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup3.cs,ProcessGroup,The method has 7 parameters. Parameters: a' b' c' dataCount' dataGroup' position' length
Long Parameter List,System.Data.HashFunction,JenkinsLookup3,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup3.cs,ProcessRemainder,The method has 7 parameters. Parameters: a' b' c' dataCount' remainder' position' length
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ComputeHashInternal,The following statement contains a magic number: data.ForEachGroup(12'                   (dataGroup' position' length) => {                      ProcessGroup(ref a' ref b' ref c' dataGroup' position' length);                        dataCount += length;                  }'                   (remainder' position' length) => {                      ProcessRemainder(ref a' ref b' ref c' remainder' position' length);                        dataCount += length;                  });
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ComputeHashAsyncInternal,The following statement contains a magic number: await data.ForEachGroupAsync(12'                   (dataGroup' position' length) => {                      ProcessGroup(ref a' ref b' ref c' dataGroup' position' length);                        dataCount += length;                  }'                   (remainder' position' length) => {                      ProcessRemainder(ref a' ref b' ref c' remainder' position' length);                        dataCount += length;                  }).ConfigureAwait(false);
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessGroup,The following statement contains a magic number: for (var x = position; x < position + length; x += 12)              {                  a += BitConverter.ToUInt32(dataGroup' x);                  b += BitConverter.ToUInt32(dataGroup' x + 4);                  c += BitConverter.ToUInt32(dataGroup' x + 8);                    Mix(ref a' ref b' ref c);              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessGroup,The following statement contains a magic number: for (var x = position; x < position + length; x += 12)              {                  a += BitConverter.ToUInt32(dataGroup' x);                  b += BitConverter.ToUInt32(dataGroup' x + 4);                  c += BitConverter.ToUInt32(dataGroup' x + 8);                    Mix(ref a' ref b' ref c);              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessGroup,The following statement contains a magic number: for (var x = position; x < position + length; x += 12)              {                  a += BitConverter.ToUInt32(dataGroup' x);                  b += BitConverter.ToUInt32(dataGroup' x + 4);                  c += BitConverter.ToUInt32(dataGroup' x + 8);                    Mix(ref a' ref b' ref c);              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
Magic Number,System.Data.HashFunction,JenkinsLookup2,C:\repos\brandondahler_Data.HashFunction\src\Jenkins\JenkinsLookup2.cs,ProcessRemainder,The following statement contains a magic number: switch (length)              {                  case 11: c += (UInt32) remainder[position + 10] << 24;  goto case 10;                  case 10: c += (UInt32) remainder[position +  9] << 16;  goto case  9;                  case  9: c += (UInt32) remainder[position +  8] <<  8;  goto case  8;                  // the first byte of c is reserved for the length                    case 8:                      b += BitConverter.ToUInt32(remainder' position + 4);                      goto case 4;                    case 7: b += (UInt32) remainder[position + 6] << 16;    goto case 6;                  case 6: b += (UInt32) remainder[position + 5] <<  8;    goto case 5;                  case 5: b += (UInt32) remainder[position + 4];          goto case 4;                    case 4:                      a += BitConverter.ToUInt32(remainder' position);                      break;                    case 3: a += (UInt32) remainder[position + 2] << 16;    goto case 2;                  case 2: a += (UInt32) remainder[position + 1] <<  8;    goto case 1;                  case 1:                      a += (UInt32) remainder[position];                      break;              }
