Namespace,Type,Method,LOC,CC,PC
Reign.Video.OpenGL,DepthStencil,DepthStencil,75,10,4
Reign.Video.OpenGL,DepthStencil,Dispose,22,3,0
Reign.Video.OpenGL,DepthStencil,enable,14,2,0
Reign.Video.OpenGL,QuickDraw,QuickDraw,11,1,2
Reign.Video.OpenGL,QuickDraw,StartTriangles,5,1,0
Reign.Video.OpenGL,QuickDraw,StartLines,5,1,0
Reign.Video.OpenGL,QuickDraw,StartPoints,5,1,0
Reign.Video.OpenGL,QuickDraw,Draw,4,1,0
Reign.Video.OpenGL,Video,Video,455,7,4
Reign.Video.OpenGL,Video,Dispose,73,3,0
Reign.Video.OpenGL,Video,DisableContext,15,1,0
Reign.Video.OpenGL,Video,Update,31,2,0
Reign.Video.OpenGL,Video,checkForError,5,2,0
Reign.Video.OpenGL,Video,checkForError,22,9,2
Reign.Video.OpenGL,Video,EnableRenderTarget,8,1,0
Reign.Video.OpenGL,Video,EnableRenderTarget,11,1,1
Reign.Video.OpenGL,Video,ClearAll,10,3,4
Reign.Video.OpenGL,Video,ClearColor,4,1,4
Reign.Video.OpenGL,Video,ClearColorDepth,10,3,4
Reign.Video.OpenGL,Video,ClearDepthStencil,9,3,0
Reign.Video.OpenGL,Video,Present,30,1,0
Reign.Video.OpenGL,Video,disableActiveTextures,12,3,1
Reign.Video.OpenGL,Video,DefaultSurfaceFormat,7,1,0
Reign.Video.OpenGL,Video,surfaceFormat,55,9,3
Reign.Video.OpenGL,ViewPort,ViewPort,3,1,3
Reign.Video.OpenGL,ViewPort,Apply,7,1,0
Reign.Video.OpenGL,ViewPort,Apply,7,1,1
Reign.Video.OpenGL,BufferLayout,BufferLayout,14,2,3
Reign.Video.OpenGL,BufferLayout,Enable,22,7,0
Reign.Video.OpenGL,BufferLayout,enable,37,5,1
Reign.Video.OpenGL,BufferLayoutDesc,BufferLayoutDesc,3,1,1
Reign.Video.OpenGL,BufferLayoutDesc,BufferLayoutDesc,3,1,1
Reign.Video.OpenGL,BufferLayoutDesc,init,60,13,0
Reign.Video.OpenGL,IndexBuffer,IndexBuffer,42,4,3
Reign.Video.OpenGL,IndexBuffer,Dispose,18,3,0
Reign.Video.OpenGL,IndexBuffer,Update,30,3,2
Reign.Video.OpenGL,IndexBuffer,enable,6,1,0
Reign.Video.OpenGL,VertexBuffer,VertexBuffer,3,1,5
Reign.Video.OpenGL,VertexBuffer,VertexBuffer,3,1,6
Reign.Video.OpenGL,VertexBuffer,init,28,3,6
Reign.Video.OpenGL,VertexBuffer,Dispose,18,3,0
Reign.Video.OpenGL,VertexBuffer,Update,12,1,2
Reign.Video.OpenGL,VertexBuffer,Enable,5,1,0
Reign.Video.OpenGL,VertexBuffer,Enable,5,1,1
Reign.Video.OpenGL,VertexBuffer,Enable,5,1,1
Reign.Video.OpenGL,VertexBuffer,Enable,5,1,2
Reign.Video.OpenGL,VertexBuffer,enable,21,6,0
Reign.Video.OpenGL,VertexBuffer,Draw,9,2,0
Reign.Video.OpenGL,VertexBuffer,Draw,9,2,1
Reign.Video.OpenGL,VertexBuffer,DrawInstanced,9,2,1
Reign.Video.OpenGL,VertexBuffer,DrawInstancedClassic,9,2,3
Reign.Video.OpenGL,PixelShader,PixelShader,3,1,3
Reign.Video.OpenGL,PixelShader,PixelShader,3,1,4
Reign.Video.OpenGL,Shader,Shader,16,1,6
Reign.Video.OpenGL,Shader,init,33,3,5
Reign.Video.OpenGL,Shader,Dispose,17,3,0
Reign.Video.OpenGL,Shader,Apply,17,3,0
Reign.Video.OpenGL,Shader,Variable,18,4,1
Reign.Video.OpenGL,Shader,Resource,18,4,1
Reign.Video.OpenGL,ShaderModel,ShaderModel,57,4,5
Reign.Video.OpenGL,ShaderModel,getQualityText,20,4,1
Reign.Video.OpenGL,ShaderModel,Dispose,13,3,0
Reign.Video.OpenGL,ShaderResource,ShaderResource,8,1,4
Reign.Video.OpenGL,ShaderResource,setNothing,3,1,0
Reign.Video.OpenGL,ShaderResource,setTexture2D,12,2,0
Reign.Video.OpenGL,ShaderResource,Set,7,1,1
Reign.Video.OpenGL,ShaderResource,Set,3,1,1
Reign.Video.OpenGL,ShaderVariable,ShaderVariable,7,1,2
Reign.Video.OpenGL,ShaderVariable,setNothing,3,1,0
Reign.Video.OpenGL,ShaderVariable,setFloat,3,1,0
Reign.Video.OpenGL,ShaderVariable,setVector2,3,1,0
Reign.Video.OpenGL,ShaderVariable,setVector3,3,1,0
Reign.Video.OpenGL,ShaderVariable,setVector4,3,1,0
Reign.Video.OpenGL,ShaderVariable,setMatrix2,6,1,0
Reign.Video.OpenGL,ShaderVariable,setMatrix3,6,1,0
Reign.Video.OpenGL,ShaderVariable,setMatrix4,6,1,0
Reign.Video.OpenGL,ShaderVariable,setFloatArray,6,1,0
Reign.Video.OpenGL,ShaderVariable,setVector4Array,6,1,0
Reign.Video.OpenGL,ShaderVariable,setMatrix4Array,6,1,0
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,5,1,2
Reign.Video.OpenGL,ShaderVariable,Set,6,1,3
Reign.Video.OpenGL,ShaderVariable,Set,7,1,4
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,4,1,1
Reign.Video.OpenGL,ShaderVariable,Set,6,1,1
