Implementation smell,Namespace,Class,File,Method,Description
Long Identifier,Company.DataGenerators,EmployeeGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\EmployeeGenerator.cs,Seed,The length of the parameter numberOfEmployeesWithoutManager is 31.
Long Statement,Company.DataGenerators,DepartmentGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\DepartmentGenerator.cs,Seed,The length of the statement  "	var uniqueDepartmentNames = RandomDataGenerator.Instance.GetUniqueStringsCollection (MinNameLength' MaxNameLength' this.SeedDataCount); " is 135.
Long Statement,Company.DataGenerators,EmployeeGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\EmployeeGenerator.cs,GetRandomDepartmentId,The length of the statement  "	var randomDepartmentId = this.CompanyDbContext.Departments.OrderBy (d => d.DepartmentId).Skip (numberOfDepartmentsToSkip).Select (d => d.DepartmentId).First (); " is 160.
Long Statement,Company.DataGenerators,EmployeeGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\EmployeeGenerator.cs,GetRandomManagerId,The length of the statement  "	var randomEmployee = this.CompanyDbContext.Employees.OrderBy (e => e.EmployeeId).Skip (numberManagersToSkip).Select (d => new { " is 127.
Long Statement,Company.DataGenerators,ProjectGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\ProjectGenerator.cs,GetRandomEmployees,The length of the statement  "	var numberOfEmployeesToSkip = RandomDataGenerator.Instance.GetRandomInt (0' numberOfEmployees - numberOfEmployeesToTake - 1); " is 125.
Long Statement,Company.DataGenerators,ProjectGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\ProjectGenerator.cs,GetRandomEmployees,The length of the statement  "	var randomEmployees = this.CompanyDbContext.Employees.OrderBy (e => e.EmployeeId).Skip (numberOfEmployeesToSkip).Take (numberOfEmployeesToTake); " is 144.
Long Statement,Company.DataGenerators,ReportGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\ReportGenerator.cs,Seed,The length of the statement  "			for (int i = 0; i < numberOfReportsToGenerate && generatedReportsCount <= this.SeedDataCount; i++' generatedReportsCount++) { " is 125.
Magic Number,Company.DataGenerators,DepartmentGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\DepartmentGenerator.cs,Seed,The following statement contains a magic number: for (int i = 0; i < this.SeedDataCount; i++) {  	var department = new Department () {  		Name = uniqueDepartmentNames [i]  	};  	this.CompanyDbContext.Departments.Add (department);  	if (i % 100 == 0) {  		this.CompanyDbContext.SaveChanges ();  	}  }  
Magic Number,Company.DataGenerators,DepartmentGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\DepartmentGenerator.cs,Seed,The following statement contains a magic number: if (i % 100 == 0) {  	this.CompanyDbContext.SaveChanges ();  }  
Magic Number,Company.DataGenerators,EmployeeGenerator,F:\newReposMay17\flextry_Telerik-Academy\Programming with C#\0. Exams\Telerik 2013-2014 - Databases\Databases - Practical Exam @ Sept 2014\Company (Database First)\Company\Company.DataGenerators\EmployeeGenerator.cs,Seed,The following statement contains a magic number: for (int i = 0; i < this.SeedDataCount; i++) {  	var employee = new Employee () {  		FirstName = RandomDataGenerator.Instance.GetRandomString (MinNameLength' MaxNameLength)'  		LastName = RandomDataGenerator.Instance.GetRandomString (MinNameLength' MaxNameLength)'  		DepartmentId = this.GetRandomDepartmentId ()'  		YearSalary = RandomDataGenerator.Instance.GetRandomInt (50000' 250000)  	//(decimal)RandomDataGenerator.Instance.GetRandomDouble() * RandomDataGenerator.Instance.GetRandomInt(10000' 50000)'  	};  	this.CompanyDbContext.Employees.Add (employee);  	if (i % 100 == 0) {  		Console.Write (".");  		this.CompanyDbContext.SaveChanges ();  	}  }  
