Implementation smell,Namespace,Class,File,Method,Description
Long Method,PaintCode,DrawingView,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\LineArt\DrawingView.cs,Draw,The method has 264 lines of code.
Long Method,PaintCode,BlueButton,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\BlueButton\BlueButton.cs,Draw,The method has 174 lines of code.
Long Method,PaintCode,GlossyButton,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\GlossyButton\GlossyButton.cs,Draw,The method has 148 lines of code.
Long Statement,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The length of the statement  "var greyGradientColors = new CGColor [] {UIColor.White.CGColor' UIColor.FromRGBA(0.57f' 0.57f' 0.57f' 1.00f).CGColor' UIColor.Black.CGColor}; " is 141.
Long Statement,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The length of the statement  "var roundedRectangle2Path = UIBezierPath.FromRoundedRect(new RectangleF(2' 28' 37' 11)' UIRectCorner.BottomLeft | UIRectCorner.BottomRight' new SizeF(4' 4)); " is 157.
Long Statement,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The length of the statement  "new NSString(textContent).DrawString(textRect' UIFont.FromName("Helvetica-Bold"' 24)' UILineBreakMode.WordWrap' UITextAlignment.Center); " is 136.
Long Statement,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The length of the statement  "new NSString(text2Content).DrawString(text2Rect' UIFont.FromName("HelveticaNeue-Bold"' 9)' UILineBreakMode.WordWrap' UITextAlignment.Center); " is 141.
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: UIGraphics.BeginImageContext (new SizeF (42' 42));
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: UIGraphics.BeginImageContext (new SizeF (42' 42));
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: UIColor dateRed = UIColor.FromRGBA(0.83f' 0.11f' 0.06f' 1.00f);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: UIColor dateRed = UIColor.FromRGBA(0.83f' 0.11f' 0.06f' 1.00f);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: UIColor dateRed = UIColor.FromRGBA(0.83f' 0.11f' 0.06f' 1.00f);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var greyGradientColors = new CGColor [] {UIColor.White.CGColor' UIColor.FromRGBA(0.57f' 0.57f' 0.57f' 1.00f).CGColor' UIColor.Black.CGColor};
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var greyGradientColors = new CGColor [] {UIColor.White.CGColor' UIColor.FromRGBA(0.57f' 0.57f' 0.57f' 1.00f).CGColor' UIColor.Black.CGColor};
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var greyGradientColors = new CGColor [] {UIColor.White.CGColor' UIColor.FromRGBA(0.57f' 0.57f' 0.57f' 1.00f).CGColor' UIColor.Black.CGColor};
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var greyGradientLocations = new float [] {0.65f' 0.75f' 0.75f};
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var greyGradientLocations = new float [] {0.65f' 0.75f' 0.75f};
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var greyGradientLocations = new float [] {0.65f' 0.75f' 0.75f};
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var dropShadowOffset = new SizeF(2' 2);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var dropShadowOffset = new SizeF(2' 2);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var roundedRectanglePath = UIBezierPath.FromRoundedRect(new RectangleF(1.5f' 1.5f' 38' 38)' 4);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var roundedRectanglePath = UIBezierPath.FromRoundedRect(new RectangleF(1.5f' 1.5f' 38' 38)' 4);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var roundedRectanglePath = UIBezierPath.FromRoundedRect(new RectangleF(1.5f' 1.5f' 38' 38)' 4);
Magic Number,PaintCode,CustomBadgeElement,D:\research\architectureSmells\repos\conceptdev_xamarin-samples\PaintCode\PaintCodeDemo\Calendar\CustomBadgeElement.cs,MakeCalendarBadge,The following statement contains a magic number: var roundedRectanglePath = UIBezierPath.FromRoundedRect(new RectangleF(1.5f' 1.5f' 38' 38)' 4);
