Method,LOC,CC,PC
FTDI:FTDI,72,4,0
FTDI:LoadLibrary,1,1,1
FTDI:GetProcAddress,1,1,2
FTDI:FreeLibrary,1,1,1
FTDI:GetNumberOfDevices,17,2,1
FTDI:GetDeviceList,49,7,1
FTDI:OpenByIndex,49,8,1
FTDI:OpenBySerialNumber,49,8,1
FTDI:OpenByDescription,49,8,1
FTDI:OpenByLocation,49,8,1
FTDI:Close,22,4,0
FTDI:Read,25,5,3
FTDI:Read,28,4,3
FTDI:Write,21,4,3
FTDI:Write,21,4,3
FTDI:Write,23,4,3
FTDI:Write,23,4,3
FTDI:ResetDevice,21,4,0
FTDI:Purge,21,4,1
FTDI:SetEventNotification,21,4,2
FTDI:StopInTask,21,4,0
FTDI:RestartInTask,21,4,0
FTDI:ResetPort,21,4,0
FTDI:CyclePort,32,7,0
FTDI:Rescan,19,3,0
FTDI:Reload,19,3,2
FTDI:SetBitMode,98,21,2
FTDI:GetPinStates,21,4,1
FTDI:ReadEEPROMLocation,21,4,2
FTDI:WriteEEPROMLocation,21,4,2
FTDI:EraseEEPROM,30,5,0
FTDI:ReadFT232BEEPROM,62,5,1
FTDI:ReadFT2232EEPROM,72,5,1
FTDI:ReadFT232REEPROM,77,5,1
FTDI:ReadFT2232HEEPROM,81,5,1
FTDI:ReadFT4232HEEPROM,80,5,1
FTDI:ReadFT232HEEPROM,85,5,1
FTDI:ReadXSeriesEEPROM,104,6,1
FTDI:WriteFT232BEEPROM,78,10,1
FTDI:WriteFT2232EEPROM,88,10,1
FTDI:WriteFT232REEPROM,96,10,1
FTDI:WriteFT2232HEEPROM,96,10,1
FTDI:WriteFT4232HEEPROM,95,10,1
FTDI:WriteFT232HEEPROM,100,10,1
FTDI:WriteXSeriesEEPROM,110,9,1
FTDI:EEReadUserArea,32,6,2
FTDI:EEWriteUserArea,32,6,1
FTDI:GetDeviceType,25,4,1
FTDI:GetDeviceID,24,4,1
FTDI:GetDescription,28,4,1
FTDI:GetSerialNumber,28,4,1
FTDI:GetRxBytesAvailable,21,4,1
FTDI:GetTxBytesWaiting,23,4,1
FTDI:GetEventType,23,4,1
FTDI:GetModemStatus,23,4,1
FTDI:GetLineStatus,23,4,1
FTDI:SetBaudRate,21,4,1
FTDI:SetDataCharacteristics,21,4,3
FTDI:SetFlowControl,21,4,3
FTDI:SetRTS,31,6,1
FTDI:SetDTR,31,6,1
FTDI:SetTimeouts,21,4,2
FTDI:SetBreak,31,6,1
FTDI:SetResetPipeRetryCount,21,4,1
FTDI:GetDriverVersion,21,4,1
FTDI:GetLibraryVersion,19,3,1
FTDI:SetDeadmanTimeout,21,4,1
FTDI:SetLatency,30,6,1
FTDI:GetLatency,21,4,1
FTDI:InTransferSize,22,4,1
FTDI:SetCharacters,21,4,4
FTDI:EEUserAreaSize,20,4,1
FTDI:GetCOMPort,33,5,1
FTDI:ErrorHandler,77,45,2
Resources:Resources,2,1,0
