Implementation smell,Namespace,Class,File,Method,Description
Long Method,Source.HRON,HRONSerializer,C:\repos\mrange_T4Include\HRON\HRONSerializer.cs,Parse,The method has 201 lines of code.
Long Method,Source.HRON,HRONObjectBuilderVisitor<T>,C:\repos\mrange_T4Include\HRON\HRONObjectSerializer.cs,Value_End,The method has 151 lines of code.
Long Method,Source.HRON,HRONObjectBuilderVisitor<T>,C:\repos\mrange_T4Include\HRON\HRONObjectSerializer.cs,Object_Begin,The method has 102 lines of code.
Long Method,Source.NuGet,PackageInstaller,C:\repos\mrange_T4Include\NuGet\PackageInstaller.cs,InstallPackages,The method has 113 lines of code.
Long Method,Source.SQL,Schema,C:\repos\mrange_T4Include\SQL\Schema.cs,Schema,The method has 173 lines of code.
Long Method,Source.Text,LineToObjectExtensions,C:\repos\mrange_T4Include\Text\LineToObjectExtensions.cs,LineToObject,The method has 126 lines of code.
Long Method,Source.Testing,TestRunner,C:\repos\mrange_T4Include\Testing\TestRunner.cs,ExecuteTests,The method has 101 lines of code.
Complex Method,Source.HRON,HRONSerializer,C:\repos\mrange_T4Include\HRON\HRONSerializer.cs,Parse,Cyclomatic complexity of the method is 10
Complex Method,Source.HRON,HRONObjectBuilderVisitor<T>,C:\repos\mrange_T4Include\HRON\HRONObjectSerializer.cs,Value_End,Cyclomatic complexity of the method is 15
Complex Method,Source.HRON,HRONObjectBuilderVisitor<T>,C:\repos\mrange_T4Include\HRON\HRONObjectSerializer.cs,Object_Begin,Cyclomatic complexity of the method is 12
Complex Method,Source.HRON,HRONObjectBuilderVisitor<T>,C:\repos\mrange_T4Include\HRON\HRONObjectSerializer.cs,Object_End,Cyclomatic complexity of the method is 9
Complex Method,Source.NuGet,PackageInstaller,C:\repos\mrange_T4Include\NuGet\PackageInstaller.cs,InstallPackages,Cyclomatic complexity of the method is 8
Complex Method,Source.Testing,TestFor,C:\repos\mrange_T4Include\Testing\Generated_TestFor.cs,EqualityImpl,Cyclomatic complexity of the method is 9
Long Parameter List,Source.Collections,BitmapNodeN<K;V>,C:\repos\mrange_T4Include\Collections\PersistentHashMap.cs,FromTwoNodes,The method has 5 parameters. Parameters: s' h1' n1' h2' n2
Long Parameter List,Source.Extensions,EnumerableExtensions,C:\repos\mrange_T4Include\Extensions\EnumerableExtensions.cs,ToDictionaryAndResolveDuplicates,The method has 6 parameters. Parameters: values' keySelector' valueSelector' duplicateResolver' capacity' comparer
Long Parameter List,Source.Extensions,EnumerableExtensions,C:\repos\mrange_T4Include\Extensions\EnumerableExtensions.cs,ToDictionaryAndResolveDuplicates,The method has 5 parameters. Parameters: values' keySelector' duplicateResolver' capacity' comparer
