Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AndiGarcPacker,0,0,0,0,0,3,0,0,0,0,0,0
AndiGarcReader,3,8,0,0,8,96,14,0,0,0.67,3,0
GARCHeader,11,0,0,11,0,14,0,0,0,0,3,1
OTAF,5,0,0,5,0,8,0,0,0,0,1,1
OTAF_Entry,1,0,0,1,0,4,0,0,0,0,0,2
BTAF,4,0,0,4,0,7,0,0,0,0,1,1
BTAF_Entry,4,0,0,4,0,7,0,0,0,0,0,2
GMIF,3,0,0,3,0,6,0,0,0,0,0,1
AndiGarcWriter,0,0,0,0,0,3,0,0,0,0,0,0
BCSAR,7,13,3,1,5,572,34,0,0,0.63,0,2
Database,1,9,0,1,7,155,16,0,0,0,0,9
ImageIconHandler,0,3,0,0,3,100,12,0,0,0,1,4
MapList,2,0,0,2,0,5,0,0,0,0,0,1
MoveList,3,0,0,3,0,6,0,0,0,0,0,2
MVGList,2,4,0,2,4,91,10,0,0,0,2,3
PokemonMVListname,2,0,0,2,0,5,0,0,0,0,0,1
AndiFileDialog,0,2,0,0,2,24,4,0,0,0,1,7
RemoveEvents,0,2,0,0,2,21,4,0,0,0,0,1
ByteConverter,0,5,0,0,5,66,12,0,0,0,0,5
Utils,0,2,0,0,2,56,9,0,0,0,0,0
AndiNarcReader,4,11,3,2,7,216,23,0,0,0.93,0,7
Narc,5,6,1,0,4,384,24,0,0,0.5,1,1
BLZCoder,15,19,0,0,6,477,88,0,0,0.87,0,1
Theme,0,1,0,0,1,14,6,0,0,0,2,2
VS2012LightRenderer,0,1,0,0,1,6,1,0,0,0,0,1
VisualStudio2012,0,0,56,0,0,283,0,0,0,0,0,0
ToolStripHelper,0,2,0,0,2,89,23,0,0,0,0,2
FlatMainToolStripRenderer,0,5,0,0,0,50,12,0,0,0,0,0
FlatSubToolStripRenderer,0,3,0,0,0,33,8,0,0,0,0,0
TransparentMenuStripRenderer,1,8,1,0,1,154,36,0,0,0.75,1,0
Win8MenuStripRenderer,0,8,1,0,1,112,30,0,0,0,1,1
