Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Action,0,1,3,0,1,19,1,1,0,0,0,0
ActionStatus,0,0,0,0,0,7,0,0,0,0,0,0
LeadAction,1,0,0,1,0,4,0,0,1,0,0,1
Client,0,0,1,0,0,7,0,0,0,0,0,0
Contact,0,0,3,0,0,16,0,0,0,0,0,1
Supplier,0,0,1,0,0,7,0,0,0,0,0,0
Contributer,0,0,1,0,0,7,0,0,0,0,0,1
User,0,0,4,0,0,20,0,0,0,0,0,0
IReadNotify,0,0,1,0,0,7,0,0,0,0,0,0
Lead,0,3,11,0,3,71,3,0,0,0,7,2
LeadLibrary,0,8,1,0,7,57,13,0,0,0,3,1
Opportunity,0,0,0,0,0,3,0,0,0,0,0,0
Projet,0,0,0,0,0,3,0,0,0,0,0,0
ChangeStamp,0,3,2,0,3,26,3,0,0,0,0,2
CreationState,0,0,2,0,0,11,0,0,0,0,0,0
ModficationState,0,0,2,0,0,11,0,0,0,0,0,0
Note,0,1,5,0,1,30,1,0,0,0,1,1
LeadRating,0,0,2,0,0,12,0,0,1,0,0,1
Rating,0,1,3,0,1,20,1,1,0,0,0,1
LeadStatus,0,0,2,0,0,12,0,0,1,0,0,1
Status,0,1,3,0,1,20,1,1,0,0,0,1
