Namespace,Type,Method,LOC,CC,PC
MatterHackers.Csg,Helpers,FormatWith,5,2,2
MatterHackers.Csg,Helpers,FormatWith,5,2,3
MatterHackers.Csg,CsgObject,CsgObject,4,1,1
MatterHackers.Csg,CsgObject,CsgObject,7,2,1
MatterHackers.Csg,CsgObject,GetAxisAlignedBoundingBox,0,1,0
MatterHackers.Csg,CsgObject,GetCenter,4,1,0
MatterHackers.Csg,CsgObject,NewMirrorAccrossX,7,2,2
MatterHackers.Csg,CsgObject,NewMirrorAccrossY,3,1,2
MatterHackers.Csg,CsgObject,NewMirrorAccrossZ,3,1,2
MatterHackers.Csg,CsgObject,Flatten,4,1,1
MatterHackers.Csg,CsgObject,GetOposite,27,7,1
MatterHackers.Csg,CsgObject,OptomizeTransforms,2,1,0
MatterHackers.Csg,CsgObjectWrapper,CsgObjectWrapper,2,1,1
MatterHackers.Csg,CsgObjectWrapper,GetAxisAlignedBoundingBox,3,1,0
MatterHackers.Csg.Operations,Difference,Difference,3,1,2
MatterHackers.Csg.Operations,Difference,Difference,15,3,3
MatterHackers.Csg.Operations,Difference,AddToSubtractList,3,1,1
MatterHackers.Csg.Operations,Difference,GetAxisAlignedBoundingBox,3,1,0
MatterHackers.Csg.Operations,Intersection,Intersection,4,1,3
MatterHackers.Csg.Operations,Intersection,Intersection,2,1,1
MatterHackers.Csg.Operations,Intersection,GetAxisAlignedBoundingBox,3,1,0
MatterHackers.Csg.Operations,Union,Union,2,1,1
MatterHackers.Csg.Operations,Union,Union,24,5,3
MatterHackers.Csg.Operations,Union,GetAxisAlignedBoundingBox,8,2,0
MatterHackers.Csg.Operations,Union,Add,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,ProcessObject,4,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,CopyAndFlatten,2,1,0
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,8,2,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,8,2,1
MatterHackers.Csg.Processors,CopyAndFlatten,DoCopyAndFlatten,3,1,1
MatterHackers.Csg.Processors,IWriteSCad,GetSCadOutput,0,1,0
MatterHackers.Csg.Processors,OpenSCadOutput,Save,6,1,3
MatterHackers.Csg.Processors,OpenSCadOutput,Save,7,1,3
MatterHackers.Csg.Processors,OpenSCadOutput,GetScadString,4,1,2
MatterHackers.Csg.Processors,OpenSCadOutput,OpenSCadOutput,2,1,0
MatterHackers.Csg.Processors,OpenSCadOutput,GetScadOutputRecursive,3,1,2
MatterHackers.Csg.Processors,OpenSCadOutput,GetScadOutputRecursive,10,2,2
