Implementation smell,Namespace,Class,File,Method,Description
Long Method,Microsoft.Cci.MetadataReader,CoreTypes,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\CoreTypes.cs,CoreTypes,The method has 170 lines of code.
Long Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetCoreAssemblySymbolicIdentity,The method has 121 lines of code.
Long Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetModuleMemberReferenceAtRowWorker,The method has 108 lines of code.
Long Method,Microsoft.Cci.MetadataReader,SignatureConverter,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetTypeReference,The method has 105 lines of code.
Long Method,Microsoft.Cci.MetadataReader,TypeSpecSignatureConverter,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,TypeSpecSignatureConverter,The method has 121 lines of code.
Long Method,Microsoft.Cci.MetadataReader,WindowsRuntimeMetadataReaderHost,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\WindowsRuntimeHost.cs,Redirect,The method has 125 lines of code.
Long Method,Microsoft.Cci.MetadataReader.MethodBody,ILReader,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\ILReader.cs,PopulateCilInstructions,The method has 480 lines of code.
Long Method,Microsoft.Cci.MetadataReader.MethodBody,ILReader,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\ILReader.cs,CountCilInstructions,The method has 104 lines of code.
Long Method,Microsoft.Cci.MetadataReader.PEFile,PEFileReader,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileReader.cs,ProcessAndCacheMetadataTableBlocks,The method has 231 lines of code.
Complex Method,Microsoft.Cci.MetadataReader.ObjectModelImplementation,TypeNameParser,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,NextToken,Cyclomatic complexity of the method is 39
Complex Method,Microsoft.Cci.MetadataReader.ObjectModelImplementation,TypeNameParser,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,ParseFullName,Cyclomatic complexity of the method is 10
Complex Method,Microsoft.Cci.MetadataReader.ObjectModelImplementation,TypeNameParser,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,ParseAssemblyName,Cyclomatic complexity of the method is 9
Complex Method,Microsoft.Cci.MetadataReader.ObjectModelImplementation,NonGenericNamespaceTypeWithPrimitiveType,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Types.cs,ToString,Cyclomatic complexity of the method is 18
Complex Method,Microsoft.Cci.MetadataReader,AttributeDecoder,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,GetPrimitiveValue,Cyclomatic complexity of the method is 36
Complex Method,Microsoft.Cci.MetadataReader,AttributeDecoder,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,GetFieldOrPropType,Cyclomatic complexity of the method is 23
Complex Method,Microsoft.Cci.MetadataReader,AttributeDecoder,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,ReadSerializedValue,Cyclomatic complexity of the method is 43
Complex Method,Microsoft.Cci.MetadataReader,CustomAttributeDecoder,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,CustomAttributeDecoder,Cyclomatic complexity of the method is 11
Complex Method,Microsoft.Cci.MetadataReader,SecurityAttributeDecoder20,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\Attributes.cs,ReadSecurityAttribute,Cyclomatic complexity of the method is 13
Complex Method,Microsoft.Cci.MetadataReader,CoreTypes,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\CoreTypes.cs,CoreTypes,Cyclomatic complexity of the method is 60
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetUninterpretedPESections,Cyclomatic complexity of the method is 9
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetWin32Resources,Cyclomatic complexity of the method is 8
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,LoadTypesInNamespace,Cyclomatic complexity of the method is 8
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetTypeRefReferenceAtRowWorker,Cyclomatic complexity of the method is 9
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetTypeReferenceForToken,Cyclomatic complexity of the method is 9
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,ResolveModuleTypeRefReference,Cyclomatic complexity of the method is 17
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,GetReferenceToAliasedType,Cyclomatic complexity of the method is 12
Complex Method,Microsoft.Cci.MetadataReader,PEFileToObjectModel,C:\repos\FlorianGrimm_whid\other\ccimetadata\Sources\PeReader\PEFileToObjectModel.cs,LoadNestedTypesOfType,Cyclomatic complexity of the method is 9
