Implementation smell,Namespace,Class,File,Method,Description
Long Method,StackExchange.Exceptional,StackTrace,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalUtils.StackTrace.cs,HtmlPrettify,The method has 166 lines of code.
Long Method,StackExchange.Exceptional,StackTraceExtensions,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalUtils.StackTrace.cs,AppendGenerics,The method has 102 lines of code.
Long Method,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The method has 130 lines of code.
Long Method,StackExchange.Exceptional.Pages,ErrorDetailPage,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Pages\ErrorDetailPage.cs,RenderInnerHtml,The method has 154 lines of code.
Long Method,StackExchange.Exceptional.Pages,ErrorListPage,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Pages\ErrorListPage.cs,RenderInnerHtml,The method has 112 lines of code.
Complex Method,StackExchange.Exceptional,StackTrace,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalUtils.StackTrace.cs,HtmlPrettify,Cyclomatic complexity of the method is 16
Complex Method,StackExchange.Exceptional,StackTraceExtensions,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalUtils.StackTrace.cs,AppendGenerics,Cyclomatic complexity of the method is 8
Complex Method,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,Cyclomatic complexity of the method is 8
Complex Method,StackExchange.Exceptional.Pages,ErrorDetailPage,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Pages\ErrorDetailPage.cs,RenderInnerHtml,Cyclomatic complexity of the method is 11
Complex Method,StackExchange.Exceptional.Pages,ErrorListPage,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Pages\ErrorListPage.cs,RenderInnerHtml,Cyclomatic complexity of the method is 9
Long Parameter List,StackExchange.Exceptional,Error,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Error.cs,Error,The method has 6 parameters. Parameters: e' settings' category' applicationName' rollupPerServer' initialCustomData
Long Parameter List,StackExchange.Exceptional,Extensions,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Extensions.cs,LogNoContext,The method has 5 parameters. Parameters: ex' category' rollupPerServer' customData' applicationName
Long Parameter List,StackExchange.Exceptional.Internal,InternalExtensions,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\InternalExtensions.cs,GetErrorIfNotIgnored,The method has 6 parameters. Parameters: ex' settings' category' applicationName' rollupPerServer' customData
Long Parameter List,StackExchange.Exceptional.Pages,ErrorDetailPage,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Pages\ErrorDetailPage.cs,ErrorDetailPage,The method has 5 parameters. Parameters: error' settings' store' baseURL' guid
Long Parameter List,StackExchange.Exceptional.Pages,WebPage,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Pages\WebPage.cs,WebPage,The method has 5 parameters. Parameters: error' settings' store' baseURL' pageTitle
Long Statement,StackExchange.Exceptional,Error,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Error.cs,AddCustomData,The length of the statement  "                    // if there was an error getting custom errors' log it so we can display such in the view...and not fail to log the original error " is 130.
Long Statement,StackExchange.Exceptional,ExceptionalSettingsExtensions,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalSettingsExtensions.cs,Bind,The length of the statement  "                settings.DataIncludeRegex = new Regex(dataIncludePattern' RegexOptions.Compiled | RegexOptions.IgnoreCase | RegexOptions.Singleline); " is 133.
Long Statement,StackExchange.Exceptional,ExceptionalSettingsExtensions,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalSettingsExtensions.cs,Bind,The length of the statement  "                    settings.Ignore.Regexes.Add(new Regex(ir.Value' RegexOptions.Compiled | RegexOptions.IgnoreCase | RegexOptions.Singleline)); " is 124.
Long Statement,StackExchange.Exceptional,Test,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\ExceptionalUtils.Test.cs,GetRedisException,The length of the statement  "                var ex = new RedisException("GetInt: Timeout performing GET prod-throttle-11.22.33.44-reqs' inst: 1' queue: 8' qu: 0' qs: 8' qc: 0' wr: 0' wq: 0' in: 0' ar: 0' clientName: API v2' serverEndpoint: Unspecified/redis01.servers.stackexchange.com:6379' keyHashSlot: 2576' IOCP: (Busy=0'Free=1000'Min=48'Max=1000)' WORKER: (Busy=3'Free=32764'Min=48'Max=32767) (Please take a look at this article for some common client-side issues that can cause timeouts: http://stackexchange.github.io/StackExchange.Redis/Timeouts) with keys: throttle-11.22.33.44-reqs"); " is 550.
Long Statement,StackExchange.Exceptional,StackTraceSettings,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\StackTraceSettings.cs,AddReplacement,The length of the statement  "            LinkReplacements[new Regex(matchPattern' RegexOptions.Compiled | RegexOptions.Multiline | RegexOptions.CultureInvariant)] = repalcementPattern; " is 143.
Long Statement,StackExchange.Exceptional.Internal,CaseInsensitiveDictionaryConverter<T>,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\CaseInsensitiveDictionaryConverter.cs,ReadJson,The length of the statement  "            return originalDictionary == null ? null : new Dictionary<string' T>(originalDictionary' StringComparer.OrdinalIgnoreCase); " is 123.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                var keys = vars.AllKeys.Where(key => !HiddenHttpKeys.Contains(key) && key != Constants.CollectionErrorKey).OrderBy(k => k); " is 123.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                sb.AppendFormat("    <h3 style=\"color: #224C00; font-family: Verdana' Tahoma' Arial' 'Helvetica Neue'' Helvetica' sans-serif; font-size: 14px; margin: 10px 0 5px 0;\">{0}{1}</h3>"' title' errored ? " - Error while gathering data" : "").AppendLine(); " is 250.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                    sb.AppendFormat("    <table style=\"font-family: Verdana' Tahoma' Arial' 'Helvetica Neue'' Helvetica' sans-serif; font-size: 12px; width: 100%; border-collapse: collapse; border: 0;\">").AppendLine(); " is 200.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                        sb.AppendFormat("      <tr{2}><td style=\"padding: 0.4em; width: 200px;\">{0}</td><td style=\"padding: 0.4em;\">{1}</td></tr>"' k' Linkify(vars[k])' getBackground()).AppendLine(); " is 179.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                            sb.AppendFormat("        <tr{1}><td style=\"padding: 0.4em; width: 200px;\">Method</td><td style=\"padding: 0.4em;\">{0}</td></tr>"' method' getBackground()).AppendLine(); " is 171.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                                sb.AppendFormat("      <tr{1}><td style=\"padding: 0.4em; width: 200px;\">URL and Query</td><td style=\"padding: 0.4em;\">{0}</td></tr>"' method == "GET" ? Linkify(fullUrl) : fullUrl.HtmlEncode()' getBackground()).AppendLine(); " is 227.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                    sb.AppendFormat("    <pre  style=\"background-color: #EEE; font-family: Consolas' Monaco' monospace; padding: 8px;\">{0}</pre>"' fetchError.HtmlEncode()).AppendLine(); " is 167.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                  .Append("  <pre style=\"background-color: #FFFFCC; font-family: Consolas' Monaco' monospace; font-size: 12px; margin: 2px 0; padding: 12px;\">") " is 144.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                //    sb.Append("  <h3 style=\"color: #224C00; font-family: Verdana' Tahoma' Arial' \'Helvetica Neue\'' Helvetica' sans-serif; font-size: 14px; margin: 10px 0 5px 0;\">SQL</h3>") " is 178.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                //      .Append("  <pre style=\"background-color: #EEE; font-family: Consolas' Monaco' monospace; padding: 8px 8px 8px 8px; margin: 2px 0;\">") " is 143.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                        sb.AppendLine("    <h3 style=\"color: maroon; font-family: Verdana' Tahoma' Arial' \'Helvetica Neue\'' Helvetica' sans-serif; font-size: 14px; margin: 10px 0 5px 0;\">Custom - Error while gathering custom data</h3>"); " is 217.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                        sb.AppendLine("    <h3 style=\"color: #224C00; font-family: Verdana' Tahoma' Arial' \'Helvetica Neue\'' Helvetica' sans-serif; font-size: 14px; margin: 10px 0 5px 0;\">Custom</h3>\r\n"); " is 186.
Long Statement,StackExchange.Exceptional.Internal,ErrorEmail,C:\research\architectureSmells\repos\NickCraver_StackExchange.Exceptional\src\StackExchange.Exceptional.Shared\Internal\ErrorEmail.cs,RenderHtml,The length of the statement  "                        sb.AppendLine("     <table style=\"font-family: Verdana' Tahoma' Arial' \'Helvetica Neue\'' Helvetica' sans-serif; font-size: 12px; width: 100%; border-collapse: collapse; border: 0;\">\r\n"); " is 192.
