Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,agsXMPP2008,agsXMPP.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Net' agsXMPP,agsXMPP.Net.BoshClientSocket' agsXMPP.Net.ClientSocket' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection
Cyclic Dependency,agsXMPP2008,agsXMPP.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Net' agsXMPP' agsXMPP.protocol.extensions.bosh,agsXMPP.Net.BoshClientSocket' agsXMPP.Net.ClientSocket' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.extensions.bosh.Body
Cyclic Dependency,agsXMPP2008,agsXMPP.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Net' agsXMPP' agsXMPP.protocol.client' agsXMPP,agsXMPP.Net.BoshClientSocket' agsXMPP.Net.ClientSocket' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
Cyclic Dependency,agsXMPP2008,agsXMPP.Net,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Net' agsXMPP' agsXMPP.protocol.extensions.chatstates' agsXMPP.protocol.client' agsXMPP,agsXMPP.Net.BoshClientSocket' agsXMPP.Net.ClientSocket' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.extensions.chatstates.Active' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
Cyclic Dependency,agsXMPP2008,agsXMPP.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Collections' agsXMPP,agsXMPP.Collections.BareJidComparer' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection
Cyclic Dependency,agsXMPP2008,agsXMPP.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Collections' agsXMPP' agsXMPP.protocol.client' agsXMPP,agsXMPP.Collections.BareJidComparer' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
Cyclic Dependency,agsXMPP2008,agsXMPP.Collections,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Collections' agsXMPP' agsXMPP.protocol.extensions.chatstates' agsXMPP.protocol.client' agsXMPP,agsXMPP.Collections.BareJidComparer' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.extensions.chatstates.Active' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
Cyclic Dependency,agsXMPP2008,agsXMPP.Factory,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Factory' agsXMPP.Sasl,agsXMPP.Factory.ElementFactory' agsXMPP.Factory.SaslFactory' agsXMPP.Sasl.SaslEventArgs' agsXMPP.Sasl.SaslHandler
Cyclic Dependency,agsXMPP2008,agsXMPP.Factory,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Factory' agsXMPP.Sasl' agsXMPP,agsXMPP.Factory.ElementFactory' agsXMPP.Factory.SaslFactory' agsXMPP.Sasl.SaslEventArgs' agsXMPP.Sasl.SaslHandler' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection
Cyclic Dependency,agsXMPP2008,agsXMPP.Factory,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Factory' agsXMPP.Xml' agsXMPP.Sasl' agsXMPP,agsXMPP.Factory.ElementFactory' agsXMPP.Factory.SaslFactory' agsXMPP.Xml.StreamParser' agsXMPP.Sasl.SaslEventArgs' agsXMPP.Sasl.SaslHandler' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection
Cyclic Dependency,agsXMPP2008,agsXMPP.Factory,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP.Factory' agsXMPP.Sasl' agsXMPP' agsXMPP.protocol.client' agsXMPP,agsXMPP.Factory.ElementFactory' agsXMPP.Factory.SaslFactory' agsXMPP.Sasl.SaslEventArgs' agsXMPP.Sasl.SaslHandler' agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
Cyclic Dependency,agsXMPP2008,agsXMPP,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP' agsXMPP.protocol.client,agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
Cyclic Dependency,agsXMPP2008,agsXMPP,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: agsXMPP' agsXMPP.protocol.extensions.chatstates' agsXMPP.protocol.client,agsXMPP.IqGrabber' agsXMPP.Jid' agsXMPP.XmppClientConnection' agsXMPP.XmppComponentConnection' agsXMPP.protocol.extensions.chatstates.Active' agsXMPP.protocol.client.PresenceManager' agsXMPP.protocol.client.Message
