Implementation smell,Namespace,Class,File,Method,Description
Long Method,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,The method has 173 lines of code.
Complex Method,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,Cyclomatic complexity of the method is 17
Long Parameter List,Duplicati.GUI.TrayIcon,HttpServerConnection,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\HttpServerConnection.cs,HttpServerConnection,The method has 5 parameters. Parameters: server' password' saltedpassword' dbPasswordSourceDatabase' options
Long Parameter List,Duplicati.GUI.TrayIcon,MenuItemWrapper,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\CocoaRunner.cs,MenuItemWrapper,The method has 5 parameters. Parameters: parent' text' icon' callback' subitems
Long Statement,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,Main,The length of the statement  "            return Duplicati.Library.AutoUpdater.UpdaterManager.RunFromMostRecent(typeof(Program).GetMethod("RealMain")' args' Duplicati.Library.AutoUpdater.AutoUpdateStrategy.Never); " is 171.
Long Statement,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,The length of the statement  "            if (Duplicati.Library.Utility.Utility.IsClientWindows && (Duplicati.Library.AutoUpdater.UpdaterManager.IsRunningInUpdateEnvironment || !Duplicati.Library.Utility.Utility.ParseBoolOption(options' DETACHED_PROCESS))) " is 214.
Long Statement,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,The length of the statement  "            if (Library.Utility.Utility.ParseBoolOption(options' NOHOSTEDSERVER_OPTION) && Library.Utility.Utility.ParseBoolOption(options' READCONFIGFROMDB_OPTION)) " is 153.
Long Statement,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,The length of the statement  "                        Port = databaseConnection.ApplicationSettings.LastWebserverPort == -1 ? serverURL.Port : databaseConnection.ApplicationSettings.LastWebserverPort' " is 146.
Long Statement,Duplicati.GUI.TrayIcon,HttpServerConnection,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\HttpServerConnection.cs,EncodeQueryString,The length of the statement  "            return string.Join("&"' Array.ConvertAll(dict.Keys.ToArray()' key => string.Format("{0}={1}"' Uri.EscapeUriString(key)' Uri.EscapeUriString(dict[key])))); " is 154.
Long Statement,Duplicati.GUI.TrayIcon.Windows,WinFormsRunner,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\WinFormsRunner.cs,m_trayIcon_Click,The length of the statement  "                    typeof(NotifyIcon).GetMethod("ShowContextMenu"' System.Reflection.BindingFlags.Instance | System.Reflection.BindingFlags.NonPublic).Invoke(m_trayIcon' null); " is 157.
Complex Conditional,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,The conditional expression  "s.Equals("help"' StringComparison.OrdinalIgnoreCase) ||                      s.Equals("/help"' StringComparison.OrdinalIgnoreCase) ||                      s.Equals("usage"' StringComparison.OrdinalIgnoreCase) ||                      s.Equals("/usage"' StringComparison.OrdinalIgnoreCase)"  is complex.
Complex Conditional,Duplicati.GUI.TrayIcon,HttpServerConnection,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\HttpServerConnection.cs,PerformRequest,The conditional expression  "!hasTriedXSRF &&                          wex.Status == System.Net.WebExceptionStatus.ProtocolError &&                          httpex.StatusCode == System.Net.HttpStatusCode.BadRequest &&                          httpex.StatusDescription.IndexOf("XSRF"' StringComparison.OrdinalIgnoreCase) >= 0"  is complex.
Empty Catch Block,Duplicati.GUI.TrayIcon,HostedInstanceKeeper,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\HostedInstanceKeeper.cs,Dispose,The method has an empty catch block.
Empty Catch Block,Duplicati.GUI.TrayIcon,Program,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\Program.cs,RealMain,The method has an empty catch block.
Empty Catch Block,Duplicati.GUI.TrayIcon,RumpsRunner,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\RumpsRunner.cs,CanRun,The method has an empty catch block.
Empty Catch Block,Duplicati.GUI.TrayIcon.Windows,WinFormsRunner,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\WinFormsRunner.cs,m_trayIcon_Click,The method has an empty catch block.
Magic Number,Duplicati.GUI.TrayIcon,HostedInstanceKeeper,C:\repos\duplicati_duplicati\Duplicati\GUI\Duplicati.GUI.TrayIcon\HostedInstanceKeeper.cs,HostedInstanceKeeper,The following statement contains a magic number: if (!Duplicati.Server.Program.ServerStartedEvent.WaitOne(TimeSpan.FromSeconds(100)' true))              {                  if (m_runnerException != null)                      throw m_runnerException;                  else                      throw new Duplicati.Library.Interface.UserInformationException("Hosted server startup timed out");              }
