Namespace,Type,Method,LOC,CC,PC
Pulsar4X.SDL2UI,DebugWindow,DebugWindow,3,1,0
Pulsar4X.SDL2UI,DebugWindow,GetInstance,16,4,0
Pulsar4X.SDL2UI,DebugWindow,SetGameEvents,9,2,0
Pulsar4X.SDL2UI,DebugWindow,OnSelectedEntityChanged,21,4,0
Pulsar4X.SDL2UI,DebugWindow,_state_EntityClicked,6,2,2
Pulsar4X.SDL2UI,DebugWindow,GameLoop_GameGlobalDateChangedEvent,27,6,1
Pulsar4X.SDL2UI,DebugWindow,SetFrameRateArray,8,2,0
Pulsar4X.SDL2UI,DebugWindow,SystemSubpulse_SystemDateChangedEvent,13,3,1
Pulsar4X.SDL2UI,DebugWindow,Display,438,52,0
Pulsar4X.SDL2UI,DebugWindow,RefreshFactionEntites,9,2,0
Pulsar4X.SDL2UI,DebugWindow,HoverButtons,99,12,0
Pulsar4X.SDL2UI,DebugWindow,StaticButtons,67,10,0
Pulsar4X.SDL2UI,DebugWindow,ButtonBox,59,7,0
Pulsar4X.SDL2UI,DrawTools,RotatePoint,8,1,2
Pulsar4X.SDL2UI,ElementItem,SetHighlight,6,2,1
Pulsar4X.SDL2UI,ComponentDesignUI,ComponentDesignUI,3,1,0
Pulsar4X.SDL2UI,ComponentDesignUI,GetInstance,17,3,0
Pulsar4X.SDL2UI,ComponentDesignUI,Display,185,13,0
Pulsar4X.SDL2UI,DistanceRuler,_stopMeasuring,4,1,0
Pulsar4X.SDL2UI,DistanceRuler,DistanceRuler,3,1,0
Pulsar4X.SDL2UI,DistanceRuler,GetInstance,14,2,0
Pulsar4X.SDL2UI,DistanceRuler,MapClicked,24,4,2
Pulsar4X.SDL2UI,DistanceRuler,Display,39,6,0
Pulsar4X.SDL2UI,ResearchWindow,ResearchWindow,4,1,0
Pulsar4X.SDL2UI,ResearchWindow,GameLoopOnGameGlobalDateChangedEvent,7,2,1
Pulsar4X.SDL2UI,ResearchWindow,GetInstance,17,4,0
Pulsar4X.SDL2UI,ResearchWindow,OnFactionChange,6,1,0
Pulsar4X.SDL2UI,ResearchWindow,OnEntityChange,3,1,1
Pulsar4X.SDL2UI,ResearchWindow,Display,150,19,0
Pulsar4X.SDL2UI,ResearchWindow,SelectedSci,150,8,1
Pulsar4X.SDL2UI,ResearchWindow,Buttons,36,8,3
Pulsar4X.SDL2UI,ShipDesignUI,ShipDesignUI,20,2,0
Pulsar4X.SDL2UI,ShipDesignUI,GameLoopOnGameGlobalDateChangedEvent,4,1,1
Pulsar4X.SDL2UI,ShipDesignUI,GetInstance,11,2,0
Pulsar4X.SDL2UI,ShipDesignUI,RefreshComponentDesigns,8,2,0
Pulsar4X.SDL2UI,ShipDesignUI,Display,352,36,0
Pulsar4X.SDL2UI,CargoListPannelSimple,CargoListPannelSimple,7,1,2
Pulsar4X.SDL2UI,CargoListPannelSimple,ManagerSubpulses_SystemDateChangedEvent,3,1,1
Pulsar4X.SDL2UI,CargoListPannelSimple,Update,20,5,0
Pulsar4X.SDL2UI,CargoListPannelSimple,Display,27,5,0
Pulsar4X.SDL2UI,CargoListPannelComplex,CargoListPannelComplex,8,1,3
Pulsar4X.SDL2UI,CargoListPannelComplex,ManagerSubpulses_SystemDateChangedEvent,3,1,1
