Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Substrate (NET2),Substrate,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate' Substrate.Core,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile
Cyclic Dependency,Substrate (NET2),Substrate,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate' Substrate.Nbt' Substrate.Core,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile
Cyclic Dependency,Substrate (NET2),Substrate,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate' Substrate.Core' Substrate.Nbt' Substrate.Core,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree
Cyclic Dependency,Substrate (NET2),Substrate,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate' Substrate.Nbt' Substrate.Core' Substrate.Nbt' Substrate.Core,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile,Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile
Cyclic Dependency,Substrate (NET2),Substrate.Nbt,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate.Nbt' Substrate,Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory,Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory
Cyclic Dependency,Substrate (NET2),Substrate.Data,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate.Data' Substrate,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory
Cyclic Dependency,Substrate (NET2),Substrate.Data,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate.Data' Substrate' Substrate.Core,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile
Cyclic Dependency,Substrate (NET2),Substrate.Data,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate.Data' Substrate' Substrate.Core' Substrate,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile
Cyclic Dependency,Substrate (NET2),Substrate.Data,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate.Data' Substrate' Substrate.Nbt' Substrate.Core' Substrate,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile,Substrate.Data.BetaDataManager' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory' Substrate.Nbt.NbtIOException' Substrate.Nbt.NbtTree' Substrate.Core.BlockTileTicks' Substrate.Core.NBTFile
Cyclic Dependency,Substrate (NET2),Substrate.Entities,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Substrate.Entities' Substrate,Substrate.Entities.EntityAnimal' Substrate.Entities.EntityMinecartChest' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory,Substrate.Entities.EntityAnimal' Substrate.Entities.EntityMinecartChest' Substrate.AlphaWorld' Substrate.AnvilWorld' Substrate.EntityFactory' Substrate.TileEntityFactory
