Method,LOC,CC,PC
TouchCollectionUpdater:UpdateAllTouches,4,1,1
TouchCollectionUpdater:UpdatePreviouslyActiveTouches,5,4,1
TouchCollectionUpdater:UpdateTouchBy,6,2,2
TouchCollectionUpdater:UpdateTouchIfPreviouslyPresent,10,3,2
TouchCollectionUpdater:GetQuadraticPosition,3,1,1
TouchCollectionUpdater:UpdateTouchStateWithoutNewData,6,2,1
TouchCollectionUpdater:ProcessNewTouches,8,2,1
TouchCollectionUpdater:UpdateTouchState,4,1,2
XnaGamePad:XnaGamePad,2,1,0
XnaGamePad:XnaGamePad,5,3,1
XnaGamePad:GetPlayerIndexFromNumber,9,1,0
XnaGamePad:GetAnyPlayerIndex,6,3,0
XnaGamePad:Update,5,1,1
XnaGamePad:UpdateGamePadStates,9,1,0
XnaGamePad:UpdateAllButtons,5,1,1
XnaGamePad:UpdateNormalButtons,9,1,1
XnaGamePad:UpdateStickAndShoulderButtons,6,1,1
XnaGamePad:UpdateDPadButtons,6,1,1
XnaGamePad:UpdateButton,4,1,2
XnaGamePad:Dispose,3,1,0
XnaGamePad:GetLeftThumbStick,3,1,0
XnaGamePad:GetRightThumbStick,3,1,0
XnaGamePad:GetLeftTrigger,3,1,0
XnaGamePad:GetRightTrigger,3,1,0
XnaGamePad:GetButtonState,3,1,1
XnaGamePad:Vibrate,3,1,1
XnaKeyboard:XnaKeyboard,3,1,0
XnaKeyboard:Dispose,3,1,0
XnaKeyboard:UpdateKeyStates,5,3,0
XnaKeyboard:UpdateKeyState,6,2,2
XnaKeyboard:ConvertKey,221,108,1
XnaKeyboard:GetKeyState,1,1,1
XnaMouse:XnaMouse,5,2,1
XnaMouse:SetNativePosition,4,1,1
XnaMouse:Update,5,1,1
XnaMouse:UpdateValuesFromState,5,1,1
XnaMouse:UpdateButtonStates,7,1,1
XnaMouse:Dispose,3,1,0
XnaTouch:XnaTouch,5,1,1
XnaTouch:GetPosition,3,1,1
XnaTouch:GetState,3,1,1
XnaTouch:Dispose,3,1,0
XnaTouch:Update,4,1,1
XnaTouch:UpdateTouch,5,1,0
