Method,LOC,CC,PC
Car:Car,9,1,2
Car:Update,10,2,0
Car:ReduceSpeedAutomaticallyAndLimitIt,4,1,0
Car:CalculateNextTrackIndex,8,1,0
Car:CalculateVelocity,15,2,0
Car:GetVelocityAfterTrackLineCollision,4,1,2
Car:SlowDownIfAboveOneThirdOfMaxSpeed,4,2,0
Game:Game,13,2,2
Game:Update,10,2,0
Game:CheckForAFinishedRound,11,4,0
Program:Program,3,1,0
Program:Main,3,1,0
Track:Track,8,1,1
Track:CenterAllPositions,9,5,1
Track:CalculateInnerAndOuterBounds,12,2,1
TrackRenderer:TrackRenderer,3,1,1
TrackRenderer:Draw,4,3,1
TrackRenderer:AddVerticesToBatch,8,3,1
TrackRenderer:AddIndicesAndVerticesForTrackPart,9,1,2
