Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Brick,9,3,1,6,2,42,4,0,4,0.93,6,4
Controller,15,18,6,2,5,214,32,0,1,0.98,8,1
FruitBlocksContent,0,1,0,0,1,10,1,0,1,0,0,1
JewelBlocksContent,0,1,0,0,1,9,1,0,1,0,0,1
Game,2,13,4,0,2,136,16,0,0,0.85,14,1
Grid,7,22,0,0,6,188,51,0,0,0.88,18,2
BlocksContent,0,3,4,0,2,43,4,2,0,0,1,8
MainMenu,3,9,1,0,4,95,25,0,0,0.78,5,1
Program,0,2,0,0,2,16,2,0,1,0,2,0
BlocksRenderLayer,0,0,0,0,0,11,0,0,0,0,0,4
Block,4,12,5,0,5,175,40,0,1,0.92,9,2
Soundbank,0,1,6,0,1,39,1,0,0,0,2,1
UserInterface,2,6,1,0,6,47,6,0,0,0.17,3,1
UserInterfaceLandscape,9,8,1,0,2,74,8,0,1,0.86,12,1
UserInterfacePortrait,10,7,1,0,1,65,7,0,1,0.89,11,1
