Implementation smell,Namespace,Class,File,Method,Description
Long Method,dnlib.DotNet,AssemblyResolver,F:\newReposMay17\0xd4d_dnlib\src\DotNet\AssemblyResolver.cs,AddOtherAssemblySearchPaths,The method has 104 lines of code.
Long Method,dnlib.DotNet,CustomAttributeReader,F:\newReposMay17\0xd4d_dnlib\src\DotNet\CustomAttributeReader.cs,ReadValue,The method has 111 lines of code.
Long Method,dnlib.DotNet,FrameworkRedirect,F:\newReposMay17\0xd4d_dnlib\src\DotNet\FrameworkRedirect.cs,InitFrameworkRedirectV4,The method has 207 lines of code.
Long Method,dnlib.DotNet,FullNameCreator,F:\newReposMay17\0xd4d_dnlib\src\DotNet\FullNameCreator.cs,CreateTypeSigName,The method has 202 lines of code.
Long Method,dnlib.DotNet,Importer,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Importer.cs,Import,The method has 126 lines of code.
Long Method,dnlib.DotNet,ModuleLoader,F:\newReposMay17\0xd4d_dnlib\src\DotNet\ModuleLoader.cs,Load,The method has 123 lines of code.
Long Method,dnlib.DotNet,SigComparer,F:\newReposMay17\0xd4d_dnlib\src\DotNet\SigComparer.cs,Equals,The method has 103 lines of code.
Long Method,dnlib.DotNet,SigComparer,F:\newReposMay17\0xd4d_dnlib\src\DotNet\SigComparer.cs,Equals,The method has 118 lines of code.
Long Method,dnlib.DotNet,SignatureReader,F:\newReposMay17\0xd4d_dnlib\src\DotNet\SignatureReader.cs,ReadType,The method has 168 lines of code.
Long Method,dnlib.DotNet.Emit,MethodUtils,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Emit\MethodUtils.cs,SimplifyMacros,The method has 158 lines of code.
Long Method,dnlib.DotNet.Emit,MethodUtils,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Emit\MethodUtils.cs,OptimizeMacros,The method has 148 lines of code.
Long Method,dnlib.DotNet.MD,DotNetTableSizes,F:\newReposMay17\0xd4d_dnlib\src\DotNet\MD\DotNetTableSizes.cs,CreateTables,The method has 283 lines of code.
Long Method,dnlib.DotNet.Writer,CustomAttributeWriter,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\CustomAttributeWriter.cs,WriteElem,The method has 160 lines of code.
Long Method,dnlib.DotNet.Writer,MDTableWriter,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\MDTableWriter.cs,Write,The method has 146 lines of code.
Long Method,dnlib.DotNet.Writer,MetaData,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\MetaData.cs,InitializeTypeDefsAndMemberDefs,The method has 105 lines of code.
Long Method,dnlib.DotNet.Writer,ModuleWriterBase,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\ModuleWriterBase.cs,OnMetaDataEvent,The method has 123 lines of code.
Long Method,dnlib.DotNet.Writer,NativeModuleWriter,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\NativeModuleWriter.cs,UpdateHeaderFields,The method has 133 lines of code.
Long Method,dnlib.DotNet.Writer,PEHeaders,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\PEHeaders.cs,WriteTo,The method has 114 lines of code.
Long Method,dnlib.DotNet.Writer,SignatureWriter,F:\newReposMay17\0xd4d_dnlib\src\DotNet\Writer\SignatureWriter.cs,Write,The method has 104 lines of code.
Complex Method,dnlib.DotNet,AssemblyDef,F:\newReposMay17\0xd4d_dnlib\src\DotNet\AssemblyDef.cs,IsFriendAssemblyOf,Cyclomatic complexity of the method is 9
