Architecture smell,Project,Namespace,Cause,Responsible Classes
God Component,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 85,NBehave.Narrator.Framework.Specifications.FooBar' NBehave.Narrator.Framework.Specifications.EmbeddedRunnerSpec' NBehave.Narrator.Framework.Specifications.When_running_with_features_in_files' NBehave.Narrator.Framework.Specifications.When_Running_with_text_embedded_in_test' NBehave.Narrator.Framework.Specifications.ConfigurationNoAppDomain' NBehave.Narrator.Framework.Specifications.Inheritor' NBehave.Narrator.Framework.Specifications.Book' NBehave.Narrator.Framework.Specifications.UserClass' NBehave.Narrator.Framework.Specifications.ActionCatalogSpec' NBehave.Narrator.Framework.Specifications.ActionStepCodeGeneratorSpec' NBehave.Narrator.Framework.Specifications.ActionStepParserSpec' NBehave.Narrator.Framework.Specifications.AbstaractBase' NBehave.Narrator.Framework.Specifications.ParameterConverterSpec' NBehave.Narrator.Framework.Specifications.WhenFetchingParametersWithRowValue' NBehave.Narrator.Framework.Specifications.StringStepRunnerSpec' NBehave.Narrator.Framework.Specifications.AcceptanceTest' NBehave.Narrator.Framework.Specifications.When_running_hooks_with_tag_filter' NBehave.Narrator.Framework.Specifications.LoadAndParseScenarioFilesSpec' NBehave.Narrator.Framework.Specifications.WhenHavingActionStepAttributeOnAbstractClass' NBehave.Narrator.Framework.Specifications.StringExtensionsSpec' NBehave.Narrator.Framework.Specifications.When_running_with_step_that_has_docstring' NBehave.Narrator.Framework.Specifications.When_running_a_scenario_that_has_a_failing_given_step' NBehave.Narrator.Framework.Specifications.TextRunnerSpec' NBehave.Narrator.Framework.Specifications.When_running_scenario_that_fails' NBehave.Narrator.Framework.Specifications.WhenTwoActionsMatchTheSameTextStep' NBehave.Narrator.Framework.Specifications.When_multiple_actions_match_same_step' NBehave.Narrator.Framework.Specifications.WhenAddingAMethodWithAnIntegerParameter' NBehave.Narrator.Framework.Specifications.WhenAddingAMethodWithAStringParameter' NBehave.Narrator.Framework.Specifications.WhenAddingAMethodWithAApostrofInStep' NBehave.Narrator.Framework.Specifications.WhenAddingAMethodMoreThanOneParameter' NBehave.Narrator.Framework.Specifications.When_no_matching_tags_for_RunIfHasTags' NBehave.Narrator.Framework.Specifications.When_matching_tags_for_DontRunIfHasTags' NBehave.Narrator.Framework.Specifications.When_not_matching_tag_for_DontRunIfHasTags' NBehave.Narrator.Framework.Specifications.WhenHavingActionStepAttributeMultipleTimesOnSameMethod' NBehave.Narrator.Framework.Specifications.When_creating_a_runner_with_config_file' NBehave.Narrator.Framework.Specifications.When_running_plain_text_scenarios_with_config_file' NBehave.Narrator.Framework.Specifications.When_running_failing_plain_text_scenarios_with_config_file' NBehave.Narrator.Framework.Specifications.When_running_text_scenarios_with_no_feature_and_config_file' NBehave.Narrator.Framework.Specifications.ScenarioStepRunnerSpec' NBehave.Narrator.Framework.Specifications.When_running_a_scenario' NBehave.Narrator.Framework.Specifications.WhenInitialisingBeforeRunningPlainTextScenarios' NBehave.Narrator.Framework.Specifications.WhenRunningWithXmlListener' NBehave.Narrator.Framework.Specifications.Listener' NBehave.Narrator.Framework.Specifications.ScenarioParserSpec' NBehave.Narrator.Framework.Specifications.ScenarioSimpleScenarioWithTitle' NBehave.Narrator.Framework.Specifications.ScenarioTwoScenariosWithTitle' NBehave.Narrator.Framework.Specifications.ScenarioFeatureWithScenario' NBehave.Narrator.Framework.Specifications.ScenarioMultipleFeatures' NBehave.Narrator.Framework.Specifications.ScenarioWithBackground' NBehave.Narrator.Framework.Specifications.WhenAddingAnActionToTheCatalog' NBehave.Narrator.Framework.Specifications.WhenAddingAMethodWithNoParameters' NBehave.Narrator.Framework.Specifications.WhenAddingAMethodThatStartWithAnd' NBehave.Narrator.Framework.Specifications.WhenClassWithActionStepsAttributeImplementsIMatchFiles' NBehave.Narrator.Framework.Specifications.ScenarioContextSpec' NBehave.Narrator.Framework.Specifications.When_AfterStep_throws_exception' NBehave.Narrator.Framework.Specifications.When_first_step_throws_exception
Feature Concentration,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications.Domain,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActionMethodInfoSpec]' [ExampleBuilderSpec]' [ExampleTableFormatterSpec]' [FeatureSpec]' [ScenarioSpec]' [StringTableStepSpec]. LCC (Lack of Component Cohesion) = 1,NBehave.Narrator.Framework.Specifications.Domain.ExampleBuilderSpec' NBehave.Narrator.Framework.Specifications.Domain.ExampleTableFormatterSpec' NBehave.Narrator.Framework.Specifications.Domain.FeatureSpec' NBehave.Narrator.Framework.Specifications.Domain.ScenarioSpec' NBehave.Narrator.Framework.Specifications.Domain.StringTableStepSpec
Feature Concentration,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications.EventListeners,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ColorfulConsoleOutputEventListenerSpec' When_running_a_feature_file_with_one_passing_scenario' When_running_scenario_with_examples' When_running_scenario_with_unimplemented_step' When_running_scenario_with_tables]' [FailSpecResultEventListenerSpec]' [CodeGenEventListenerSpec' WhenRunningWithCodegen]' [MultiOutputEventListenerSpec]' [XmlOutputEventListenerSpec' WhenRunningWithXmlListener' WhenCreatingXmlForScenarioWithExamples]' [XmlOutputWriterSpec' StepNode' StepNode_with_docstring' ScenarioNode' BackgroundNode' FeatureNode' WhenMultipleStoriesHaveScenariosWithSameTitle]. LCC (Lack of Component Cohesion) = 0.32,NBehave.Narrator.Framework.Specifications.EventListeners.XmlOutputEventListenerSpec' NBehave.Narrator.Framework.Specifications.EventListeners.WhenRunningWithXmlListener' NBehave.Narrator.Framework.Specifications.EventListeners.WhenCreatingXmlForScenarioWithExamples' NBehave.Narrator.Framework.Specifications.EventListeners.CodeGenEventListenerSpec' NBehave.Narrator.Framework.Specifications.EventListeners.WhenRunningWithCodegen' NBehave.Narrator.Framework.Specifications.EventListeners.FailSpecResultEventListenerSpec' NBehave.Narrator.Framework.Specifications.EventListeners.MultiOutputEventListenerSpec
Feature Concentration,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications.Internal,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ContextHandlerSpec' When_FeatureEvents_are_received' When_ScenarioEvents_are_received' When_StepEvents_are_received]' [FeatureRunnerSpec' When_running_scenario_with_table_steps_that_fail]. LCC (Lack of Component Cohesion) = 0.33,NBehave.Narrator.Framework.Specifications.Internal.FeatureRunnerSpec' NBehave.Narrator.Framework.Specifications.Internal.When_running_scenario_with_table_steps_that_fail
Feature Concentration,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications.System.Specs,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [WhenRunningAScenarioWithABackgroundSection' SystemTestContext' WhenRunningAScenarioWithScenarioOutlines' WhenRunningATableScenario' WhenRunningAScenarioWithTags' When_running_only_scenario_with_tag' When_running_with_tag_that_matches_no_scenario' When_running_scenarios_excluding_tag' When_running_scenarios_with_both_excluding_and_including_tags' WhenRunningAScenarioWithExamplesAndTables' WhenRunningAScenarioWithScenarioOutlinesButNoActionSteps' WhenRunningAScenarioWithAFailingStep' WhenRunningAScenarioWithArguments' WhenRunningAScenario]' [ScenarioStepsForBackground]' [ExamplesWithTableSteps]' [ScenarioStepsWithFailingStep]' [ScenarioStepsWithArguments]' [ScenarioSteps]' [ScenarioOutlineSteps]' [TableScenarioSteps]. LCC (Lack of Component Cohesion) = 0.38,NBehave.Narrator.Framework.Specifications.System.Specs.ScenarioStepsWithFailingStep' NBehave.Narrator.Framework.Specifications.System.Specs.ScenarioStepsWithArguments' NBehave.Narrator.Framework.Specifications.System.Specs.ScenarioSteps' NBehave.Narrator.Framework.Specifications.System.Specs.ScenarioOutlineSteps' NBehave.Narrator.Framework.Specifications.System.Specs.TableScenarioSteps
Feature Concentration,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications.Text,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActionStepAttributeSpec]' [SomeSpec]' [Some_Spec]' [Some]' [Spec]' [IgnoreSpaceAndUnderScoreMatcherSpec]' [ExampleSpec]' [StringStepSpecs]' [WhenComparingStringSteps]. LCC (Lack of Component Cohesion) = 1,NBehave.Narrator.Framework.Specifications.Text.SomeSpec' NBehave.Narrator.Framework.Specifications.Text.Some_Spec' NBehave.Narrator.Framework.Specifications.Text.Some' NBehave.Narrator.Framework.Specifications.Text.Spec' NBehave.Narrator.Framework.Specifications.Text.IgnoreSpaceAndUnderScoreMatcherSpec' NBehave.Narrator.Framework.Specifications.Text.ExampleSpec' NBehave.Narrator.Framework.Specifications.Text.StringStepSpecs' NBehave.Narrator.Framework.Specifications.Text.WhenComparingStringSteps
Scattered Functionality,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NBehave.Narrator.Framework.Extensions' NBehave.Narrator.Framework.Internal,NBehave.Narrator.Framework.Extensions.ActionStepConverterExtensions' NBehave.Narrator.Framework.Internal.ActionCatalog' NBehave.Narrator.Framework.Extensions.StringExtensions' NBehave.Narrator.Framework.Internal.ParameterConverter
Scattered Functionality,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NBehave.Narrator.Framework.Internal' NBehave.Narrator.Framework.Extensions' NBehave.Narrator.Framework,NBehave.Narrator.Framework.Internal.IRunner' NBehave.Narrator.Framework.Extensions.NBehaveConfigurationExtensions' NBehave.Narrator.Framework.NBehaveConfiguration' NBehave.Narrator.Framework.Internal.ActionCatalog' NBehave.Narrator.Framework.Extensions.ActionStepConverterExtensions' NBehave.Narrator.Framework.StringStep' NBehave.Narrator.Framework.Internal.IStringStepRunner
Scattered Functionality,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NBehave.Narrator.Framework' NBehave.Narrator.Framework.Extensions,NBehave.Narrator.Framework.HooksParser' NBehave.Narrator.Framework.HooksCatalog' NBehave.Narrator.Framework.Extensions.EnumerableExtensions' NBehave.Narrator.Framework.HookMetaData' NBehave.Narrator.Framework.ScenarioResult' NBehave.Narrator.Framework.Extensions.StringExtensions' NBehave.Narrator.Framework.FeatureResult' NBehave.Narrator.Framework.SummaryWriter
Scattered Functionality,NBehave.Narrator.Framework.Specifications,NBehave.Narrator.Framework.Specifications,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NBehave.Narrator.Framework.Internal' NBehave.Narrator.Framework,NBehave.Narrator.Framework.Internal.ActionCatalog' NBehave.Narrator.Framework.StringTableStep' NBehave.Narrator.Framework.Internal.ParameterConverter' NBehave.Narrator.Framework.NBehaveConfiguration' NBehave.Narrator.Framework.Internal.RunnerFactory' NBehave.Narrator.Framework.Internal.IStringStepRunner' NBehave.Narrator.Framework.Feature' NBehave.Narrator.Framework.Internal.IFeatureRunner' NBehave.Narrator.Framework.Scenario
