Implementation smell,Namespace,Class,File,Method,Description
Long Method,Orvid.Compression,LZMADecoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,Code,The method has 114 lines of code.
Long Method,Orvid.Compression,LZMAEncoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,GetOptimum,The method has 449 lines of code.
Long Method,Orvid.Compression,LZMAEncoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,CodeOneBlock,The method has 156 lines of code.
Long Method,Orvid.Compression,LZBinTree,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,GetMatches,The method has 122 lines of code.
Long Method,Orvid.Compression.Streams,BZip2InputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,GetAndMoveToFrontDecode,The method has 152 lines of code.
Long Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,SendMTFValues,The method has 351 lines of code.
Long Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,QSort3,The method has 119 lines of code.
Long Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,MainSort,The method has 196 lines of code.
Long Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,FullGtU,The method has 126 lines of code.
Long Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,GenerateMTFValues,The method has 102 lines of code.
Long Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,HbMakeCodeLengths,The method has 139 lines of code.
Long Method,Orvid.Compression.Streams,InflaterDynHeader,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\Deflate.cs,Decode,The method has 115 lines of code.
Long Method,Orvid.Compression.Streams,Inflater,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\Deflate.cs,Decode,The method has 110 lines of code.
Long Method,Orvid.Compression.Streams,GZipInputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\Gzip.cs,ReadHeader,The method has 151 lines of code.
Long Method,Orvid.Compression.Streams,LzwInputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\Lzw.cs,Read,The method has 179 lines of code.
Complex Method,Orvid.Compression,LZMADecoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,Code,Cyclomatic complexity of the method is 15
Complex Method,Orvid.Compression,LZMAEncoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,GetOptimum,Cyclomatic complexity of the method is 64
Complex Method,Orvid.Compression,LZMAEncoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,CodeOneBlock,Cyclomatic complexity of the method is 24
Complex Method,Orvid.Compression,LZMAEncoder,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,SetCoderProperties,Cyclomatic complexity of the method is 26
Complex Method,Orvid.Compression,LZBinTree,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\LZMA.cs,GetMatches,Cyclomatic complexity of the method is 22
Complex Method,Orvid.Compression.Checksums,Adler32,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Checksums\Adler32.cs,Update,Cyclomatic complexity of the method is 9
Complex Method,Orvid.Compression.Streams,BZip2InputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,RecvDecodingTables,Cyclomatic complexity of the method is 18
Complex Method,Orvid.Compression.Streams,BZip2InputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,GetAndMoveToFrontDecode,Cyclomatic complexity of the method is 18
Complex Method,Orvid.Compression.Streams,BZip2InputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,HbCreateDecodeTables,Cyclomatic complexity of the method is 10
Complex Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,SendMTFValues,Cyclomatic complexity of the method is 63
Complex Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,SimpleSort,Cyclomatic complexity of the method is 15
Complex Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,QSort3,Cyclomatic complexity of the method is 16
Complex Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,MainSort,Cyclomatic complexity of the method is 25
Complex Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,GenerateMTFValues,Cyclomatic complexity of the method is 14
Complex Method,Orvid.Compression.Streams,BZip2OutputStream,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\BZip2.cs,HbMakeCodeLengths,Cyclomatic complexity of the method is 22
Complex Method,Orvid.Compression.Streams,InflaterHuffmanTree,D:\research\architectureSmells\repos\CosmosOS_Cosmos\Users\Orvid\Orvid.Compression\Streams\Deflate.cs,BuildTree,Cyclomatic complexity of the method is 10
