Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Cosmos.Sys.FileSystem.Ext2,Ext2,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\Ext2\Ext2.cs,GetDirectoryListing,Cyclomatic complexity of the method is 10
Long Identifier,Cosmos.Sys.FileSystem.Ext2,Ext2,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\Ext2\Ext2.cs,ReadINodeBlock,The length of the parameter xIndirectBlockRefsPerDataBlock is 30.
Long Statement,Cosmos.Sys.FileSystem.Ext2,Ext2,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\Ext2\Ext2.cs,ToUInt32,The length of the statement  "            return (uint)((((buffer[index + 3] << 0x18) | (buffer[index + 2] << 0x10)) | (buffer[index + 1] << 8)) | buffer[index]); " is 120.
Long Statement,Cosmos.Sys.FileSystem.FAT32,FAT32,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\FAT32\FAT.cs,Format,The length of the statement  "            FileAllocationTable = new FileAllocationTableFAT32(this' p' BootSector.ReservedSectorCount' (uint)(BootSector.ReservedSectorCount + BootSector.FATsz16)); " is 153.
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,MBR,The following statement contains a magic number: Partition = new IBMPartitionInformation[4];
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,MBR,The following statement contains a magic number: Partition[2] = new IBMPartitionInformation(this' 2);
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,MBR,The following statement contains a magic number: Partition[2] = new IBMPartitionInformation(this' 2);
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,MBR,The following statement contains a magic number: Partition[3] = new IBMPartitionInformation(this' 3);
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,MBR,The following statement contains a magic number: Partition[3] = new IBMPartitionInformation(this' 3);
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,Save,The following statement contains a magic number: Sector[510] = 0x55;
Magic Number,Cosmos.Sys.FileSystem,MBR,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,Save,The following statement contains a magic number: Sector[511] = 0xaa;
Magic Number,Cosmos.Sys.FileSystem,IBMPartitionInformation,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,IBMPartitionInformation,The following statement contains a magic number: this.offset=446+16*index;
Magic Number,Cosmos.Sys.FileSystem,IBMPartitionInformation,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBR.cs,IBMPartitionInformation,The following statement contains a magic number: this.offset=446+16*index;
Magic Number,Cosmos.Sys.FileSystem,MBT,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBT.cs,getPartitions,The following statement contains a magic number: if (!(xBlockContents[xBlockDev.BlockSize - 2] == 0x55 && xBlockContents[xBlockDev.BlockSize - 1] == 0xAA))              {                  //DebugUtil.SendMessage("MBT"' "Does not contain MBR");                  //Hardware.DebugUtil.SendATA_BlockReceived(255' 255' 0' xBlockContents);                  return default(List<Device>);              }
Magic Number,Cosmos.Sys.FileSystem,MBT,C:\repos\CosmosOS_Cosmos\source\Archive\Cosmos.Kernel.FileSystems\MBT.cs,getPartitions,The following statement contains a magic number: for (byte j = 0; j < 4; j++)              {                  //DebugUtil.SendNumber("MBT"' "Partition Status"' xBlockContents[xContentsIndex]' 8);                  if (!(xBlockContents[xContentsIndex] == 0x80 || xBlockContents[xContentsIndex] == 0))                  {                      xContentsIndex += 16;                      continue;                  }                  xContentsIndex += 8;                  uint xStart = BitConverter.ToUInt32(xBlockContents' xContentsIndex);                  xContentsIndex += 4;                  uint xLength = BitConverter.ToUInt32(xBlockContents' xContentsIndex);                  xContentsIndex += 4;                  if (xStart > 0 && xLength > 0)                  {                      //DebugUtil.SendDoubleNumber("MBT"' "Entry Found. Start' Length in blocks"' xStart' 32' xLength' 32);                      xStart += 2;                      Console.WriteLine("Add Partition to Device list");                      partitionList.Add(new MBTPartition(xBlockDev' xStart' xLength' "Partition")); //Causes System Fault on the HTC Shift!                      //DebugUtil.SendMessage("MBT"' "FoundPartition");                  }              }
