Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CommonContents3D,3,8,11,0,5,193,29,0,0,0.88,7,1
DrawHelper3D,10,14,0,1,11,178,16,0,0,0.81,2,2
AnimationHandle,0,4,8,0,4,99,8,0,0,0,0,1
AnimationModel,4,12,10,0,11,316,47,0,1,0.77,1,8
Bullet,2,7,6,0,4,113,11,0,1,0.86,0,1
WeaponData,1,5,9,0,2,96,8,0,1,1,1,3
Weapon,6,10,17,0,7,229,23,0,1,0.85,5,2
Character,17,32,41,0,19,1263,173,1,1,0.94,8,2
Player,0,3,1,0,3,181,28,0,2,0,6,2
CharacterFactory,2,7,2,1,4,130,23,0,0,0.93,3,3
WeaponFactory,2,8,2,0,4,157,24,0,0,0.81,2,4
ModelDataCheck,0,7,0,0,7,137,30,0,0,0,1,3
ICameraTraceObject,0,4,0,0,0,7,4,1,0,0,0,1
ICollideObject,0,1,0,0,0,4,1,1,0,0,0,1
MyCamera,22,21,9,6,12,605,60,0,0,0.94,2,4
CollisionController,7,6,0,0,6,96,14,0,0,0.71,0,0
Math3D,2,2,0,0,2,52,4,0,0,0,0,1
CharacterState,0,0,0,0,0,18,0,0,0,0,0,4
CharacterAnim,0,0,0,0,0,59,0,0,0,0,0,3
ICharacter,0,4,10,0,0,43,4,2,1,0,0,1
IPlayer,0,1,0,0,0,4,1,1,2,0,1,0
IWeaponData,0,0,8,0,0,27,0,2,0,0,0,0
IWeapon,0,3,4,0,0,18,3,1,0,0,0,0
IBullet,0,2,0,0,0,5,2,1,0,0,0,0
