Method,LOC,CC,PC
Comment:Comment,3,1,0
Comment:Comment,3,1,1
Comment:Init,10,1,0
Comment:Copy,13,2,1
Comment:Comment,74,11,1
Comment:Comment,10,1,8
Comment:Comment,2,1,4
Comment:ToString,3,1,0
Comment:GetNowDate,3,1,0
Comment:GetDrawWidth,3,1,1
Comment:GetDrawHeight,3,1,0
DrawComment:DrawComment,10,1,7
DrawComment:Update,8,2,2
DrawComment:CalcX,4,1,2
DrawComment:CheckValidity,3,1,1
DrawComment:Draw,15,3,3
FileSetting:FileSetting,3,1,0
FileSetting:FileSetting,3,1,1
FileSetting:FileSetting,5,2,1
FileSetting:Init,11,1,0
FileSetting:Copy,17,3,1
FileSetting:ToString,34,4,2
FileSetting:Parse,70,4,1
FileSetting:IsImageFile,3,1,0
FileSetting:IsSoundFile,3,1,1
FileSetting:IsMovieFile,3,1,0
FileSetting:IsImageFile,9,3,1
FileSetting:IsSoundFile,9,3,1
FileSetting:IsMovieFile,9,3,1
FileSetting:GetHashCode,3,1,0
FileSetting:Equals,5,1,1
FileSetting:Equals,5,1,1
FileSettings:FileSettings,3,1,0
FileSettings:FileSettings,2,1,1
FileSettings:FileSettings,3,1,1
FileSettings:Init,3,1,0
FileSettings:Copy,7,2,1
FileSettings:CheckFiles,27,9,0
FileSettings:Copy,3,1,1
FileSettings:GetSerializeType,3,1,0
FileBase:FileBase,10,1,1
FileBase:SetSetting,5,1,1
FileBase:Update,159,32,4
FileBase:CalcDownloadRate,15,2,2
FileBase:CancelToLoad,2,1,0
FileBase:StartLoading,1,1,2
FileBase:CheckLoadFinished,1,1,1
FileBase:CheckValidity,1,1,1
FileBase:CheckDownload,6,2,1
FileBase:CheckFailedDownload,6,2,1
FileBase:CheckFileDownloadCanceled,5,2,1
FileBase:OnLoad,5,1,1
FileBase:OnSuspendDispose,3,1,0
FileBase:OffSuspendDispose,3,1,0
FileBase:OnDispose,5,2,0
FileBase:CancelDownloading,12,4,2
FileBase:DisposeFile,1,1,1
FileBase:Draw,22,2,5
FileBase:DrawPreview,14,2,6
FileBase:DrawPreview,7,1,5
FileBase:DrawPreview,1,1,3
FileBase:DrawBuffer,60,7,3
FileBase:CommentUpdated,2,1,0
FileBase:SetSizeStr,3,1,0
FileBase:GetSizeStr,18,4,1
FileBase:Update,2,1,4
FileBase:IsSoundFile,3,1,1
FileBase:IsImageFile,3,1,0
FileBase:Dispose,4,1,0
FileBase:Dispose,4,1,1
FileBase:Dispose,9,3,1
FileBase:DisposeManagedObject,11,3,0
FileBase:DisposeUnmanagedObject,2,1,0
FileShare:FileShare,2,1,0
FileShare:FileShare,2,1,1
FileShare:GetGameInfo,14,2,0
FileShare:GetNewInstance,3,1,1
FileShare:CreateServerScreen,3,1,1
FileShare:CreateGameScreen,3,1,1
FileShare:CreateRoomScreen,3,1,1
FileShareGameScreen:SetLogWindow,18,3,0
FileShareGameScreen:FileShareGameScreen,2,1,1
FileShareGameScreen:InitScreen,85,3,1
FileShareGameScreen:LoadContent,9,5,2
FileShareGameScreen:ReleaseContent,18,5,1
FileShareGameScreen:DeleteUploadFileThreadFunc,14,4,0
FileShareGameScreen:HandleInput,169,39,2
FileShareGameScreen:Draw,208,46,2
FileShareGameScreen:GetFileList,3,1,1
FileShareGameScreen:ParseGameCommand,138,78,6
FileShareGameScreen:ParseGameCommandUDP,2,1,4
FileShareGameScreen:GetEndGameFlag,3,1,1
FileShareGameScreen:Update,812,117,117
FileShareGameScreen:UpdateFileData,110,26,2
FileShareGameScreen:AddNewFile,44,4,4
FileShareGameScreen:SetItemState,44,10,0
FileShareGameScreen:MakeFileDialogFilter,26,4,0
FileShareGameScreen:PlayerLeaved,3,1,4
FileShareGameScreen:FailedSendFileData,3,1,2
FileShareGameScreen:FileDownloadCanceled,8,3,2
FileShareGameScreen:LeaveRoom,5,1,2
FileShareGameScreen:Chatted,8,1,6
FileShareRoomScreen:FileShareRoomScreen,2,1,1
FileShareRoomScreen:GetLoadingGameScreenOption,3,1,0
FileShareRoomScreen:InitScreen,4,1,1
FileShareRoomScreen:LoadContent,2,1,2
FileShareRoomScreen:ReleaseContent,2,1,1
FileShareRoomScreen:HandleInput,2,1,2
FileShareRoomScreen:Draw,2,1,2
FileShareRoomScreen:Update,6,2,2
FileShareRoomScreen:ParseGameCommand,2,1,4
FileShareRoomScreen:ParseGameCommandUDP,2,1,4
FileShareRoomScreen:StartGame,3,1,2
FileShareServerScreen:FileShareServerScreen,3,1,1
FileShareServerScreen:FileShareServerScreen,5,1,0
FileShareServerScreen:RoomDeleted,26,8,0
FileShareServerScreen:Init,17,3,0
FileShareServerScreen:Update,71,14,3
FileShareServerScreen:ParseTCPMessages,114,25,11
FileShareServerScreen:GetUploadFileName,18,2,0
FileShareServerScreen:MakeRandomString,7,2,0
FileShareServerScreen:GetRandomChar,12,3,0
FileShareServerScreen:ParseMessage,108,21,6
FileShareServerScreen:RemoveString,10,2,2
FileShareServerScreen:GetStrNumberMessage,38,8,3
FileShareServerScreen:FileRecieved,13,3,2
FileShareServerScreen:FileDownloadCanceled,3,1,2
FileShareServerScreen:FailedSendFileData,3,1,2
FileShareServerScreen:FileSendCanceled,3,1,2
ImageFile:ImageFile,2,1,1
ImageFile:StartLoading,6,2,2
ImageFile:DrawPreview,35,9,3
ImageFile:Update,23,8,4
ImageFile:GetRate,4,1,1
ImageFile:SetComments,68,14,5
ImageFile:CommentUpdated,3,1,0
ImageFile:CheckLoadFinished,3,1,1
ImageFile:CheckValidity,3,1,1
ImageFile:DisposeFile,6,2,1
MovieFile:MovieFile,2,1,4
MovieFile:DrawMain,25,3,3
MovieFile:Load,3,1,1
MovieFile:ChangeVolume,18,2,0
MovieFile:Seek,3,1,1
MovieFile:Play,3,1,0
MovieFile:Stop,3,1,0
MovieFile:Delete,3,1,0
MovieFile:GetNowTime,3,1,0
MovieFile:GetTotalTime,24,3,0
OtherFile:OtherFile,3,1,1
OtherFile:StartLoading,2,1,2
OtherFile:DrawPreview,29,7,3
OtherFile:Update,21,7,4
OtherFile:GetRate,4,1,1
OtherFile:SetComments,68,14,5
OtherFile:CommentUpdated,3,1,0
OtherFile:CheckLoadFinished,3,1,1
OtherFile:CheckValidity,3,1,1
OtherFile:DisposeFile,2,1,1
SoundFile:SoundFile,9,1,4
SoundFile:SetFileIndex,3,1,1
SoundFile:StartLoading,16,4,2
SoundFile:DrawBuffer,3,1,3
SoundFile:DrawPreview,68,17,3
SoundFile:Update,90,21,4
SoundFile:SetComments,55,12,6
SoundFile:CommentUpdated,3,1,0
SoundFile:StopMusic,11,2,2
SoundFile:OnPlay,7,2,0
SoundFile:OffPlay,7,2,1
SoundFile:CancelOnPlayMusic,3,1,0
SoundFile:SuspendRestart,3,1,0
SoundFile:CheckLoadFinished,15,7,1
SoundFile:CheckValidity,3,1,1
SoundFile:DisposeFile,14,4,1
SoundFile:StopMusic,4,1,0
SoundFile:SetCurrentTime,25,8,3
SoundFile:StartMusic,7,2,0
SoundFile:DisposeThreadFunc,11,2,0
SoundFile:DisposeManagedObject,3,1,0
SoundFile:DisposeUnmanagedObject,3,1,0
SoundFile:CancelToLoad,3,1,0
SoundFile:DrawMain,23,2,3
SoundFile:Load,3,1,1
SoundFile:ChangeVolume,3,1,0
SoundFile:Seek,3,1,1
SoundFile:Play,3,1,0
SoundFile:Stop,3,1,0
SoundFile:Delete,3,1,0
SoundFile:GetNowTime,3,1,0
SoundFile:GetTotalTime,3,1,0
SearchFilterForm:SearchFilterForm,6,1,1
SearchFilterForm:SetFilter,134,84,1
SearchFilterForm:InitFilter,3,1,0
SearchFilterForm:ReloadFilter,3,1,0
SearchFilterForm:GetFilter,68,31,0
SearchFilterForm:button1_Click,6,1,2
SearchFilterForm:button2_Click,5,1,2
SearchFilterForm:button3_Click,4,1,2
SearchFilterForm:button4_Click,4,1,2
SearchFilter:SearchFilter,13,1,11
SearchFilter:SearchFilter,2,1,9
SearchFilter:SearchFilter,2,1,9
SearchFilter:SearchFilter,2,1,8
SearchFilter:SearchFilter,2,1,6
SearchFilter:SearchFilter,2,1,5
SearchFilter:SearchFilter,2,1,3
SearchFilter:SearchFilter,2,1,1
SearchFilter:SearchFilter,3,1,1
SearchFilter:SearchFilter,3,1,1
SearchFilter:Init,13,1,0
SearchFilter:Copy,13,1,1
SearchFilter:ToString,26,1,0
SearchFilter:Parse,72,2,1
SearchFilter:GetFilteredFileSettings,8,2,5
SearchFilter:OrderFunc,27,14,1
SearchFilter:CheckMatchedSetting,5,1,1
SearchFilter:CheckSearchWord,26,10,1
SearchFilter:CheckSearchWordTitle,3,1,1
SearchFilter:CheckSearchWordTag,36,11,1
SearchFilter:CheckSearchWordDiscription,3,1,1
SearchFilter:CheckSearchWordUserID,4,1,1
SearchFilter:CheckSearchWord,27,8,1
SearchFilter:CheckSearchWord2,13,4,2
SearchFilter:CheckUploadDate,27,7,1
SearchFilter:CheckResultType,38,13,1
SearchFilter:CheckSize,10,2,1
SetFileInfoForm:SetFileInfoForm,11,1,1
SetFileInfoForm:SetFileInfoForm,20,3,1
SetFileInfoForm:OKButton_Click,24,2,2
SetFileInfoForm:CanceledButton_Click,4,1,2
SetFileInfoForm:DeleteButton_Click,10,2,2
