Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Assemble,0,3,0,0,1,49,5,0,0,0,3,1
DnBContext,6,3,2,0,3,210,27,0,0,0.33,8,0
Candidate,0,0,9,0,0,42,0,0,0,0,0,2
PrincipalOfficer,0,0,3,0,0,18,0,0,0,0,0,1
DnBProfile,0,0,10,0,0,46,0,0,0,0,0,1
StatementBuilder,0,11,0,0,0,112,17,0,0,0,0,1
StringSimilarity,0,3,0,0,1,49,11,0,0,0,0,0
TransactionDetail,0,0,3,0,0,18,0,0,0,0,0,0
TransactionResult,0,0,3,0,0,18,0,0,0,0,0,0
InquiryDetail,0,0,2,0,0,13,0,0,0,0,0,0
LastUpdateDate,0,0,1,0,0,8,0,0,0,0,0,0
TransferDUNSNumberRegistration,0,0,1,0,0,8,0,0,0,0,0,0
NonMarketableReasonText,0,0,2,0,0,13,0,0,0,0,0,0
SubjectHeader,0,0,7,0,0,38,0,0,0,0,0,0
TelephoneNumber,0,0,3,0,0,18,0,0,0,0,0,0
Telecommunication,0,0,1,0,0,8,0,0,0,0,0,0
StreetAddressLine,0,0,1,0,0,8,0,0,0,0,0,0
TenureTypeText,0,0,2,0,0,13,0,0,0,0,0,0
AddressUsageTenureDetail,0,0,1,0,0,8,0,0,0,0,0,0
PrimaryAddress,0,0,12,0,0,63,0,0,0,0,0,0
Location,0,0,1,0,0,8,0,0,0,0,0,0
FinancialStatementToDate,0,0,1,0,0,8,0,0,0,0,0,0
StatementHeaderDetails,0,0,1,0,0,8,0,0,0,0,0,0
SalesRevenueAmount,0,0,3,0,0,18,0,0,0,0,0,0
KeyFinancialFiguresOverview,0,0,2,0,0,13,0,0,0,0,0,0
Financial,0,0,1,0,0,8,0,0,0,0,0,0
OrganizationName2,0,0,1,0,0,8,0,0,0,0,0,0
OrganizationPrimaryName,0,0,1,0,0,8,0,0,0,0,0,0
OrganizationName,0,0,1,0,0,8,0,0,0,0,0,0
FamilyTreeMemberRoleText,0,0,2,0,0,13,0,0,0,0,0,0
FamilyTreeMemberRole,0,0,1,0,0,8,0,0,0,0,0,0
ControlOwnershipDate,0,0,1,0,0,8,0,0,0,0,0,0
ControlOwnershipTypeText,0,0,2,0,0,13,0,0,0,0,0,0
OperatingStatusText,0,0,2,0,0,13,0,0,0,0,0,0
OrganizationDetail,0,0,5,0,0,28,0,0,0,0,0,0
StreetAddressLine2,0,0,1,0,0,8,0,0,0,0,0,0
PrimaryAddress2,0,0,3,0,0,18,0,0,0,0,0,0
RegistrationLocation,0,0,1,0,0,8,0,0,0,0,0,0
StartDate,0,0,1,0,0,8,0,0,0,0,0,0
OrganizationIdentificationNumberDetail,0,0,10,0,0,53,0,0,0,0,0,0
RegisteredDetail,0,0,2,0,0,13,0,0,0,0,0,0
IndustryCode3,0,0,1,0,0,8,0,0,0,0,0,0
IndustryCodeDescription,0,0,3,0,0,18,0,0,0,0,0,0
IndustryCode2,0,0,6,0,0,33,0,0,0,0,0,0
IndustryCode,0,0,1,0,0,8,0,0,0,0,0,0
LineOfBusinessDescription,0,0,1,0,0,8,0,0,0,0,0,0
LineOfBusinessDetail,0,0,1,0,0,8,0,0,0,0,0,0
ActivitiesAndOperations,0,0,2,0,0,13,0,0,0,0,0,0
ReliabilityText,0,0,2,0,0,13,0,0,0,0,0,0
IndividualEntityEmployeeDetails,0,0,2,0,0,13,0,0,0,0,0,0
EmployeeBasisText,0,0,2,0,0,13,0,0,0,0,0,0
EmployeeCategoryDetail,0,0,1,0,0,8,0,0,0,0,0,0
ReliabilityText2,0,0,2,0,0,13,0,0,0,0,0,0
ConsolidatedEmployeeDetails,0,0,3,0,0,18,0,0,0,0,0,0
EmployeeFigures,0,0,2,0,0,13,0,0,0,0,0,0
HistoryRatingText,0,0,2,0,0,13,0,0,0,0,0,0
Assessment,0,0,1,0,0,8,0,0,0,0,0,0
PrincipalName,0,0,2,0,0,13,0,0,0,0,0,0
