Method,LOC,CC,PC
Program:ChapterMain,11,2,0
Program:Decrement,7,2,0
Program:ChapterMain,9,1,0
Program:ChapterMain,3,1,0
Program:CountAsync,11,2,0
Program:Decrement,3,1,0
Program:ChapterMain,23,2,0
Program:Decrement,18,2,0
Program:ChapterMain,14,2,0
Program:Decrement,9,2,0
SynchronizationUsingInterlocked:Initialize,5,1,1
Program:ChapterMain,9,2,0
TemperatureEventArgs:TemperatureEventArgs,3,1,1
Program:ChapterMain,15,1,0
TemperatureEventArgs:TemperatureEventArgs,3,1,1
Program:ChapterMain,23,1,0
Program:DoWork,6,1,0
Program:ChapterMain,22,1,0
Program:ChapterMain,11,2,0
Program:Decrement,9,2,0
Program:ChapterMain,11,2,0
Program:Decrement,7,2,0
Pomodoro:TickAsync,15,5,1
Pomodoro:DisplaySecondTicker,4,1,0
Pomodoro:DisplayMinuteTicker,4,1,1
PiCalculation:CalculateAsync,3,1,1
PiCalculation:CalculateAsync,4,1,2
PiCalculation:CalculateAsync,15,1,3
CalculateCompletedEventArgs:CalculateCompletedEventArgs,3,1,4
Program:Main,1,1,1
