Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Account,4,0,9,0,0,51,0,0,1,0,4,1
Bank,2,0,4,0,0,27,0,0,1,0,2,0
Currency,1,3,3,0,3,46,5,0,1,0.67,2,0
ExchangeRateUnavailableException,0,4,0,0,3,20,4,0,0,0,0,1
Exchange,0,0,3,0,0,17,0,0,1,0,0,1
IUser,0,0,0,0,0,3,0,0,0,0,0,0
Income,0,0,4,0,0,21,0,0,1,0,0,0
Expense,0,0,4,0,0,21,0,0,1,0,0,0
BankSlipPayment,0,0,5,0,0,25,0,0,1,0,0,2
CashPayment,0,0,0,0,0,3,0,0,1,0,0,1
Category,1,4,2,0,4,42,4,0,1,0.75,1,0
CheckPayment,0,0,8,0,0,38,0,0,1,0,0,2
CreditCard,1,0,3,0,0,21,0,0,1,0,1,0
CreditCardFlag,0,0,0,0,0,5,0,0,0,0,0,0
CreditCardPayment,0,0,5,0,0,25,0,0,1,0,0,2
DebitCard,1,0,2,0,0,17,0,0,1,0,1,1
DebitCardPayment,0,0,1,0,0,9,0,0,1,0,0,3
ICard,0,0,1,0,0,9,0,1,0,0,0,0
Card,0,0,1,0,0,9,0,2,1,0,0,1
Entity,1,0,4,0,0,25,0,10,0,0,0,3
IEntry,0,0,4,0,0,21,0,1,0,0,0,0
Entry,0,0,4,0,0,21,0,2,1,0,0,1
IPayment,0,0,4,0,0,21,0,1,0,0,0,0
Payment,0,0,4,0,0,21,0,6,1,0,0,1
TransferPayment,0,0,3,0,0,17,0,0,2,0,0,2
Product,0,0,3,0,0,17,0,0,2,0,0,0
Service,0,0,5,0,0,25,0,0,2,0,0,0
UnitOfMeasure,0,0,0,0,0,23,0,0,0,0,0,0
Strings,2,1,14,0,0,141,1,0,0,0,0,0
