Implementation smell,Namespace,Class,File,Method,Description
Long Method,OpenGlobe.Renderer,KeyboardGL3x,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\GL3x\Input\KeyboardGL3x.cs,OpenTKToOpenGlobe,The method has 265 lines of code.
Long Method,OpenGlobe.Renderer,Device,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Device.cs,CreateMeshBuffers,The method has 206 lines of code.
Long Method,OpenGlobe.Renderer,Texture2DDescription,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Textures\Texture2DDescription.cs,SizeInBytes,The method has 106 lines of code.
Long Method,OpenGlobe.Renderer.GL3x,TypeConverterGL3x,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\GL3x\TypeConverterGL3x.cs,To,The method has 100 lines of code.
Long Method,OpenGlobe.Renderer.GL3x,TypeConverterGL3x,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\GL3x\TypeConverterGL3x.cs,To,The method has 106 lines of code.
Long Method,OpenGlobe.Renderer.GL3x,TypeConverterGL3x,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\GL3x\TypeConverterGL3x.cs,TextureToPixelType,The method has 103 lines of code.
Complex Method,OpenGlobe.Renderer,TextureAtlas,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Tools\TextureAtlas.cs,TextureAtlas,Cyclomatic complexity of the method is 12
Complex Method,OpenGlobe.Renderer,Device,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Device.cs,CreateMeshBuffers,Cyclomatic complexity of the method is 18
Complex Method,OpenGlobe.Renderer.GL3x,ContextGL3x,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\GL3x\ContextGL3x.cs,VerifyDraw,Cyclomatic complexity of the method is 8
Complex Method,OpenGlobe.Renderer.GL3x,FramebufferGL3x,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\GL3x\Framebuffer\FramebufferGL3x.cs,Clean,Cyclomatic complexity of the method is 8
Long Parameter List,OpenGlobe.Renderer,TextureUtility,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Textures\TextureUtility.cs,RequiredSizeInBytes,The method has 5 parameters. Parameters: width' height' format' dataType' rowAlignment
Long Parameter List,OpenGlobe.Renderer,VertexBufferAttribute,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\VertexArray\VertexBufferAttribute.cs,VertexBufferAttribute,The method has 6 parameters. Parameters: vertexBuffer' componentDatatype' numberOfComponents' normalize' offsetInBytes' strideInBytes
Long Parameter List,OpenGlobe.Renderer,Context,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Context.cs,Draw,The method has 5 parameters. Parameters: primitiveType' offset' count' drawState' sceneState
Long Parameter List,OpenGlobe.Renderer,Device,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Device.cs,CreateTexture2DSampler,The method has 5 parameters. Parameters: minificationFilter' magnificationFilter' wrapS' wrapT' maximumAnistropy
Long Parameter List,OpenGlobe.Renderer,UniformBlockArrayMember,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Shaders\UniformBlockArrayMember.cs,UniformBlockArrayMember,The method has 5 parameters. Parameters: name' type' offsetInBytes' length' elementStrideInBytes
Long Parameter List,OpenGlobe.Renderer,UniformBlockMatrixMember,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Shaders\UniformBlockMatrixMember.cs,UniformBlockMatrixMember,The method has 5 parameters. Parameters: name' type' offsetInBytes' strideInBytes' rowMajor
Long Parameter List,OpenGlobe.Renderer,UniformBlockMatrixArrayMember,C:\repos\virtualglobebook_OpenGlobe\Source\Renderer\Shaders\UniformBlockMatrixArrayMember.cs,UniformBlockMatrixArrayMember,The method has 7 parameters. Parameters: name' type' offsetInBytes' length' elementStrideInBytes' matrixStrideInBytes' rowMajor
