Implementation smell,Namespace,Class,File,Method,Description
Complex Method,ScriptCs.Engine.Roslyn,CommonScriptEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CommonScriptEngine.cs,Execute,Cyclomatic complexity of the method is 13
Long Parameter List,ScriptCs.Engine.Roslyn,CommonScriptEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CommonScriptEngine.cs,Execute,The method has 5 parameters. Parameters: code' scriptArgs' references' namespaces' scriptPackSession
Long Statement,ScriptCs.Engine.Roslyn,CommonScriptEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CommonScriptEngine.cs,Execute,The length of the statement  "                sessionState = new SessionState<ScriptState> { References = executionReferences' Namespaces = new HashSet<string>(allNamespaces) }; " is 131.
Long Statement,ScriptCs.Engine.Roslyn,CommonScriptEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CommonScriptEngine.cs,SetCSharpVersionToLatest,The length of the statement  "                var csharpScriptCompilerType = typeof(CSharpScript).GetTypeInfo().Assembly.GetType("Microsoft.CodeAnalysis.CSharp.Scripting.CSharpScriptCompiler"); " is 147.
Long Statement,ScriptCs.Engine.Roslyn,CommonScriptEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CommonScriptEngine.cs,SetCSharpVersionToLatest,The length of the statement  "                var parseOptionsField = csharpScriptCompilerType?.GetField("s_defaultOptions"' BindingFlags.Static | BindingFlags.NonPublic); " is 125.
Long Statement,ScriptCs.Engine.Roslyn,CSharpScriptCompilerEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CSharpScriptCompilerEngine.cs,CompileAndExecute,The length of the statement  "                return new ScriptResult(compilationException: new ScriptCompilationException(compileException.Message' compileException)); " is 122.
Long Statement,ScriptCs.Engine.Roslyn,CSharpScriptInMemoryEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CSharpScriptInMemoryEngine.cs,LoadAssemblyFromCache,The length of the statement  "            throw new NotImplementedException("Reaching this point indicates a bug. The CSharpScriptInMemoryEngine should never load the assembly from the cache."); " is 152.
Long Statement,ScriptCs,Guard,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Core\Guard.cs,AgainstNullArgument,The length of the statement  "                throw new ArgumentNullException(parameterName' string.Format(CultureInfo.InvariantCulture' "{0} is null."' parameterName)); " is 123.
Long Statement,ScriptCs,Guard,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Core\Guard.cs,AgainstNullArgumentIfNullable,The length of the statement  "                throw new ArgumentNullException(parameterName' string.Format(CultureInfo.InvariantCulture' "{0} is null."' parameterName)); " is 123.
Long Statement,ScriptCs,Guard,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Core\Guard.cs,AgainstNullArgumentProperty,The length of the statement  "                throw new ArgumentException(string.Format(CultureInfo.InvariantCulture' "{0}.{1} is null."' parameterName' propertyName)' parameterName); " is 137.
Long Statement,ScriptCs,Guard,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Core\Guard.cs,AgainstNullArgumentPropertyIfNullable,The length of the statement  "                throw new ArgumentException(string.Format(CultureInfo.InvariantCulture' "{0}.{1} is null."' parameterName' propertyName)' parameterName); " is 137.
Magic Number,ScriptCs.Engine.Roslyn,CSharpScriptCompilerEngine,D:\research\architectureSmells\repos1\scriptcs_scriptcs\src\ScriptCs.Engine.Roslyn\CSharpScriptCompilerEngine.cs,InvokeEntryPointMethod,The following statement contains a magic number: var submissionStates = new object[2];
