Namespace,Type,Method,LOC,CC,PC
OpenRA.Renderer.SdlCommon,ErrorHandler,CheckGlError,9,2,0
OpenRA.Renderer.SdlCommon,ErrorHandler,WriteGraphicsLog,12,1,1
OpenRA.Renderer.SdlCommon,SdlGraphics,SdlGraphics,10,1,3
OpenRA.Renderer.SdlCommon,SdlGraphics,InitializeSdlGl,53,8,3
OpenRA.Renderer.SdlCommon,SdlGraphics,ModeFromPrimitiveType,10,4,1
OpenRA.Renderer.SdlCommon,SdlGraphics,DrawPrimitives,4,1,3
OpenRA.Renderer.SdlCommon,SdlGraphics,Clear,6,1,0
OpenRA.Renderer.SdlCommon,SdlGraphics,EnableScissor,8,3,4
OpenRA.Renderer.SdlCommon,SdlGraphics,DisableScissor,4,1,0
OpenRA.Renderer.SdlCommon,SdlGraphics,SetLineWidth,4,1,1
OpenRA.Renderer.SdlCommon,SdlGraphics,Present,1,1,0
OpenRA.Renderer.SdlCommon,SdlGraphics,PumpInput,1,1,1
OpenRA.Renderer.SdlCommon,SdlGraphics,CreateVertexBuffer,1,1,1
OpenRA.Renderer.SdlCommon,SdlGraphics,CreateTexture,1,1,0
OpenRA.Renderer.SdlCommon,SdlGraphics,CreateTexture,1,1,1
OpenRA.Renderer.SdlCommon,SdlGraphics,CreateShader,0,1,1
OpenRA.Renderer.SdlCommon,SdlInput,SdlInput,1,1,1
OpenRA.Renderer.SdlCommon,SdlInput,MakeButton,8,1,1
OpenRA.Renderer.SdlCommon,SdlInput,MakeModifiers,6,1,1
OpenRA.Renderer.SdlCommon,SdlInput,PumpInput,89,11,1
OpenRA.Renderer.SdlCommon,SdlInput,HandleSpecialKey,19,4,1
OpenRA.Renderer.SdlCommon,Texture,Texture,4,1,0
OpenRA.Renderer.SdlCommon,Texture,Texture,5,1,1
OpenRA.Renderer.SdlCommon,Texture,FinalizeInner,1,1,0
OpenRA.Renderer.SdlCommon,Texture,PrepareTexture,13,1,0
OpenRA.Renderer.SdlCommon,Texture,SetData,15,2,3
OpenRA.Renderer.SdlCommon,Texture,SetData,17,2,1
OpenRA.Renderer.SdlCommon,Texture,SetData,15,2,1
OpenRA.Renderer.SdlCommon,Texture,IsPowerOf2,3,1,1
OpenRA.Renderer.SdlCommon,VertexBuffer<T>,VertexBuffer,10,1,1
OpenRA.Renderer.SdlCommon,VertexBuffer<T>,SetData,8,1,2
OpenRA.Renderer.SdlCommon,VertexBuffer<T>,Bind,8,1,0
OpenRA.Renderer.SdlCommon,VertexBuffer<T>,FinalizeInner,1,1,0
