Implementation smell,Namespace,Class,File,Method,Description
Long Statement,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The length of the statement  "                IPresenceGrain presence = client.GetGrain<IPresenceGrain>(0); // PresenceGrain is a StatelessWorker' so we use a single grain ID for auto-scale " is 143.
Long Statement,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The length of the statement  "                            heartbeats[i].Status.Score = String.Format("{0}:{1}"' iteration' iteration > 5 ? iteration - 5 : 0); // Simultate a meaningful game score " is 137.
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The following statement contains a magic number: int nGames = 10;
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The following statement contains a magic number: int nPlayersPerGame = 4;
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The following statement contains a magic number: TimeSpan sendInterval = TimeSpan.FromSeconds(2);
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The following statement contains a magic number: int nIterations = 100;
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The following statement contains a magic number: heartbeats[i].Status.Score = String.Format("{0}:{1}"' iteration' iteration > 5 ? iteration - 5 : 0);
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,RunLoadGenerator,The following statement contains a magic number: heartbeats[i].Status.Score = String.Format("{0}:{1}"' iteration' iteration > 5 ? iteration - 5 : 0);
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,GetPlayerId,The following statement contains a magic number: playerGuid[15] = (byte) (playerGuid[15] + playerIndex);
Magic Number,LoadGenerator,Program,D:\research\architectureSmells\repos\dotnet_orleans\Samples\1.x\Presence\LoadGenerator\Program.cs,GetPlayerId,The following statement contains a magic number: playerGuid[15] = (byte) (playerGuid[15] + playerIndex);
