Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,Orleans.Storage,AzureBlobGrainStorage,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Providers\Storage\AzureBlobStorage.cs,AzureBlobGrainStorage,The method has 6 parameters. Parameters: name' options' serializationManager' grainFactory' typeResolver' loggerFactory
Long Parameter List,Orleans.Storage,AzureBlobGrainStorage,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Providers\Storage\AzureBlobStorage.cs,WriteStateAndCreateContainerIfNotExists,The method has 5 parameters. Parameters: grainType' grainId' grainState' contents' blob
Long Parameter List,Orleans.Storage,AzureTableGrainStorage,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Providers\Storage\AzureTableStorage.cs,AzureTableGrainStorage,The method has 7 parameters. Parameters: name' options' clusterOptions' serializationManager' grainFactory' typeResolver' loggerFactory
Long Parameter List,Orleans.Storage,AzureTableGrainStorage,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Providers\Storage\AzureTableStorage.cs,DoOptimisticUpdate,The method has 5 parameters. Parameters: updateOperation' grainType' grainReference' tableName' currentETag
Long Parameter List,Orleans.Storage,TableStorageUpdateConditionNotSatisfiedException,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Storage\TableStorageUpdateConditionNotSatisfiedException.cs,TableStorageUpdateConditionNotSatisfiedException,The method has 7 parameters. Parameters: errorMsg' grainType' grainId' tableName' storedEtag' currentEtag' storageException
Long Parameter List,Orleans.Storage,TableStorageUpdateConditionNotSatisfiedException,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Storage\TableStorageUpdateConditionNotSatisfiedException.cs,TableStorageUpdateConditionNotSatisfiedException,The method has 6 parameters. Parameters: grainType' grainId' tableName' storedEtag' currentEtag' storageException
Long Parameter List,Orleans.Storage,TableStorageUpdateConditionNotSatisfiedException,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Storage\TableStorageUpdateConditionNotSatisfiedException.cs,CreateDefaultMessage,The method has 5 parameters. Parameters: grainType' grainId' tableName' storedEtag' currentEtag
Long Identifier,Orleans.Persistence.AzureStorage,AzureTableDataManager<T>,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Shared\Storage\AzureTableDataManager.cs,ReadTableEntriesAndEtagsAsync,The length of the parameter executeQueryHandleContinuations is 31.
Long Statement,Orleans.Hosting,AzureBlobSiloBuilderExtensions,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Hosting\AzureBlobSiloBuilderExtensions.cs,AddAzureBlobGrainStorageAsDefault,The length of the statement  "            return services.AddAzureBlobGrainStorage(ProviderConstants.DEFAULT_STORAGE_PROVIDER_NAME' ob => ob.Configure(configureOptions)); " is 128.
Long Statement,Orleans.Hosting,AzureBlobSiloBuilderExtensions,D:\research\architectureSmells\repos\dotnet_orleans\src\Azure\Orleans.Persistence.AzureStorage\Hosting\AzureBlobSiloBuilderExtensions.cs,AddAzureBlobGrainStorage,The length of the statement  "            services.AddTransient<IConfigurationValidator>(sp => new AzureBlobStorageOptionsValidator(sp.GetRequiredService<IOptionsMonitor<AzureBlobStorageOptions>>().Get(name)' name)); " is 174.
