Implementation smell,Namespace,Class,File,Method,Description
Long Statement,npantarhei.runtime,FlowLoader,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\FlowLoader.cs,LoadFromEmbeddedResource,The length of the statement  "                if (stream == null) throw new InvalidOperationException(string.Format("Flow resource {0} not found in assembly {1}"' resourcename' resourceAssembly.FullName)); " is 159.
Long Statement,npantarhei.runtime,FlowRuntimeConfiguration,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\FlowRuntimeConfiguration.cs,AddStreamsFrom,The length of the statement  "{ this.AddStreams(FlowLoader.LoadFromEmbeddedResource(FlowLoader.ROOT_FLOW_NAME' resourceAssembly' resourceName)); return this; }" is 129.
Long Statement,npantarhei.runtime.messagetypes,Message,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\messagetypes\Message.cs,ToString,The length of the statement  "			return string.Format("Message(Port='{0}'' Data='{1}'' Causalities={2}' FlowStack depth={3}' CorrelationId={4})"' this.Port' this.Data' !this.Causalities.IsEmpty' this.FlowStack.Depth' Extract_string(this.CorrelationId.ToString()' 6)); " is 234.
Long Statement,npantarhei.runtime.operations,Map_message_to_input_ports,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\operations\Map_message_to_input_ports.cs,Process,The length of the statement  "				Result(new Message(port' outputMessage.Data' outputMessage.CorrelationId){Causalities = outputMessage.Causalities' FlowStack = outputMessage.FlowStack});	 " is 153.
Long Statement,npantarhei.runtime.flows,Nest_message_flow,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\flows\Process_message.cs,Process,The length of the statement  "				var output = new Message(Port.Build(message.Port.OperationName' ""' message.Port.Name)' message.Data' message.CorrelationId) " is 124.
Long Statement,npantarhei.runtime.flows,Nest_message_flow,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\flows\Process_message.cs,Process,The length of the statement  "                var output = new Message(Port.Build(parentFlowname' Create_operation_name(message)' message.Port.Name)' message.Data' message.CorrelationId) " is 140.
Long Statement,npantarhei.runtime.patterns,EBCOperation,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\EBCOperation.cs,Create_method_operation,The length of the statement  "            var ebcOp = new EbcMethodOperation(base.Name + "." + input.Port.Name' _eventBasedComponent' input_port_method' _dispatcher); " is 124.
Long Statement,npantarhei.runtime.patterns,EBCOperation,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\EBCOperation.cs,Assign_handlers_to_output_port_events,The length of the statement  "                    eiOutput.AddEventHandler(ebc' builder.CreateEventHandlerForActionOf(eiOutput.EventHandlerType.GetGenericArguments()[0])); " is 121.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Find_method_operations,The length of the statement  "            var candidateMethods = operationsType.GetMethods(BindingFlags.Public | (findStatic ? BindingFlags.Static : BindingFlags.Instance)); " is 131.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Create_method_operation,The length of the statement  "                    implementation = (input' outputCont' _) => operationMethod.Invoke(instance' new[] {Create_continuation(operationMethod.GetParameters()[0]' name' input' outputCont)}); " is 166.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Create_method_operation,The length of the statement  "                    implementation = (input' outputCont' _) => operationMethod.Invoke(instance' new[] {Create_continuation(operationMethod.GetParameters()[0]' name + Get_continuation_output_portname(operationMethod.GetParameters()[0])' input' outputCont)' " is 235.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Create_method_operation,The length of the statement  "                                                                                                       Create_continuation(operationMethod.GetParameters()[1]' name + Get_continuation_output_portname(operationMethod.GetParameters()[1])' input' outputCont)}); " is 154.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Create_method_operation,The length of the statement  "                    implementation = (input' outputCont' _) => operationMethod.Invoke(instance' new[] {input.Data' Create_continuation(operationMethod.GetParameters()[1]' name' input' outputCont)}); " is 178.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Create_method_operation,The length of the statement  "                                                                                                       Create_continuation(operationMethod.GetParameters()[1]' name + Get_continuation_output_portname(operationMethod.GetParameters()[1])' input' outputCont)' " is 152.
Long Statement,npantarhei.runtime.patterns,OperationsFactory,C:\repos\ralfw_NPantaRhei\source\npantarhei.runtime\npantarhei.runtime\patterns\OperationsFactory.cs,Create_method_operation,The length of the statement  "                                                                                                       Create_continuation(operationMethod.GetParameters()[2]' name + Get_continuation_output_portname(operationMethod.GetParameters()[2])' input' outputCont)}); " is 154.
