Method,LOC,CC,PC
MessageEventArgs:MessageEventArgs,3,1,1
NeuQuantFeature:NeuQuantFeature,5,1,2
NeuQuantFeature:AddChannel,11,2,3
NeuQuantFeature:IsChannelPresent,3,1,1
NeuQuantFeature:IsotopesDetected,4,1,2
NeuQuantFeature:GetTotalIntensity,3,1,2
NeuQuantFeature:GetTotalIntensity,3,1,3
NeuQuantFeature:GetChannelIntensity,13,4,2
NeuQuantFeature:GetChannelMassErrorAndItensity,22,5,1
NeuQuantFeature:GetChannelIntensity,3,1,2
NeuQuantFeature:CheckIsotopicDistribution,63,12,3
NeuQuantFeature:AssignPeaks,17,3,5
NeuQuantFeature:AssignPeakByPPM,26,3,4
NeuQuantFeature:CheckPeakSpacing,76,12,9
NeuQuantFeature:ToString,3,1,0
NeuQuantFeature:CompareTo,3,1,1
NeuQuantFeatureSet:NeuQuantFeatureSet,18,3,6
NeuQuantFeatureSet:GetIntegratedIntensity,3,1,1
NeuQuantFeatureSet:GetIntegratedIntensity,3,1,3
NeuQuantFeatureSet:GetIntensities,3,1,1
NeuQuantFeatureSet:GetIntensities,9,4,3
NeuQuantFeatureSet:Quantify,56,11,1
NeuQuantFeatureSet:FindBounds,31,6,3
NeuQuantFeatureSet:GetBounds,6,1,1
NeuQuantFeatureSet:FindElutionProfile,16,2,1
NeuQuantFeatureSet:FindPeaks,18,4,5
NeuQuantFeatureSet:SilacFindPeaks,3,1,5
NeuQuantFeatureSet:NeuCodeFindPeaks,36,4,5
NeuQuantFeatureSet:GetFeatureIndex,14,3,1
NeuQuantFeatureSet:GetFeature,3,1,1
NeuQuantFeatureSet:ToString,3,1,0
NeuQuantFeatureSet:GetEnumerator,3,1,0
NeuQuantFeatureSet:GetEnumerator,3,1,0
NeuQuantPeptide:NeuQuantPeptide,4,1,0
NeuQuantPeptide:NeuQuantPeptide,3,1,1
NeuQuantPeptide:AddPeptideSpectrumMatch,26,5,1
NeuQuantPeptide:SetQuantChannels,38,6,1
NeuQuantPeptide:AddFeatureSet,6,2,1
NeuQuantPeptide:ToString,3,1,0
OmssaPeptideSpectralMatchFile:OmssaPeptideSpectralMatchFile,2,1,1
OmssaPeptideSpectralMatchFile:LoadUserMods,3,1,1
OmssaPeptideSpectralMatchFile:Open,42,7,2
OmssaPeptideSpectralMatchFile:ReadPSMs,3,1,0
OmssaPeptideSpectralMatchFile:Dispose,5,2,0
PeptideSpectralMatchFile:PeptideSpectralMatchFile,6,1,1
PeptideSpectralMatchFile:SetDataDirectory,3,1,1
PeptideSpectralMatchFile:AddFixedModification,3,1,1
PeptideSpectralMatchFile:AddVariableModification,5,2,2
PeptideSpectralMatchFile:Open,1,1,0
PeptideSpectralMatchFile:ReadPSMs,1,1,0
PeptideSpectralMatchFile:Dispose,2,1,0
PeptideSpectrumMatch:PeptideSpectrumMatch,9,1,7
ProgressEventArgs:ProgressEventArgs,3,1,1
NeuQuantSpectrum:NeuQuantSpectrum,2,1,2
NeuQuantSpectrum:NeuQuantSpectrum,2,1,1
NeuQuantSpectrum:NeuQuantSpectrum,2,1,1
NeuQuantSpectrum:Load,19,2,2
NeuQuantSpectrum:Filter,14,1,2
NeuQuantSpectrum:Extract,24,3,2
Reagents:Reagents,11,1,0
NeuQuantFile:NeuQuantFile,14,1,1
NeuQuantFile:Open,11,2,0
NeuQuantFile:SelectFile,4,1,1
NeuQuantFile:InsertFile,6,1,2
NeuQuantFile:GetModifications,40,8,0
NeuQuantFile:GetPeptides,10,3,2
NeuQuantFile:GetPsms,60,9,0
NeuQuantFile:InsertSpectrum,13,1,3
NeuQuantFile:LoadPSMFile,14,5,1
NeuQuantFile:LoadData,15,4,2
NeuQuantFile:LoadModifications,11,5,1
NeuQuantFile:InsertModification,25,4,2
NeuQuantFile:LoadSpectra,26,8,3
NeuQuantFile:InsertPSM,23,3,1
NeuQuantFile:BeginTransaction,4,1,0
NeuQuantFile:EndTranscation,3,1,0
NeuQuantFile:EndTranscation,6,1,1
NeuQuantFile:GetPrecursorSpectrum,33,7,4
NeuQuantFile:GetSpectrum,20,5,1
NeuQuantFile:GetSpectra,22,5,5
NeuQuantFile:Dispose,2,1,0
NeuQuantFile:TryGetLastProcessor,6,1,1
Processor:Processor,24,1,11
Processor:Open,6,2,0
Processor:Dispose,3,1,0
Processor:Close,4,1,0
Processor:Dispose,8,3,1
Processor:OnProgress,6,2,1
Processor:OnMessage,6,2,1
